block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[np.float64(0.69), np.float64(0.69)]",0,1,[0.31],[1.],1,0.69,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.6279), np.float64(0.06899999999999999)]",0,"[np.float64(-0.15180000000000005), np.float64(0.40709999999999996)]",0,1,[0.5239],[0.69],2,0.12764999999999996,0.6279,0.06899999999999999
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[0, 0]",0,"[np.float64(-0.845), np.float64(0.155)]",0,1,[-0.155],[-0.5],1,-0.345,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.],[0.],2,0.0,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],2,0.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.76895), np.float64(0.0155)]",1,"[np.float64(0.03090000000000004), np.float64(0.24645)]",0,0,[-0.26195],[-0.345],2,0.13867500000000002,-0.76895,0.0155
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.155), np.float64(-0.845)]",0,0,[-0.155],[-0.5],3,-0.345,0.0,0.0
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.76586), np.float64(0.23976950000000002)]",1,"[np.float64(1.1016055), np.float64(-0.9040239999999999)]",0,0,[-0.3357455],[-0.23805],3,0.09879075000000004,-0.76586,0.23976950000000002
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.845), np.float64(-0.155)]",0,0,[0.155],[0.5],3,0.345,0.0,0.0
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.489762), np.float64(0.10970999999999999)]",0,"[np.float64(-0.851253), np.float64(-0.471201)]",0,1,[0.361491],[-0.5239],3,-0.661227,0.489762,0.10970999999999999
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(-0.28487823000000007), np.float64(0.06258989999999999)]",1,"[np.float64(0.035449440000000054), np.float64(-0.31201869)]",0,0,[0.24942879],[-0.361491],4,-0.13828462499999997,-0.28487823000000007,0.06258989999999999
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.65569945), np.float64(-0.5828923399999999)]",0,"[np.float64(1.0423638450000001), np.float64(-0.030443265000000053)]",0,1,[-0.3866644],[-0.1642545],4,0.50596029,-0.65569945,-0.5828923399999999
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0845), np.float64(-0.14105)]",1,"[np.float64(0.65355), np.float64(-0.12090000000000001)]",0,0,[0.26195],[0.345],4,0.266325,0.0845,-0.14105
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0155), np.float64(-0.76895)]",0,"[np.float64(0.24645), np.float64(0.03090000000000004)]",0,1,[-0.26195],[-0.345],4,0.13867500000000002,0.0155,-0.76895
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.14985500000000002), np.float64(-0.251069)]",0,"[np.float64(0.3593994999999999), np.float64(0.7603234999999999)]",0,1,[0.4907455],[0.73805],5,0.5598614999999999,0.14985500000000002,-0.251069
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.29285164895000015), np.float64(-0.5859366664999999)]",0,"[np.float64(0.1289467835999999), np.float64(0.007735099049999916)]",0,1,[-0.42179843],[-0.1133356],5,0.0683409413249999,0.29285164895000015,-0.5859366664999999
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.41019322202600006), np.float64(-0.5851631565949998)]",0,"[np.float64(0.0358476964335), np.float64(0.031204075054499847)]",0,1,[-0.44604092],[-0.07820157],6,0.03352588574399992,0.41019322202600006,-0.5851631565949998
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(-0.28133328600000007), np.float64(-0.2213471079)]",1,"[np.float64(0.9542274209), np.float64(-0.1057587572)]",0,0,[0.32710587],[0.25057121],5,0.42423433185000003,-0.28133328600000007,-0.2213471079
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.23976950000000002), np.float64(-0.76586)]",0,"[np.float64(0.095976), np.float64(0.10160550000000002)]",0,1,[-0.3357455],[-0.23805],5,0.09879075000000001,0.23976950000000002,-0.76586
