block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[0, 0]",1,"[-1, 0]",0,0,1,-0.5,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(-0.03), np.float64(0.0)]",1,"[np.float64(-0.97), np.float64(0.0)]",0,0,2,-0.485,-0.03,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[1, 1]",0,0,1,1.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,1,-0.5,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,1,0.5,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.76), np.float64(0.0)]",0,"[np.float64(0.24), np.float64(0.0)]",0,1,2,0.12,0.76,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.03), np.float64(0.76)]",1,"[np.float64(0.97), np.float64(0.24)]",0,0,2,0.605,0.03,0.76
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.03)]",0,"[np.float64(0.0), np.float64(-0.97)]",0,1,2,-0.485,0.0,-0.03
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0591), np.float64(0.9424)]",1,"[np.float64(0.9409), np.float64(-0.9424)]",0,0,3,-0.0007500000000000284,0.0591,0.9424
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.087327), np.float64(0.22617600000000004)]",0,"[np.float64(0.912673), np.float64(-0.22617600000000004)]",0,1,4,0.34324849999999996,0.087327,0.22617600000000004
