block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[0, 0]",1,"[-1, 0]",0,0,[-0.19],[-0.5],1,-0.5,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[1, 1]",0,0,[0.38],[1.],1,1.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.19],[-0.5],1,-0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.51), np.float64(0.98)]",1,"[np.float64(0.10999999999999999), np.float64(-1.3599999999999999)]",0,0,[0.4256],[0.12],2,-0.625,0.51,0.98
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.51), np.float64(0.0)]",1,"[np.float64(0.7), np.float64(-0.81)]",0,0,[-0.3078],[-0.31],2,-0.05500000000000005,-0.51,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.19],[0.5],1,0.5,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.98), np.float64(0.0)]",0,"[np.float64(-0.16999999999999993), np.float64(-0.19)]",0,1,[0.3078],[0.31],2,-0.17999999999999997,0.98,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.98)]",0,"[np.float64(-0.81), np.float64(0.16999999999999993)]",0,1,[-0.4978],[-0.81],2,-0.32000000000000006,0.0,-0.98
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.15300000000000002), np.float64(-0.7938000000000001)]",0,"[np.float64(0.46080000000000004), np.float64(0.10160000000000013)]",0,1,[-0.380836],[-0.1922],3,0.2812000000000001,-0.15300000000000002,-0.7938000000000001
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.8134000000000001), np.float64(-0.0969)]",0,"[np.float64(-0.1212000000000002), np.float64(-0.21090000000000003)]",0,1,[0.380836],[0.1922],3,-0.16605000000000011,0.8134000000000001,-0.0969
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.5661), np.float64(-0.3527999999999998)]",0,"[np.float64(-0.9917), np.float64(0.9271999999999998)]",0,1,[0.453872],[0.0744],3,-0.03225000000000011,0.5661,-0.3527999999999998
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(-0.40576599999999996), np.float64(0.12007200000000012)]",1,"[np.float64(0.9518939999999999), np.float64(-0.5739440000000001)]",0,0,[0.47140064],[0.046128],4,0.1889749999999999,-0.40576599999999996,0.12007200000000012
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.6946239999999999), np.float64(-0.204459)]",0,"[np.float64(-0.07545999999999986), np.float64(-0.176377)]",0,1,[0.42611832],[0.119164],4,-0.12591849999999993,0.6946239999999999,-0.204459
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.298584), np.float64(-0.741984)]",0,"[np.float64(0.08225199999999999), np.float64(0.12281999999999993)]",0,1,[-0.42611832],[-0.119164],4,0.10253599999999996,0.298584,-0.741984
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.7938000000000001), np.float64(-0.8933)]",0,"[np.float64(1.2916), np.float64(0.3911)]",0,1,[-0.498636],[-0.0022],3,0.84135,-0.7938000000000001,-0.8933
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.47196799999999994), np.float64(-0.693839)]",0,"[np.float64(0.02666800000000008), np.float64(0.19247500000000006)]",0,1,[-0.49915432],[-0.001364],4,0.10957150000000007,0.47196799999999994,-0.693839
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.49810264000000004), np.float64(-0.59567675)]",0,"[np.float64(0.0010516799999999993), np.float64(0.09483107000000002)]",0,1,[-0.49947568],[-0.00084568],5,0.04794137500000001,0.49810264000000004,-0.59567675
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.07969994000000002), np.float64(-0.44239312000000003)]",0,"[np.float64(0.44889942000000005), np.float64(-0.029007519999999953)]",0,1,[0.4822684],[0.02859936],5,0.20994595000000005,0.07969994000000002,-0.44239312000000003
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.6206732), np.float64(-0.29441127)]",0,"[np.float64(-0.046791520000000086), np.float64(-0.13170705)]",0,1,[0.45419336],[0.07388168],5,-0.08924928500000004,0.6206732,-0.29441127
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5196213716), np.float64(-0.4571869552)]",0,"[np.float64(-0.0018897683999999915), np.float64(-0.025081441599999976)]",0,1,[0.48900641],[0.0177316],6,-0.013485604999999984,0.5196213716,-0.4571869552
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.37919096), np.float64(-0.6793458)]",0,"[np.float64(-0.95307264), np.float64(0.10546412000000005)]",0,1,[-0.64419336],[-0.57388168],5,-0.42380426,0.37919096,-0.6793458
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.5548202272), np.float64(-0.6255590987999999)]",1,"[np.float64(1.1990135856), np.float64(0.26975245719999985)]",0,0,[-0.58939988],[0.14419336],6,0.7343830213999999,-0.5548202272,-0.6255590987999999
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.5748175104), np.float64(-0.3615818655)]",0,"[np.float64(-0.029010868799999923), np.float64(-0.09261149289999998)]",0,1,[0.47159988],[0.04580664],6,-0.06081118084999995,0.5748175104,-0.3615818655
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.49913328640000004), np.float64(-0.5473129043)]",0,"[np.float64(0.00034239199999996917), np.float64(0.04678858270000008)]",0,1,[-0.49967492],[-0.00052432],6,0.023565487350000025,0.49913328640000004,-0.5473129043
0,7,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.517769398568), np.float64(-0.46997849041600004)]",0,"[np.float64(-0.006775804583999956), np.float64(0.9809720844)]",0,1,[0.68318397],[0.51099359],7,0.48709813990800005,0.517769398568,-0.46997849041600004
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.05667670145600001), np.float64(-0.3612016907440001)]",0,"[np.float64(0.532723180752), np.float64(-0.049398427047999904)]",0,1,[-0.55542793],[0.08939988],7,0.24166237685200004,0.05667670145600001,-0.3612016907440001
0,7,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.49946883056), np.float64(-0.523450727123)]",0,"[np.float64(0.00020609004799998498), np.float64(0.02312564773100001)]",0,1,[-0.49979845],[-0.00032508],7,0.011665868889499997,0.49946883056,-0.523450727123
0,7,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.546386858976), np.float64(-0.408813726879)]",0,"[np.float64(-1.017986741184), np.float64(0.937213844671)]",0,1,[0.48239193],[0.02840012],7,-0.04038644825650001,0.546386858976,-0.408813726879
0,8,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(-0.45124014738431995), np.float64(0.06916533390321006)]",1,"[np.float64(0.9688482204153599), np.float64(0.4484427391278299)]",0,0,[0.67908299],[0.51760807],8,0.7086454797715949,-0.45124014738431995,0.06916533390321006
