block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0015000000000000002), np.float64(0.0015000000000000002)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0015000000000000002,0.0015000000000000002
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0015000000000000002), np.float64(0.0015000000000000002)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0015000000000000002,0.0015000000000000002
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0015000000000000002), np.float64(0.0015000000000000002)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0015000000000000002,0.0015000000000000002
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.58)]",0,0,1,[np.float64(0.0)],[ 0.03225806 -0.96774194],"[np.float64(0.004838709677419355), np.float64(-0.6381612903225806)]","[np.float64(0.0), np.float64(-0.42000000000000004)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.42000000000000004)]",-0.355,0.004838709677419355,-0.6381612903225806
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.58)]",0,0,1,[np.float64(0.0)],[ 0.03225806 -0.96774194],"[np.float64(0.004838709677419355), np.float64(-0.6381612903225806)]","[np.float64(0.0), np.float64(0.58)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.58)]",0.145,0.004838709677419355,-0.6381612903225806
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0015000000000000002), np.float64(0.0015000000000000002)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0015000000000000002,0.0015000000000000002
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.13), np.float64(0.0)]",0,0,1,[np.float64(0.59)],[0.98113208 0.01886792],"[np.float64(0.2576698113207547), np.float64(0.0028301886792452833)]","[np.float64(-0.13), np.float64(0.0)]","[np.float64(-0.59), np.float64(-0.59)]",2,"[np.float64(-0.59), np.float64(-0.59), np.float64(-0.13), np.float64(0.0)]",-0.3275,0.2576698113207547,0.0028301886792452833
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.13), np.float64(0.0)]",1,0,0,[np.float64(0.59)],[0.98113208 0.01886792],"[np.float64(0.2576698113207547), np.float64(0.0028301886792452833)]","[np.float64(0.87), np.float64(0.0)]","[np.float64(0.41000000000000003), np.float64(-0.59)]",2,"[np.float64(0.41000000000000003), np.float64(-0.59), np.float64(0.87), np.float64(0.0)]",0.17250000000000001,0.2576698113207547,0.0028301886792452833
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.1131), np.float64(0.0)]",0,0,1,[np.float64(0.2419)],[ 0.80571001 -0.19428999],"[np.float64(0.2169915011397667), np.float64(-0.02914349886023332)]","[np.float64(0.8869), np.float64(1.0)]","[np.float64(0.7581), np.float64(0.7581)]",3,"[np.float64(0.7581), np.float64(0.7581), np.float64(0.8869), np.float64(1.0)]",0.8507750000000001,0.2169915011397667,-0.02914349886023332
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.8236)]",0,0,1,[np.float64(0.0)],[ 0.02462448 -0.97537552],"[np.float64(0.003693671509480425), np.float64(-0.8463663284905196)]","[np.float64(0.0), np.float64(-0.1764)]","[np.float64(0.0), np.float64(-1.0)]",3,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.1764)]",-0.29410000000000003,0.003693671509480425,-0.8463663284905196
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.6345999999999999), np.float64(0.0)]",0,0,1,[np.float64(0.2419)],[ 0.79713778 -0.20286222],"[np.float64(0.658980666630476), np.float64(-0.030429333369523918)]","[np.float64(-0.6345999999999999), np.float64(1.0)]","[np.float64(-0.2419), np.float64(0.7581)]",3,"[np.float64(-0.2419), np.float64(0.7581), np.float64(-0.6345999999999999), np.float64(1.0)]",0.2204,0.658980666630476,-0.030429333369523918
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(0.0), np.float64(-0.24359999999999998)]",0,0,1,[np.float64(0.0)],[ 0.03225806 -0.96774194],"[np.float64(0.004838709677419357), np.float64(-0.35222129032258065)]","[np.float64(-1.0), np.float64(0.24359999999999998)]","[np.float64(-1.0), np.float64(0.0)]",3,"[np.float64(-1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.24359999999999998)]",-0.4391,0.004838709677419357,-0.35222129032258065
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.22839700000000002), np.float64(0.58)]",1,0,0,[np.float64(0.689179)],[0.9669757 0.0330243],"[np.float64(0.3391838052810105), np.float64(0.4979536447189895)]","[np.float64(0.771603), np.float64(-0.58)]","[np.float64(0.310821), np.float64(-0.689179)]",4,"[np.float64(0.310821), np.float64(-0.689179), np.float64(0.771603), np.float64(-0.58)]",-0.04668874999999997,0.3391838052810105,0.4979536447189895
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.13), np.float64(-0.10231200000000001)]",1,0,0,[np.float64(-0.59)],[-0.33050658 -0.66949342],"[np.float64(-0.16007598750278956), np.float64(-0.18738921249721047)]","[np.float64(0.13), np.float64(-0.897688)]","[np.float64(0.59), np.float64(-0.41000000000000003)]",4,"[np.float64(0.59), np.float64(-0.41000000000000003), np.float64(0.13), np.float64(-0.897688)]",-0.14692200000000002,-0.16007598750278956,-0.18738921249721047
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.552102), np.float64(0.58)]",1,0,0,[np.float64(0.09917900000000002)],[0.95445817 0.04554183],"[np.float64(0.6124554254470144), np.float64(0.49983127455298554)]","[np.float64(0.447898), np.float64(-0.58)]","[np.float64(0.900821), np.float64(-0.09917900000000002)]",4,"[np.float64(0.900821), np.float64(-0.09917900000000002), np.float64(0.447898), np.float64(-0.58)]",0.16738500000000003,0.6124554254470144,0.49983127455298554
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.925912)]",0,0,1,[np.float64(0.0)],[ 0.01879731 -0.98120269],"[np.float64(0.002819596572122461), np.float64(-0.9342056034278775)]","[np.float64(0.0), np.float64(-0.07408800000000004)]","[np.float64(0.0), np.float64(-1.0)]",4,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.07408800000000004)]",-0.26852200000000004,0.002819596572122461,-0.9342056034278775
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.96888304)]",0,0,1,[np.float64(0.0)],[ 0.01434909 -0.98565091],"[np.float64(0.0021523637955133297), np.float64(-0.9713982202044867)]","[np.float64(0.0), np.float64(0.96888304)]","[np.float64(0.0), np.float64(0.0)]",5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.96888304)]",0.24222076,0.0021523637955133297,-0.9713982202044867
