block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0021999999999999997), np.float64(0.0021999999999999997)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0021999999999999997,0.0021999999999999997
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.03), np.float64(0.0)]",0,0,1,[np.float64(0.46)],[0.98611111 0.01388889],"[np.float64(0.24034444444444442), np.float64(0.0030555555555555553)]","[np.float64(0.97), np.float64(0.0)]","[np.float64(0.54), np.float64(-0.46)]",2,"[np.float64(0.54), np.float64(-0.46), np.float64(0.97), np.float64(0.0)]",0.2625,0.24034444444444442,0.0030555555555555553
0,1,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0021999999999999997), np.float64(0.0021999999999999997)]","[1, 1]","[1, 1]",1,"[1, 1, 1, 1]",1.0,0.0021999999999999997,0.0021999999999999997
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0021999999999999997), np.float64(0.0021999999999999997)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0021999999999999997,0.0021999999999999997
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0021999999999999997), np.float64(0.0021999999999999997)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0021999999999999997,0.0021999999999999997
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.03)]",0,0,1,[np.float64(-0.46)],[ 0.01428571 -0.98571429],"[np.float64(0.0031428571428571426), np.float64(-0.2402571428571428)]","[np.float64(0.0), np.float64(-0.97)]","[np.float64(0.46), np.float64(-0.54)]",2,"[np.float64(0.46), np.float64(-0.54), np.float64(0.0), np.float64(-0.97)]",-0.2625,0.0031428571428571426,-0.2402571428571428
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.93), np.float64(0.03)]",0,0,1,[np.float64(0.46)],[0.40336134 0.59663866],"[np.float64(0.8141394957983193), np.float64(0.15466050420168065)]","[np.float64(0.06999999999999995), np.float64(0.97)]","[np.float64(0.54), np.float64(0.54)]",2,"[np.float64(0.54), np.float64(0.54), np.float64(0.06999999999999995), np.float64(0.97)]",0.53,0.8141394957983193,0.15466050420168065
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.03)]",0,0,1,[np.float64(-0.46)],[ 0.01428571 -0.98571429],"[np.float64(0.0031428571428571426), np.float64(-0.2402571428571428)]","[np.float64(0.0), np.float64(-0.97)]","[np.float64(0.46), np.float64(-0.54)]",2,"[np.float64(0.46), np.float64(-0.54), np.float64(0.0), np.float64(-0.97)]",-0.2625,0.0031428571428571426,-0.2402571428571428
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0591), np.float64(0.0)]",0,0,1,[np.float64(0.7084)],[ 0.8708451 -0.1291549],"[np.float64(0.23768392120756426), np.float64(-0.028414078792435696)]","[np.float64(0.9409), np.float64(0.0)]","[np.float64(0.29159999999999997), np.float64(-0.7084)]",3,"[np.float64(0.29159999999999997), np.float64(-0.7084), np.float64(0.9409), np.float64(0.0)]",0.13102499999999997,0.23768392120756426,-0.028414078792435696
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.9321)]",0,0,1,[np.float64(-0.2484)],[ 0.21340634 -0.78659366],"[np.float64(0.04694939531847768), np.float64(-0.9000886046815224)]","[np.float64(0.0), np.float64(-0.06789999999999996)]","[np.float64(0.2484), np.float64(-0.7516)]",3,"[np.float64(0.2484), np.float64(-0.7516), np.float64(0.0), np.float64(-0.06789999999999996)]",-0.142775,0.04694939531847768,-0.9000886046815224
