block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[1, 1]",0,1,1,1.0,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[-1, -1]",0,0,1,-1.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[0, 0]",1,"[0, 1]",0,0,1,0.5,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,1,-0.5,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.0), np.float64(0.27)]",1,"[np.float64(0.0), np.float64(0.73)]",0,0,2,0.365,0.0,0.27
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.52)]",0,"[np.float64(0.0), np.float64(-0.48)]",0,1,2,-0.24,0.0,-0.52
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.27), np.float64(0.52)]",1,"[np.float64(-0.27), np.float64(-0.52)]",0,0,2,-0.395,0.27,0.52
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.52), np.float64(-0.27)]",1,"[np.float64(-0.48), np.float64(-0.73)]",0,0,2,-0.605,-0.52,-0.27
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0), np.float64(0.4671)]",1,"[np.float64(1.0), np.float64(0.5328999999999999)]",0,0,3,0.76645,0.0,0.4671
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.7696000000000001)]",0,"[np.float64(0.0), np.float64(-0.23039999999999994)]",0,1,3,-0.11519999999999997,0.0,-0.7696000000000001
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.889408)]",0,"[np.float64(0.0), np.float64(-0.11059200000000002)]",0,1,4,-0.05529600000000001,0.0,-0.889408
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.7696000000000001), np.float64(-0.4671)]",1,"[np.float64(0.7696000000000001), np.float64(-0.5328999999999999)]",0,0,3,0.11835000000000007,-0.7696000000000001,-0.4671
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.1296), np.float64(0.3796)]",0,"[np.float64(0.8704000000000001), np.float64(-0.3796)]",0,1,3,0.24540000000000003,0.1296,0.3796
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.52), np.float64(0.610983)]",1,"[np.float64(0.48), np.float64(-0.610983)]",0,0,4,-0.06549150000000004,0.52,0.610983
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.369408), np.float64(-0.610983)]",0,"[np.float64(-0.630592), np.float64(-0.38901699999999995)]",0,1,4,-0.5098045,-0.369408,-0.610983
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.36460800000000004), np.float64(0.18220799999999998)]",1,"[np.float64(0.635392), np.float64(-0.18220799999999998)]",0,0,4,0.226592,0.36460800000000004,0.18220799999999998
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.94691584)]",0,"[np.float64(-1.0), np.float64(-0.05308416000000005)]",0,1,5,-0.52654208,0.0,-0.94691584
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.7696000000000001), np.float64(0.44601759)]",0,"[np.float64(0.23039999999999994), np.float64(-0.44601759)]",0,1,5,-0.10780879500000004,0.7696000000000001,0.44601759
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8318080000000001), np.float64(0.2140884432)]",0,"[np.float64(0.1681919999999999), np.float64(-0.2140884432)]",0,1,6,-0.022948221600000054,0.8318080000000001,0.2140884432
