block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",1,"[0, 0]",0,0,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[-1, -1]",0,1,"[0.01, 0.01]",[0],1,-1.0,0.01,0.01
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",1,"[-1, 0]",0,0,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",1,"[np.float64(-0.6799999999999999), np.float64(-0.6799999999999999)]",0,0,[-0.46376812 -0.53623188],[np.float64(-0.32)],2,-0.6799999999999999,-0.46376811594202905,-0.5362318840579711
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[1, 1]",0,0,"[0.01, 0.01]",[0],1,1.0,0.01,0.01
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[np.float64(0.0), np.float64(-1.0)]",0,0,[-0.97368421  0.02631579],[np.float64(0.0)],2,-0.5,-0.9736842105263158,0.02631578947368421
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[np.float64(0.6799999999999999), np.float64(-0.32)]",0,0,[0.53424658 0.46575342],[np.float64(0.32)],2,0.17999999999999997,0.5342465753424658,0.4657534246575343
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.5 0.5],[np.float64(0.0)],2,0.5,0.5,0.5
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.5376), np.float64(-0.46240000000000003)]",0,1,[-0.48703002 -0.51296998],[np.float64(-0.5376)],3,0.03759999999999997,-0.48703002154169744,-0.5129699784583026
0,3,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.7824), np.float64(0.7824)]",0,1,[0.68758377 0.31241623],[np.float64(0.21760000000000002)],3,0.7824,0.6875837745857614,0.3124162254142386
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.5320320000000001), np.float64(0.5320320000000001)]",0,1,[0.60801886 0.39198114],[np.float64(0.467968)],4,0.5320320000000001,0.6080188637160441,0.391981136283956
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[np.float64(0.32), np.float64(-0.6799999999999999)]",0,0,[-0.76225793 -0.23774207],[np.float64(-0.32)],3,-0.17999999999999997,-0.7622579316028019,-0.2377420683971982
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",1,"[np.float64(-0.46240000000000003), np.float64(0.5376)]",0,0,[-0.58093755 -0.41906245],[np.float64(-0.5376)],4,0.03759999999999997,-0.5809375513264434,-0.4190624486735566
