block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,1,0.0,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.63), np.float64(-0.37)]",0,0,2,0.13,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.63), np.float64(-0.37)]",0,1,1,0.13,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.37), np.float64(-0.63)]",0,1,1,-0.13,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.37), np.float64(-0.63)]",0,0,1,-0.13,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.1887), np.float64(-0.1386)]",0,"[np.float64(0.1813), np.float64(-0.4914)]",0,1,2,-0.15505000000000002,0.1887,-0.1386
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0814), np.float64(-0.32130000000000003)]",0,"[np.float64(0.28859999999999997), np.float64(-0.3087)]",0,1,2,-0.010050000000000003,0.0814,-0.32130000000000003
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.32130000000000003), np.float64(-0.0814)]",0,"[np.float64(0.3087), np.float64(-0.28859999999999997)]",0,1,2,0.010050000000000003,0.32130000000000003,-0.0814
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.281163), np.float64(-0.24670799999999998)]",0,"[np.float64(-0.5411630000000001), np.float64(-0.013292000000000026)]",0,1,3,-0.27722750000000007,0.281163,-0.24670799999999998
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.1386), np.float64(-0.1887)]",0,"[np.float64(0.4914), np.float64(-0.1813)]",0,1,3,0.15505000000000002,0.1386,-0.1887
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.22858599999999998), np.float64(-0.389214)]",0,"[np.float64(0.141414), np.float64(-0.240786)]",0,1,3,-0.049685999999999994,0.22858599999999998,-0.389214
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.30070714), np.float64(-0.44218692)]",0,"[np.float64(-0.56070714), np.float64(0.18218691999999997)]",0,1,4,-0.18926011,0.30070714,-0.44218692
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.005169869999999965), np.float64(-0.24963223999999998)]",0,"[np.float64(-0.26516987), np.float64(-0.010367760000000031)]",0,1,4,-0.137768815,0.005169869999999965,-0.24963223999999998
