block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,1,0.5,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,1,0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,"[0, 0]",0,0,1,0.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,1,-0.5,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.2), np.float64(0.0)]",0,"[np.float64(0.8), np.float64(1.0)]",0,1,2,0.9,0.2,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.78), np.float64(0.0)]",0,"[np.float64(-0.78), np.float64(0.0)]",0,1,2,-0.39,0.78,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(-1.0), np.float64(-1.0)]",0,1,2,-1.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.78)]",0,"[np.float64(0.0), np.float64(-0.21999999999999997)]",0,1,2,-0.10999999999999999,0.0,-0.78
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.78), np.float64(-0.2)]",1,"[np.float64(0.78), np.float64(0.2)]",0,0,3,0.49,-0.78,-0.2
0,3,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.17159999999999997), np.float64(0.0)]",1,"[np.float64(0.8284), np.float64(1.0)]",0,0,3,0.9142,0.17159999999999997,0.0
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8240000000000001), np.float64(0.2)]",0,"[np.float64(0.17599999999999993), np.float64(-0.2)]",0,1,3,-0.012000000000000038,0.8240000000000001,0.2
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.96128), np.float64(0.16)]",0,"[np.float64(-0.96128), np.float64(-0.16)]",0,1,4,-0.56064,0.96128,0.16
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.8240000000000001)]",0,"[np.float64(0.0), np.float64(0.8240000000000001)]",0,1,3,0.41200000000000003,0.0,-0.8240000000000001
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.6592)]",0,"[np.float64(0.0), np.float64(-0.3408)]",0,1,4,-0.1704,0.0,-0.6592
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.33728), np.float64(0.78)]",1,"[np.float64(0.66272), np.float64(-0.78)]",0,0,4,-0.058640000000000025,0.33728,0.78
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.624), np.float64(-0.043999999999999984)]",1,"[np.float64(0.624), np.float64(0.043999999999999984)]",0,0,4,0.33399999999999996,-0.624,-0.043999999999999984
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.72736)]",0,"[np.float64(0.0), np.float64(0.72736)]",0,1,5,0.36368,0.0,-0.72736
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.581888)]",0,"[np.float64(0.0), np.float64(0.581888)]",0,1,6,0.290944,0.0,-0.581888
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.4992), np.float64(-0.009679999999999994)]",1,"[np.float64(0.4992), np.float64(-0.99032)]",0,0,5,-0.24556,-0.4992,-0.009679999999999994
0,5,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.21148159999999994), np.float64(0.128)]",0,"[np.float64(-0.21148159999999994), np.float64(-0.128)]",0,1,5,-0.16974079999999997,0.21148159999999994,0.128
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.39936), np.float64(-0.7821296)]",0,"[np.float64(0.39936), np.float64(-0.21787040000000002)]",0,1,6,0.09074479999999999,-0.39936,-0.7821296
