block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.005900000000000001), np.float64(0.005900000000000001)]","[0, 0]","[0, 0]",1,"[0, 0, 0, 0]",0.0,0.005900000000000001,0.005900000000000001
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,0,0,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.29500000000000004), np.float64(0.29500000000000004)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.0,0.29500000000000004,0.29500000000000004
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.005900000000000001), np.float64(0.005900000000000001)]","[0, 0]","[0, 0]",1,"[0, 0, 0, 0]",0.0,0.005900000000000001,0.005900000000000001
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.005900000000000001), np.float64(0.005900000000000001)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.005900000000000001,0.005900000000000001
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.2), np.float64(0.0)]",0,0,1,[np.float64(0.53)],[0.98901099 0.01098901],"[np.float64(0.6655164835164836), np.float64(0.006483516483516484)]","[np.float64(0.8), np.float64(0.0)]","[np.float64(0.47), np.float64(-0.53)]",2,"[np.float64(0.47), np.float64(-0.53), np.float64(0.8), np.float64(0.0)]",0.185,0.6655164835164836,0.006483516483516484
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.005900000000000001), np.float64(0.005900000000000001)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.005900000000000001,0.005900000000000001
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.29)]",0,0,1,[np.float64(0.0)],[ 0.02040816 -0.97959184],"[np.float64(0.012040816326530614), np.float64(-0.6968591836734694)]","[np.float64(0.0), np.float64(-0.71)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.71)]",-0.4275,0.012040816326530614,-0.6968591836734694
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,0,0,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.29500000000000004), np.float64(0.29500000000000004)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.0,0.29500000000000004,0.29500000000000004
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.49589999999999995)]",0,0,1,[np.float64(0.0)],[ 0.01369675 -0.98630325],"[np.float64(0.008081084782906454), np.float64(-0.7852379152170936)]","[np.float64(0.0), np.float64(0.49589999999999995)]","[np.float64(0.0), np.float64(0.0)]",3,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.49589999999999995)]",0.12397499999999999,0.008081084782906454,-0.7852379152170936
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.29500000000000004), np.float64(0.29500000000000004)]","[np.float64(1.0), np.float64(0.0)]","[np.float64(1.0), np.float64(0.0)]",3,"[np.float64(1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0.5,0.29500000000000004,0.29500000000000004
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.36000000000000004), np.float64(0.0)]",0,0,1,[np.float64(0.7791)],[ 0.8498142 -0.1501858],"[np.float64(0.6489903767800502), np.float64(-0.08860962321994983)]","[np.float64(0.6399999999999999), np.float64(0.0)]","[np.float64(0.22089999999999999), np.float64(-0.7791)]",3,"[np.float64(0.22089999999999999), np.float64(-0.7791), np.float64(0.6399999999999999), np.float64(0.0)]",0.020449999999999968,0.6489903767800502,-0.08860962321994983
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.2), np.float64(0.0)]",0,0,1,[np.float64(0.53)],[0.73544974 0.26455026],"[np.float64(0.515915343915344), np.float64(0.1560846560846561)]","[np.float64(0.8), np.float64(0.0)]","[np.float64(0.47), np.float64(-0.53)]",4,"[np.float64(0.47), np.float64(-0.53), np.float64(0.8), np.float64(0.0)]",0.185,0.515915343915344,0.1560846560846561
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.488), np.float64(0.0)]",0,0,1,[np.float64(0.896177)],[ 0.66297625 -0.33702375],"[np.float64(0.5912359889886023), np.float64(-0.19884401101139781)]","[np.float64(0.512), np.float64(0.0)]","[np.float64(0.103823), np.float64(-0.896177)]",4,"[np.float64(0.103823), np.float64(-0.896177), np.float64(0.512), np.float64(0.0)]",-0.0700885,0.5912359889886023,-0.19884401101139781
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.29500000000000004), np.float64(0.29500000000000004)]","[np.float64(0.0), np.float64(-1.0)]","[np.float64(0.0), np.float64(-1.0)]",3,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-1.0)]",-0.5,0.29500000000000004,0.29500000000000004
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.352089)]",0,0,1,[np.float64(0.0)],[ 0.01369675 -0.98630325],"[np.float64(0.008081084782906454), np.float64(-0.7262754052170936)]","[np.float64(0.0), np.float64(0.352089)]","[np.float64(0.0), np.float64(0.0)]",4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.352089)]",0.08802225,0.008081084782906454,-0.7262754052170936
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.29)]",0,0,1,[np.float64(0.0)],[0.98039216 0.01960784],"[np.float64(0.5784313725490197), np.float64(-0.10733137254901957)]","[np.float64(0.0), np.float64(-0.71)]","[np.float64(0.0), np.float64(-1.0)]",4,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.71)]",-0.4275,0.5784313725490197,-0.10733137254901957
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.36000000000000004), np.float64(0.0)]",0,0,1,[np.float64(0.7791)],[0.99581369 0.00418631],"[np.float64(0.7351300741544484), np.float64(0.0024699258455516)]","[np.float64(0.6399999999999999), np.float64(1.0)]","[np.float64(0.22089999999999999), np.float64(0.22089999999999999)]",5,"[np.float64(0.22089999999999999), np.float64(0.22089999999999999), np.float64(0.6399999999999999), np.float64(1.0)]",0.52045,0.7351300741544484,0.0024699258455516
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.5904), np.float64(0.0)]",0,0,1,[np.float64(0.95120319)],[ 0.49321862 -0.50678138],"[np.float64(0.5330629873445458), np.float64(-0.2990010126554543)]","[np.float64(0.40959999999999996), np.float64(1.0)]","[np.float64(0.048796810000000024), np.float64(0.048796810000000024)]",5,"[np.float64(0.048796810000000024), np.float64(0.048796810000000024), np.float64(0.40959999999999996), np.float64(1.0)]",0.376798405,0.5330629873445458,-0.2990010126554543
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.67232), np.float64(0.29)]",0,0,1,[np.float64(0.9770654993)],[ 0.52637364 -0.47362636],"[np.float64(0.5862116485941209), np.float64(-0.1605395514058792)]","[np.float64(0.32767999999999997), np.float64(0.71)]","[np.float64(0.022934500700000027), np.float64(0.022934500700000027)]",6,"[np.float64(0.022934500700000027), np.float64(0.022934500700000027), np.float64(0.32767999999999997), np.float64(0.71)]",0.27088725035,0.5862116485941209,-0.1605395514058792
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.24998319)]",0,0,1,[np.float64(0.0)],[ 0.01369675 -0.98630325],"[np.float64(0.008081084782906454), np.float64(-0.6844120231170936)]","[np.float64(0.0), np.float64(-0.75001681)]","[np.float64(0.0), np.float64(-1.0)]",5,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.75001681)]",-0.4375042025,0.008081084782906454,-0.6844120231170936
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.49589999999999995)]",0,0,1,[np.float64(0.0)],[ 0.675767 -0.324233],"[np.float64(0.3987025273685634), np.float64(-0.3946164726314367)]","[np.float64(0.0), np.float64(-0.5041)]","[np.float64(0.0), np.float64(-1.0)]",5,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.5041)]",-0.376025,0.3987025273685634,-0.3946164726314367
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.6420889999999999)]",0,0,1,[np.float64(0.0)],[ 0.4535349 -0.5464651],"[np.float64(0.267585588837962), np.float64(-0.585670901162038)]","[np.float64(0.0), np.float64(-0.3579110000000001)]","[np.float64(0.0), np.float64(-1.0)]",6,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.3579110000000001)]",-0.33947775,0.267585588837962,-0.585670901162038
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.46748806489999994)]",0,0,1,[np.float64(0.0)],[ 0.00919245 -0.99080755],"[np.float64(0.005423546834165405), np.float64(-0.7762465597748347)]","[np.float64(0.0), np.float64(-0.5325119351000001)]","[np.float64(0.0), np.float64(-1.0)]",6,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.5325119351000001)]",-0.383127983775,0.005423546834165405,-0.7762465597748347
0,6,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.488), np.float64(0.29)]",0,0,1,[np.float64(0.896177)],[0.91383837 0.08616163],"[np.float64(0.7392446376760162), np.float64(0.16973536232398373)]","[np.float64(0.512), np.float64(0.71)]","[np.float64(0.103823), np.float64(0.103823)]",6,"[np.float64(0.103823), np.float64(0.103823), np.float64(0.512), np.float64(0.71)]",0.3574115,0.7392446376760162,0.16973536232398373
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.6219165260789999)]",0,0,1,[np.float64(0.0)],[ 0.00616943 -0.99383057],"[np.float64(0.003639964318231815), np.float64(-0.8413458113741581)]","[np.float64(0.0), np.float64(-0.37808347392100006)]","[np.float64(0.0), np.float64(-1.0)]",7,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.37808347392100006)]",-0.34452086848025,0.003639964318231815,-0.8413458113741581
