block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0086), np.float64(0.0086)]","[0, 0]","[0, 0]",1,"[0, 0, 0, 0]",0.0,0.0086,0.0086
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0086), np.float64(0.0086)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0086,0.0086
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0086), np.float64(0.0086)]","[1, 1]","[1, 1]",1,"[1, 1, 1, 1]",1.0,0.0086,0.0086
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0086), np.float64(0.0086)]","[-1, -1]","[-1, -1]",1,"[-1, -1, -1, -1]",-1.0,0.0086,0.0086
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.64)]",0,0,1,[np.float64(0.0)],[ 0.01612903 -0.98387097],"[np.float64(0.013870967741935483), np.float64(-0.9357290322580645)]","[np.float64(0.0), np.float64(-0.36)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.36)]",-0.33999999999999997,0.013870967741935483,-0.9357290322580645
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.64), np.float64(0.82)]",0,0,1,[np.float64(0.88)],[0.64948454 0.35051546],"[np.float64(0.6481567010309278), np.float64(0.4162432989690722)]","[np.float64(0.36), np.float64(0.18000000000000005)]","[np.float64(0.12), np.float64(0.12)]",2,"[np.float64(0.12), np.float64(0.12), np.float64(0.36), np.float64(0.18000000000000005)]",0.195,0.6481567010309278,0.4162432989690722
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.82), np.float64(-0.64)]",0,0,1,[np.float64(-0.88)],[-0.34408602 -0.65591398],"[np.float64(-0.4107139784946237), np.float64(-0.6536860215053765)]","[np.float64(-0.18000000000000005), np.float64(-0.36)]","[np.float64(-0.12), np.float64(-0.12)]",2,"[np.float64(-0.12), np.float64(-0.12), np.float64(-0.18000000000000005), np.float64(-0.36)]",-0.195,-0.4107139784946237,-0.6536860215053765
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,0,0,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.43), np.float64(0.43)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.0,0.43,0.43
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.8704000000000001)]",0,0,1,[np.float64(0.0)],[ 0.00995619 -0.99004381],"[np.float64(0.008562325766626841), np.float64(-0.9732936742333731)]","[np.float64(0.0), np.float64(-0.12959999999999994)]","[np.float64(0.0), np.float64(-1.0)]",3,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.12959999999999994)]",-0.2824,0.008562325766626841,-0.9732936742333731
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.9676), np.float64(-0.8704000000000001)]",0,0,1,[np.float64(-0.9856)],[-0.34442192 -0.65557808],"[np.float64(-0.43166685322677173), np.float64(-0.6856531467732283)]","[np.float64(0.9676), np.float64(-0.12959999999999994)]","[np.float64(0.9856), np.float64(-0.014399999999999968)]",3,"[np.float64(0.9856), np.float64(-0.014399999999999968), np.float64(0.9676), np.float64(-0.12959999999999994)]",0.45230000000000004,-0.43166685322677173,-0.6856531467732283
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9352), np.float64(0.9352)]",0,0,1,[np.float64(0.9856)],[0.61856781 0.38143219],"[np.float64(0.6628963133132207), np.float64(0.45895968668677933)]","[np.float64(0.06479999999999997), np.float64(-0.9352)]","[np.float64(0.014399999999999968), np.float64(-0.9856)]",3,"[np.float64(0.014399999999999968), np.float64(-0.9856), np.float64(0.06479999999999997), np.float64(-0.9352)]",-0.46040000000000003,0.6628963133132207,0.45895968668677933
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.43), np.float64(0.43)]","[np.float64(1.0), np.float64(1.0)]","[np.float64(1.0), np.float64(1.0)]",3,"[np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0)]",1.0,0.43,0.43
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.988336), np.float64(0.33667199999999997)]",0,0,1,[np.float64(0.998272)],[ 0.73077294 -0.26922706],"[np.float64(0.7668317709763615), np.float64(-0.18440118902363856)]","[np.float64(0.011664000000000008), np.float64(-0.33667199999999997)]","[np.float64(0.0017279999999999518), np.float64(-0.998272)]",4,"[np.float64(0.0017279999999999518), np.float64(-0.998272), np.float64(0.011664000000000008), np.float64(-0.33667199999999997)]",-0.330388,0.7668317709763615,-0.18440118902363856
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.953344)]",0,0,1,[np.float64(0.0)],[ 0.0061458 -0.9938542],"[np.float64(0.0052853862756955805), np.float64(-0.9881827737243045)]","[np.float64(0.0), np.float64(-0.04665600000000003)]","[np.float64(0.0), np.float64(-1.0)]",4,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.04665600000000003)]",-0.261664,0.0052853862756955805,-0.9881827737243045
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.1741680000000001), np.float64(-0.953344)]",0,0,1,[np.float64(-0.11827200000000004)],[-0.02804517 -0.97195483],"[np.float64(-0.048502366868084), np.float64(-0.969349313131916)]","[np.float64(0.1741680000000001), np.float64(-0.04665600000000003)]","[np.float64(0.11827200000000004), np.float64(-0.881728)]",4,"[np.float64(0.11827200000000004), np.float64(-0.881728), np.float64(0.1741680000000001), np.float64(-0.04665600000000003)]",-0.15898599999999996,-0.048502366868084,-0.969349313131916
0,4,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.82), np.float64(0.64)]",0,0,1,[np.float64(0.88)],[0.42564103 0.57435897],"[np.float64(0.480851282051282), np.float64(0.583548717948718)]","[np.float64(0.18000000000000005), np.float64(0.36)]","[np.float64(0.12), np.float64(0.12)]",4,"[np.float64(0.12), np.float64(0.12), np.float64(0.18000000000000005), np.float64(0.36)]",0.195,0.480851282051282,0.583548717948718
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.03135024000000003), np.float64(-0.9832038399999999)]",0,0,1,[np.float64(-0.014192640000000006)],[ 0.0071813 -0.9928187],"[np.float64(0.0017868817799317803), np.float64(-0.9914726222200683)]","[np.float64(-0.9686497599999999), np.float64(0.9832038399999999)]","[np.float64(-0.98580736), np.float64(0.014192640000000006)]",5,"[np.float64(-0.98580736), np.float64(0.014192640000000006), np.float64(-0.9686497599999999), np.float64(0.9832038399999999)]",-0.23926516,0.0017868817799317803,-0.9914726222200683
