block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[0, -1]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[1, 0]",0,0,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[0, 0]",0,1,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.02380952 -0.97619048],[np.float64(0.0)],2,-0.5,0.02380952380952381,-0.9761904761904762
0,1,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[1, 1]",0,1,"[0.01, 0.01]",[0],1,1.0,0.01,0.01
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]",0,"[np.float64(0.0), np.float64(1.0)]",0,1,[0.97727273 0.02272727],[np.float64(0.0)],2,0.5,0.9772727272727273,0.022727272727272728
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[0.5 0.5],[np.float64(0.0)],2,-0.5,0.5,0.5
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[np.float64(0.28), np.float64(0.28)]",0,0,[0.43421053 0.56578947],[np.float64(0.72)],2,0.28,0.4342105263157895,0.5657894736842105
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.68822023 0.31177977],[np.float64(0.0)],3,0.5,0.6882202304737517,0.31177976952624836
0,3,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[np.float64(0.07840000000000003), np.float64(0.07840000000000003)]",0,0,[0.45709951 0.54290049],[np.float64(0.9216)],3,0.07840000000000003,0.4570995082138747,0.5429004917861253
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[0.86206897 0.13793103],[np.float64(0.0)],3,-0.5,0.8620689655172413,0.13793103448275862
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",0,"[np.float64(-1.0), np.float64(0.0)]",0,1,[ 0.01676727 -0.98323273],[np.float64(0.0)],3,-0.5,0.01676727028839705,-0.983232729711603
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.72), np.float64(-0.28)]",0,1,[-0.23570997 -0.76429003],[np.float64(-0.72)],4,0.21999999999999997,-0.23570996600838323,-0.7642900339916169
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.28), np.float64(-0.72)]",0,1,[0.7638032 0.2361968],[np.float64(0.72)],4,-0.21999999999999997,0.7638032049043574,0.23619679509564268
0,4,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]",1,"[np.float64(-0.978048), np.float64(0.02195199999999997)]",0,0,[0.46315699 0.53684301],[np.float64(0.978048)],4,-0.47804800000000003,0.4631569921569,0.5368430078431
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.75346594 -0.24653406],[np.float64(0.0)],4,-0.5,0.7534659433393611,-0.24653405666063896
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[np.float64(0.006146560000000023), np.float64(-0.99385344)]",0,0,[0.08784456 0.91215544],[np.float64(0.99385344)],5,-0.49385344,0.08784455691212434,0.9121554430878758
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.53060982 -0.46939018],[np.float64(0.0)],5,-0.5,0.5306098192530713,-0.46939018074692884
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.37366889 -0.62633111],[np.float64(0.0)],6,-0.5,0.37366888679793747,-0.6263311132020625
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.2016), np.float64(-0.7984)]",0,1,[-0.00598508 -0.99401492],[np.float64(-0.2016)],5,-0.2984,-0.005985083417925199,-0.9940149165820747
0,5,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.07840000000000003), np.float64(0.07840000000000003)]",0,1,[ 0.9280092 -0.0719908],[np.float64(0.9216)],5,0.07840000000000003,0.9280091958926993,-0.07199080410730077
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[np.float64(0.7217210368), np.float64(0.7217210368)]",0,0,[0.132096 0.867904],[np.float64(0.2782789632)],6,0.7217210368,0.13209599923993975,0.8679040007600602
0,6,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.978048), np.float64(-0.978048)]",0,1,[ 0.96062852 -0.03937148],[np.float64(0.978048)],6,-0.978048,0.9606285235170731,-0.0393714764829269
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.943552), np.float64(-0.943552)]",0,1,[ 0.04217032 -0.95782968],[np.float64(-0.056448)],6,-0.943552,0.042170321152266564,-0.9578296788477335
0,7,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[np.float64(0.20208189030400003), np.float64(0.20208189030400003)]",0,0,[0.28370141 0.71629859],[np.float64(0.797918109696)],7,0.20208189030400003,0.283701410409688,0.716298589590312
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.2631471 -0.7368529],[np.float64(0.0)],7,-0.5,0.26314710337882924,-0.7368528966211708
0,7,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.72614656), np.float64(-0.27385344)]",0,1,[ 0.58995293 -0.41004707],[np.float64(0.27385344)],7,0.22614656,0.5899529347267137,-0.41004706527328616
0,8,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.18531486 -0.81468514],[np.float64(0.0)],8,-0.5,0.18531486153438678,-0.8146851384656132
0,7,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.73580544), np.float64(-0.26419455999999997)]",0,1,[-0.16095686 -0.83904314],[np.float64(-0.73580544)],7,0.23580544000000003,-0.16095686006201265,-0.8390431399379873
0,8,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.2060255232), np.float64(-0.7939744768)]",0,1,[ 0.07271885 -0.92728115],[np.float64(-0.2060255232)],8,-0.2939744768,0.07271885176346767,-0.9272811482365324
0,8,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[np.float64(0.05658292928511999), np.float64(-0.94341707071488)]",0,0,[0.32062878 0.67937122],[np.float64(0.94341707071488)],8,-0.44341707071488,0.3206287839804176,0.6793712160195824
0,8,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.20332103680000002), np.float64(-0.7966789632)]",0,1,[ 0.61030784 -0.38969216],[np.float64(0.7966789632)],8,-0.2966789632,0.6103078362760592,-0.3896921637239407
0,9,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.7358432201998336), np.float64(-0.2641567798001664)]",0,1,[0.47708446 0.52291554],[np.float64(0.2641567798001664)],9,0.23584322019983361,0.4770844636646319,0.522915536335368
0,9,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.13050342 -0.86949658],[np.float64(0.0)],9,-0.5,0.13050342361576533,-0.8694965763842347
0,10,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.20603610165595343), np.float64(-0.7939638983440466)]",0,1,[0.63364971 0.36635029],[np.float64(0.7939638983440466)],10,-0.29396389834404657,0.6336497086177366,0.36635029138226344
0,9,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.943070109696), np.float64(-0.943070109696)]",0,1,[ 0.48252201 -0.51747799],[np.float64(0.943070109696)],9,-0.943070109696,0.48252201099113595,-0.517477989008864
0,9,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",0,"[np.float64(-0.942312853504), np.float64(0.057687146496000014)]",0,1,[ 0.09907623 -0.90092377],[np.float64(-0.057687146496000014)],9,-0.44231285350399996,0.09907622699850176,-0.9009237730014983
0,10,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]",0,"[np.float64(-0.26405963071488003), np.float64(0.73594036928512)]",0,1,[ 0.1651635 -0.8348365],[np.float64(0.26405963071488003)],10,0.23594036928511997,0.16516349989229567,-0.8348365001077043
0,10,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.26384759898112), np.float64(-0.26384759898112)]",0,1,[-0.18761265 -0.81238735],[np.float64(-0.73615240101888)],10,-0.26384759898112,-0.187612645881699,-0.8123873541183009
0,10,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.09190382 -0.90809618],[np.float64(0.0)],10,-0.5,0.09190381944772205,-0.9080961805522779
0,11,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.057690108463666956), np.float64(-0.942309891536333)]",0,1,[0.95510314 0.04489686],[np.float64(0.942309891536333)],11,-0.44230989153633304,0.9551031420347287,0.04489685796527134
0,11,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.064721 -0.935279],[np.float64(0.0)],11,-0.5,0.06472099961107187,-0.9352790003889282
0,11,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",0,"[np.float64(-0.07387732771471356), np.float64(0.9261226722852864)]",0,1,[-0.22760469 -0.77239531],[np.float64(-0.9261226722852864)],11,0.42612267228528644,-0.22760469320886276,-0.7723953067911373
0,12,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.04557817 -0.95442183],[np.float64(0.0)],12,-0.5,0.045578168740191466,-0.9544218312598086
0,12,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.016153230369826743), np.float64(-0.9838467696301733)]",0,1,[ 0.73507745 -0.26492255],[np.float64(0.9838467696301733)],12,-0.48384676963017326,0.7350774524593987,-0.26492254754060124
0,11,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]",0,"[np.float64(-0.07393669660016641), np.float64(0.9260633033998336)]",0,1,[ 0.13302049 -0.86697951],[np.float64(0.07393669660016641)],11,0.42606330339983356,0.13302048953305673,-0.8669795104669432
0,12,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.9793143482398802), np.float64(-0.020685651760119828)]",0,1,[-0.39586832 -0.60413168],[np.float64(-0.9793143482398802)],12,0.4793143482398802,-0.39586831875095785,-0.6041316812490422
0,12,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.9792977249519534), np.float64(-0.0207022750480466)]",0,1,[ 0.18617965 -0.81382035],[np.float64(0.0207022750480466)],12,0.47929772495195344,0.18617964794258246,-0.8138203520574175
0,13,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.2742080175071665), np.float64(-0.7257919824928335)]",0,1,[-0.11863491 -0.88136509],[np.float64(-0.2742080175071665)],13,-0.2257919824928335,-0.11863490797557859,-0.8813650920244214
0,13,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.274203362986547), np.float64(-0.725796637013453)]",0,1,[ 0.37785808 -0.62214192],[np.float64(0.725796637013453)],13,-0.22579663701345298,0.37785808161646395,-0.6221419183835359
0,13,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-1.0), np.float64(-1.0)]",0,1,[ 0.0320973 -0.9679027],[np.float64(0.0)],13,-1.0,0.032097301929712295,-0.9679026980702877
0,13,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.004522904503551528), np.float64(0.004522904503551528)]",0,1,[ 0.52189402 -0.47810598],[np.float64(0.9954770954964485)],13,0.004522904503551528,0.5218940236739771,-0.47810597632602286
0,14,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.07677824490200663), np.float64(-0.9232217550979933)]",0,1,[-0.02537893 -0.97462107],[np.float64(-0.07677824490200663)],14,-0.4232217550979933,-0.025378930224949282,-0.9746210697750507
