block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",1,"[0, 0]",0,0,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[1, 1]",0,0,"[0.01, 0.01]",[0],1,1.0,0.01,0.01
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.30000000000000004), np.float64(0.30000000000000004)]",0,1,[0.88888889 0.11111111],[np.float64(0.7)],2,0.30000000000000004,0.888888888888889,0.11111111111111112
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[0, 0]",0,1,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]",0,"[-1, 0]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.5 0.5],[np.float64(0.0)],2,0.0,0.5,0.5
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.5 0.5],[np.float64(0.0)],2,0.0,0.5,0.5
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",1,"[np.float64(-0.30000000000000004), np.float64(0.7)]",0,0,[-0.66666667  0.33333333],[np.float64(-0.7)],2,0.19999999999999996,-0.6666666666666666,0.33333333333333337
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[0.5 0.5],[np.float64(0.0)],3,-0.5,0.5,0.5
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",1,"[np.float64(0.21000000000000002), np.float64(-0.79)]",0,0,[-0.68192699  0.31807301],[np.float64(-0.21000000000000002)],3,-0.29000000000000004,-0.6819269898264513,0.31807301017354883
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.5 0.5],[np.float64(0.0)],3,0.5,0.5,0.5
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.9099999999999999), np.float64(-0.9099999999999999)]",0,1,[0.81478121 0.18521879],[np.float64(0.9099999999999999)],3,-0.9099999999999999,0.814781205888284,0.18521879411171607
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.273), np.float64(-0.273)]",0,1,[ 0.89045079 -0.10954921],[np.float64(0.273)],4,-0.273,0.890450787371591,-0.10954921262840907
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[np.float64(0.7629999999999999), np.float64(-0.2370000000000001)]",0,0,[-0.67693919  0.32306081],[np.float64(-0.7629999999999999)],4,0.2629999999999999,-0.676939189888555,0.32306081011144516
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.30000000000000004), np.float64(-0.7)]",0,1,[0.51456311 0.48543689],[np.float64(0.7)],4,-0.19999999999999996,0.5145631067961165,0.4854368932038835
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[0.72463768 0.27536232],[np.float64(0.0)],4,-0.5,0.7246376811594204,0.2753623188405797
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.09000000000000008), np.float64(0.09000000000000008)]",0,1,[0.66106453 0.33893547],[np.float64(0.9099999999999999)],5,0.09000000000000008,0.6610645287829754,0.33893547121702466
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",1,"[np.float64(0.9289), np.float64(-0.07110000000000005)]",0,0,[-0.58227456  0.41772544],[np.float64(-0.9289)],5,0.42889999999999995,-0.5822745648746033,0.4177254351253968
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[np.float64(0.9786699999999999), np.float64(-0.02133000000000007)]",0,0,[-0.41458269  0.58541731],[np.float64(-0.9786699999999999)],6,0.47866999999999993,-0.4145826851854089,0.5854173148145911
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.9180999999999999), np.float64(-0.08190000000000003)]",0,1,[ 0.81960981 -0.18039019],[np.float64(0.08190000000000003)],5,0.4180999999999999,0.8196098132469909,-0.18039018675300908
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.95438061 -0.04561939],[np.float64(0.0)],5,-0.5,0.9543806069860661,-0.045619393013933945
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.27543000000000006), np.float64(-0.7245699999999999)]",0,1,[ 0.80456555 -0.19543445],[np.float64(0.7245699999999999)],6,-0.22456999999999994,0.8045655495767922,-0.19543445042320787
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.027000000000000024), np.float64(0.027000000000000024)]",0,1,[0.6440564 0.3559436],[np.float64(0.973)],6,0.027000000000000024,0.6440564028555942,0.3559435971444058
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.72853481 -0.27146519],[np.float64(0.0)],6,-0.5,0.7285348144931801,-0.2714651855068198
0,7,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.9173709999999999), np.float64(-0.9173709999999999)]",0,1,[ 0.65929264 -0.34070736],[np.float64(0.9173709999999999)],7,-0.9173709999999999,0.6592926426690751,-0.340707357330925
