block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0028000000000000004), np.float64(0.0028000000000000004)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0028000000000000004,0.0028000000000000004
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.12)]",0,0,1,[np.float64(-0.04)],[ 0.01219512 -0.98780488],"[np.float64(0.003414634146341464), np.float64(-0.36298536585365854)]","[np.float64(0.0), np.float64(0.12)]","[np.float64(0.04), np.float64(0.04)]",2,"[np.float64(0.04), np.float64(0.04), np.float64(0.0), np.float64(0.12)]",0.05,0.003414634146341464,-0.36298536585365854
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0028000000000000004), np.float64(0.0028000000000000004)]","[1, 1]","[1, 1]",1,"[1, 1, 1, 1]",1.0,0.0028000000000000004,0.0028000000000000004
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0028000000000000004), np.float64(0.0028000000000000004)]","[0, 0]","[0, 0]",1,"[0, 0, 0, 0]",0.0,0.0028000000000000004,0.0028000000000000004
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.92), np.float64(0.12)]",0,0,1,[np.float64(0.04)],[0.42361111 0.57638889],"[np.float64(0.7810111111111111), np.float64(0.2477888888888889)]","[np.float64(0.07999999999999996), np.float64(-0.12)]","[np.float64(0.96), np.float64(-0.04)]",2,"[np.float64(0.96), np.float64(-0.04), np.float64(0.07999999999999996), np.float64(-0.12)]",0.21999999999999997,0.7810111111111111,0.2477888888888889
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.14), np.float64(0.14)]","[np.float64(1.0), np.float64(0.0)]","[np.float64(1.0), np.float64(0.0)]",2,"[np.float64(1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0.5,0.14,0.14
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0028000000000000004), np.float64(0.0028000000000000004)]","[-1, -1]","[-1, -1]",1,"[-1, -1, -1, -1]",-1.0,0.0028000000000000004,0.0028000000000000004
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.92), np.float64(-0.12)]",1,0,0,[np.float64(-0.04)],[-0.42142857 -0.57857143],"[np.float64(-0.7804), np.float64(-0.2484)]","[np.float64(0.92), np.float64(-0.88)]","[np.float64(0.04), np.float64(-0.96)]",2,"[np.float64(0.04), np.float64(-0.96), np.float64(0.92), np.float64(-0.88)]",-0.21999999999999997,-0.7804,-0.2484
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.0736), np.float64(-0.2256)]",1,0,0,[np.float64(-0.0784)],[-0.22540187 -0.77459813],"[np.float64(-0.11610452268602542), np.float64(-0.3793194773139746)]","[np.float64(0.0736), np.float64(-0.7744)]","[np.float64(0.0784), np.float64(-0.9216)]",3,"[np.float64(0.0784), np.float64(-0.9216), np.float64(0.0736), np.float64(-0.7744)]",-0.386,-0.11610452268602542,-0.3793194773139746
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.9296), np.float64(0.009599999999999997)]",0,0,1,[np.float64(0.0784)],[0.68671229 0.31328771],"[np.float64(0.8615914414196411), np.float64(0.09463255858035895)]","[np.float64(-0.9296), np.float64(-0.009599999999999997)]","[np.float64(-0.0784), np.float64(-0.0784)]",3,"[np.float64(-0.0784), np.float64(-0.0784), np.float64(-0.9296), np.float64(-0.009599999999999997)]",-0.274,0.8615914414196411,0.09463255858035895
