block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.004200000000000001), np.float64(0.004200000000000001)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.004200000000000001,0.004200000000000001
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.77)]",0,0,1,[np.float64(-0.94)],[ 0.01136364 -0.98863636],"[np.float64(0.004772727272727273), np.float64(-0.8618272727272728)]","[np.float64(0.0), np.float64(-0.22999999999999998)]","[np.float64(0.94), np.float64(-0.06000000000000005)]",2,"[np.float64(0.94), np.float64(-0.06000000000000005), np.float64(0.0), np.float64(-0.22999999999999998)]",0.16249999999999998,0.004772727272727273,-0.8618272727272728
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.004200000000000001), np.float64(0.004200000000000001)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.004200000000000001,0.004200000000000001
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.004200000000000001), np.float64(0.004200000000000001)]","[1, 1]","[1, 1]",1,"[1, 1, 1, 1]",1.0,0.004200000000000001,0.004200000000000001
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.004200000000000001), np.float64(0.004200000000000001)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.004200000000000001,0.004200000000000001
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.12)]",0,0,1,[np.float64(0.0)],[ 0.03030303 -0.96969697],"[np.float64(0.01272727272727273), np.float64(-0.47687272727272734)]","[np.float64(0.0), np.float64(-0.88)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.88)]",-0.47,0.01272727272727273,-0.47687272727272734
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.77), np.float64(0.0)]",0,0,1,[np.float64(0.94)],[0.98888889 0.01111111],"[np.float64(0.8619333333333334), np.float64(0.004666666666666667)]","[np.float64(0.22999999999999998), np.float64(0.0)]","[np.float64(0.06000000000000005), np.float64(-0.94)]",2,"[np.float64(0.06000000000000005), np.float64(-0.94), np.float64(0.22999999999999998), np.float64(0.0)]",-0.16249999999999998,0.8619333333333334,0.004666666666666667
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.77), np.float64(0.12)]",0,0,1,[np.float64(0.94)],[0.72357724 0.27642276],"[np.float64(0.7505024390243903), np.float64(0.18569756097560977)]","[np.float64(0.22999999999999998), np.float64(0.88)]","[np.float64(0.06000000000000005), np.float64(0.06000000000000005)]",2,"[np.float64(0.06000000000000005), np.float64(0.06000000000000005), np.float64(0.22999999999999998), np.float64(0.88)]",0.3075,0.7505024390243903,0.18569756097560977
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.2256)]",0,0,1,[np.float64(0.0)],[ 0.02278423 -0.97721577],"[np.float64(0.009569377990430622), np.float64(-0.5412786220095694)]","[np.float64(0.0), np.float64(-0.7744)]","[np.float64(0.0), np.float64(-1.0)]",3,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.7744)]",-0.4436,0.009569377990430622,-0.5412786220095694
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.318528)]",0,0,1,[np.float64(0.0)],[ 0.017131 -0.982869],"[np.float64(0.007195021045436559), np.float64(-0.5975512189545635)]","[np.float64(0.0), np.float64(-0.6814720000000001)]","[np.float64(0.0), np.float64(-1.0)]",4,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.6814720000000001)]",-0.420368,0.007195021045436559,-0.5975512189545635
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.9471), np.float64(0.2256)]",0,0,1,[np.float64(0.9964)],[0.72382737 0.27617263],"[np.float64(0.8533254948950124), np.float64(0.24684050510498765)]","[np.float64(-0.9471), np.float64(-0.2256)]","[np.float64(-0.9964), np.float64(-0.9964)]",3,"[np.float64(-0.9964), np.float64(-0.9964), np.float64(-0.9471), np.float64(-0.2256)]",-0.7913749999999999,0.8533254948950124,0.24684050510498765
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.9471), np.float64(0.0)]",0,0,1,[np.float64(0.9964)],[ 0.77692881 -0.22307119],"[np.float64(0.8756281019308859), np.float64(-0.09368989806911411)]","[np.float64(0.05289999999999995), np.float64(0.0)]","[np.float64(0.0036000000000000476), np.float64(-0.9964)]",3,"[np.float64(0.0036000000000000476), np.float64(-0.9964), np.float64(0.05289999999999995), np.float64(0.0)]",-0.234975,0.8756281019308859,-0.09368989806911411
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.7976)]",0,0,1,[np.float64(-0.056400000000000006)],[ 0.45401388 -0.54598612],"[np.float64(0.1906858296008269), np.float64(-0.691922170399173)]","[np.float64(-1.0), np.float64(-0.20240000000000002)]","[np.float64(-0.9436), np.float64(-0.9436)]",3,"[np.float64(-0.9436), np.float64(-0.9436), np.float64(-1.0), np.float64(-0.20240000000000002)]",-0.7724,0.1906858296008269,-0.691922170399173
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.987833), np.float64(0.0)]",0,0,1,[np.float64(0.999784)],[ 0.58566706 -0.41433294],"[np.float64(0.8189233063169761), np.float64(-0.17401983368302384)]","[np.float64(0.012167000000000039), np.float64(0.0)]","[np.float64(0.00021599999999999397), np.float64(-0.999784)]",4,"[np.float64(0.00021599999999999397), np.float64(-0.999784), np.float64(0.012167000000000039), np.float64(0.0)]",-0.24685025,0.8189233063169761,-0.17401983368302384
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.77), np.float64(-0.821888)]",1,0,0,[np.float64(-0.943384)],[-0.30505431 -0.69494569],"[np.float64(-0.5747228112275988), np.float64(-0.7685722287724013)]","[np.float64(-0.22999999999999998), np.float64(-0.17811200000000005)]","[np.float64(-0.056616), np.float64(-0.056616)]",4,"[np.float64(-0.056616), np.float64(-0.056616), np.float64(-0.22999999999999998), np.float64(-0.17811200000000005)]",-0.130336,-0.5747228112275988,-0.7685722287724013
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.21783299999999994), np.float64(0.19852799999999998)]",1,0,0,[np.float64(0.05978400000000006)],[-0.74402672 -0.25597328],"[np.float64(-0.1861480832060632), np.float64(0.00763746320606308)]","[np.float64(-0.21783299999999994), np.float64(-0.19852799999999998)]","[np.float64(-0.05978400000000006), np.float64(-0.05978400000000006)]",4,"[np.float64(-0.05978400000000006), np.float64(-0.05978400000000006), np.float64(-0.21783299999999994), np.float64(-0.19852799999999998)]",-0.13398225000000002,-0.1861480832060632,0.00763746320606308
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.99720159), np.float64(0.0)]",0,0,1,[np.float64(0.99998704)],[ 0.44045475 -0.55954525],"[np.float64(0.7633679169269192), np.float64(-0.2350090052730808)]","[np.float64(0.002798410000000029), np.float64(0.0)]","[np.float64(1.2959999999950789e-05), np.float64(-0.99998704)]",5,"[np.float64(1.2959999999950789e-05), np.float64(-0.99998704), np.float64(0.002798410000000029), np.float64(0.0)]",-0.24929391750000002,0.7633679169269192,-0.2350090052730808
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9993563657), np.float64(0.0)]",0,0,1,[np.float64(0.9999992224)],[ 0.33117578 -0.66882422],"[np.float64(0.7187205216414152), np.float64(-0.28090617046458477)]","[np.float64(0.0006436343000000289), np.float64(0.0)]","[np.float64(7.775999999459771e-07), np.float64(-0.9999992224)]",6,"[np.float64(7.775999999459771e-07), np.float64(-0.9999992224), np.float64(0.0006436343000000289), np.float64(0.0)]",-0.24983870262500002,0.7187205216414152,-0.28090617046458477
0,5,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.19169303999999995), np.float64(0.04566144)]",0,0,1,[np.float64(0.0035870400000000066)],[-0.71223344 -0.28776656],"[np.float64(-0.18795608297360722), np.float64(-0.09437831862639284)]","[np.float64(-0.19169303999999995), np.float64(-0.04566144)]","[np.float64(-0.0035870400000000066), np.float64(-0.0035870400000000066)]",5,"[np.float64(-0.0035870400000000066), np.float64(-0.0035870400000000066), np.float64(-0.19169303999999995), np.float64(-0.04566144)]",-0.06113213999999999,-0.18795608297360722,-0.09437831862639284
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.40030464)]",0,0,1,[np.float64(0.0)],[ 0.01288045 -0.98711955],"[np.float64(0.005409790259726736), np.float64(-0.6467669009402733)]","[np.float64(0.0), np.float64(-0.59969536)]","[np.float64(0.0), np.float64(-1.0)]",5,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.59969536)]",-0.39992384000000003,0.005409790259726736,-0.6467669009402733
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.4722680832)]",0,0,1,[np.float64(0.0)],[ 0.00968455 -0.99031545],"[np.float64(0.004067511473478749), np.float64(-0.6898479767825213)]","[np.float64(0.0), np.float64(-0.5277319168)]","[np.float64(0.0), np.float64(-1.0)]",6,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.5277319168)]",-0.3819329792,0.004067511473478749,-0.6898479767825213
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.7976), np.float64(-0.95903424)]",1,0,0,[np.float64(-0.99660304)],[-0.30298172 -0.69701828],"[np.float64(-0.5898603226533919), np.float64(-0.848987536546608)]","[np.float64(-0.20240000000000002), np.float64(-0.04096575999999996)]","[np.float64(-0.0033969600000000044), np.float64(-0.0033969600000000044)]",5,"[np.float64(-0.0033969600000000044), np.float64(-0.0033969600000000044), np.float64(-0.20240000000000002), np.float64(-0.04096575999999996)]",-0.06253992,-0.5898603226533919,-0.848987536546608
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.821888), np.float64(-0.9905778752)]",0,0,1,[np.float64(-0.9997961824)],[-0.30285787 -0.69714213],"[np.float64(-0.6038953471394302), np.float64(-0.8673348604765698)]","[np.float64(-0.17811200000000005), np.float64(-0.009422124800000042)]","[np.float64(-0.00020381759999998916), np.float64(-0.00020381759999998916)]",6,"[np.float64(-0.00020381759999998916), np.float64(-0.00020381759999998916), np.float64(-0.17811200000000005), np.float64(-0.009422124800000042)]",-0.04698544000000002,-0.6038953471394302,-0.8673348604765698
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.04408939919999999), np.float64(0.0401820672)]",1,0,0,[np.float64(0.00021522240000000073)],[-0.71229844 -0.28770156],"[np.float64(-0.2735934917773818), np.float64(-0.09752905771061825)]","[np.float64(-0.04408939919999999), np.float64(-0.0401820672)]","[np.float64(-0.00021522240000000073), np.float64(-0.00021522240000000073)]",6,"[np.float64(-0.00021522240000000073), np.float64(-0.00021522240000000073), np.float64(-0.04408939919999999), np.float64(-0.0401820672)]",-0.021175477799999995,-0.2735934917773818,-0.09752905771061825
0,7,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.95903424), np.float64(-0.9917085301759999)]",1,0,0,[np.float64(-0.999987770944)],[-0.30296252 -0.69703748],"[np.float64(-0.6834841164352508), np.float64(-0.8679466902668291)]","[np.float64(0.95903424), np.float64(-0.008291469824000086)]","[np.float64(0.999987770944), np.float64(-1.2229055999957161e-05)]",7,"[np.float64(0.999987770944), np.float64(-1.2229055999957161e-05), np.float64(0.95903424), np.float64(-0.008291469824000086)]",0.48767957801600004,-0.6834841164352508,-0.8679466902668291
0,7,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.038798671295999995), np.float64(0.009241875455999998)]",0,0,1,[np.float64(1.2913344000000065e-05)],[-0.71218399 -0.28781601],"[np.float64(-0.2766140479330004), np.float64(-0.11552243495083962)]","[np.float64(0.961201328704), np.float64(-0.009241875455999998)]","[np.float64(0.999987086656), np.float64(-1.2913344000000065e-05)]",7,"[np.float64(0.999987086656), np.float64(-1.2913344000000065e-05), np.float64(0.961201328704), np.float64(-0.009241875455999998)]",0.48798340664,-0.2766140479330004,-0.11552243495083962
