block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.815), np.float64(-0.185)]",0,1,[0.185],[0.5],1,0.31499999999999995,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.185), np.float64(-0.815)]",0,1,[-0.185],[-0.5],1,-0.31499999999999995,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],1,0.0,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],2,0.0,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.22005), np.float64(-0.0592)]",0,"[np.float64(0.47840000000000005), np.float64(-0.24234999999999998)]",0,1,[0.30155],[0.315],2,0.11802500000000003,0.22005,-0.0592
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],2,0.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.04995), np.float64(-0.2608)]",1,"[np.float64(0.2516), np.float64(-0.43765000000000004)]",0,0,[-0.30155],[-0.315],2,-0.09302500000000002,0.04995,-0.2608
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.130462), np.float64(-0.3789655)]",0,"[np.float64(0.0595145), np.float64(0.5689420000000001)]",0,1,[-0.1899765],[0.30155],3,0.31422825000000004,0.130462,-0.3789655
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.14653091499999998), np.float64(-0.19690406)]",0,"[np.float64(-0.02684571999999999), np.float64(0.316589255)]",0,1,[-0.11968519],[0.1899765],4,0.14487176750000003,0.14653091499999998,-0.19690406
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(-0.63), np.float64(-0.63)]",0,0,[-0.37],[-1.],3,-0.63,0.0,0.0
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.34921800000000003), np.float64(-0.13675199999999998)]",0,"[np.float64(-0.7241945000000001), np.float64(0.7617754999999999)]",0,1,[0.3749765],[0.19845],3,0.018790499999999932,0.34921800000000003,-0.13675199999999998
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.815), np.float64(-0.185)]",0,1,[0.185],[0.5],3,0.31499999999999995,0.0,0.0
0,4,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.15368548499999998), np.float64(0.10701616)]",0,"[np.float64(-0.57492068), np.float64(0.471748645)]",0,1,[0.4212352],[0.1250235],4,-0.05158601749999997,0.15368548499999998,0.10701616
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.22005), np.float64(-0.0592)]",0,"[np.float64(0.47840000000000005), np.float64(-0.24234999999999998)]",0,1,[0.30155],[0.315],4,0.11802500000000003,0.22005,-0.0592
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.2016), np.float64(-0.1701)]",0,"[np.float64(-0.19530000000000003), np.float64(-0.22680000000000003)]",0,1,[-0.6031],[-0.63],4,-0.21105000000000002,-0.2016,-0.1701
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.1392825706), np.float64(-0.09559549839999998)]",0,"[np.float64(0.12111910225000005), np.float64(-0.6440028287499999)]",0,1,[-0.26040167],[-0.38031481],5,-0.26144186324999996,0.1392825706,-0.09559549839999998
0,5,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(-0.0015430986000000146), np.float64(0.2579757264)]",1,"[np.float64(-0.26383507424999997), np.float64(-0.52335389925)]",0,0,[0.26537817],[-0.4212352],5,-0.39359448674999997,-0.0015430986000000146,0.2579757264
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(-0.08597032236), np.float64(0.11667017360249998)]",1,"[np.float64(-0.08121792653549999), np.float64(-0.283858422498)]",0,0,[0.16718825],[-0.26537817],6,-0.18253817451674997,-0.08597032236,0.11667017360249998
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.25433100000000003), np.float64(-0.242676)]",0,"[np.float64(-0.18071599999999993), np.float64(0.807629)]",0,1,[-0.564953],[0.1031],5,0.3134565,-0.25433100000000003,-0.242676
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.34921800000000003), np.float64(-0.13675199999999998)]",0,"[np.float64(0.2758054999999999), np.float64(-0.2382245)]",0,1,[0.3749765],[0.19845],5,0.01879049999999996,0.34921800000000003,-0.13675199999999998
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.1719847282075), np.float64(-0.3016764035999999)]",0,"[np.float64(0.17706832568800002), np.float64(-0.34927054250450007)]",0,1,[-0.34905305],[-0.23959833],6,-0.08610110840825003,0.1719847282075,-0.3016764035999999
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(-0.30312432), np.float64(0.015765279999999993)]",1,"[np.float64(-0.15595528999999997), np.float64(0.52515511)]",0,0,[-0.54092039],[0.064953],6,0.18459991000000003,-0.30312432,0.015765279999999993
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.42368548500000003), np.float64(-0.21298383999999998)]",0,"[np.float64(0.15507932000000002), np.float64(-0.20825135500000003)]",0,1,[0.4212352],[0.1250235],6,-0.026586017500000003,0.42368548500000003,-0.21298383999999998
0,7,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.46555690140000006), np.float64(-0.2796242736)]",0,"[np.float64(-0.10093507425000015), np.float64(0.6442461007499999)]",0,1,[0.63537817],[0.57876481],7,0.27165551324999987,0.46555690140000006,-0.2796242736
0,7,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(-0.11196005885136), np.float64(0.04002839952803998)]",0,"[np.float64(0.821631462047195), np.float64(-0.330356996332205)]",0,1,[0.2903286],[0.33281175],7,0.24563723285749497,-0.11196005885136,0.04002839952803998
0,8,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.10988043590138265), np.float64(-0.06568583929826562)]",1,"[np.float64(0.5222125481119934), np.float64(-0.30222117668835835)]",0,0,[0.36790702],[0.2096714],8,0.1099956857118175,0.10988043590138265,-0.06568583929826562
0,7,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.3530300128), np.float64(0.1575571597)]",1,"[np.float64(0.8788098585), np.float64(-0.631777314)]",0,0,[-0.52577985],[0.04092039],7,0.12351627225,-0.3530300128,0.1575571597
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.21979317614326), np.float64(-0.41344297720143997)]",0,"[np.float64(0.00011024781090501756), np.float64(0.6333464011556049)]",0,1,[-0.21990342],[0.34905305],7,0.31672832448325494,0.21979317614326,-0.41344297720143997
0,8,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.07181085807999998), np.float64(-0.013022715080000025)]",1,"[np.float64(0.588052160871), np.float64(-0.470735982129)]",0,0,[-0.5162413],[0.02577985],8,0.058658089371000005,-0.07181085807999998,-0.013022715080000025
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.21982294305220434), np.float64(-0.2107721288316464)]",0,"[np.float64(-0.08128378596108038), np.float64(0.3493112859227704)]",0,1,[-0.13853916],[0.21990342],8,0.134013749980845,0.21982294305220434,-0.2107721288316464
0,8,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.4383044313525), np.float64(-0.07346552136000001)]",0,"[np.float64(-0.2085926802480001), np.float64(0.30317727246449994)]",0,1,[0.77028825],[0.36462183],8,0.04729229610824992,0.4383044313525,-0.07346552136000001
0,9,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.38198440768554), np.float64(0.023551205828639968)]",0,"[np.float64(-0.05226600448970509), np.float64(-0.6938328026328051)]",0,1,[0.6702816],[-0.27028825],9,-0.3730494035612551,0.38198440768554,0.023551205828639968
0,9,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.11636583339872), np.float64(-0.14012143025483004)]",0,"[np.float64(0.39386618735961), np.float64(-0.34964654898684)]",0,1,[-0.51023202],[0.0162413],9,0.022109819186384994,0.11636583339872,-0.14012143025483004
0,10,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.3678725864733196), np.float64(-0.1984752910138577)]",0,"[np.float64(0.02485000754005634), np.float64(-0.40880211497276636)]",0,1,[0.60727741],[-0.1702816],10,-0.191976053716355,0.3678725864733196,-0.1984752910138577
0,9,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.19787632084271264), np.float64(-0.09899251733635987)]",0,"[np.float64(0.07440334812469543), np.float64(-0.6287278136962321)]",0,1,[-0.27227967],[-0.36146084],9,-0.27716223278576835,0.19787632084271264,-0.09899251733635987
0,9,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.27698845129722055), np.float64(-0.14728555700412238)]",0,"[np.float64(0.3062301286312063), np.float64(-0.2694958630674507)]",0,1,[0.41678142],[0.13209298],9,0.018367132781877793,0.27698845129722055,-0.14728555700412238
0,10,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.35967058602764623), np.float64(-0.23352423318570661)]",0,"[np.float64(0.1927571193272627), np.float64(-0.21404806145938446)]",0,1,[0.44757229],[0.08321858],10,-0.010645471066060883,0.35967058602764623,-0.23352423318570661
0,10,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.21796522483638042), np.float64(-0.30018541771915414)]",0,"[np.float64(0.13857096661308665), np.float64(-0.34327839083137873)]",0,1,[-0.35653619],[-0.22772033],10,-0.10235371210914604,0.21796522483638042,-0.30018541771915414
0,10,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.2227097039858147), np.float64(-0.25200832593061884)]",0,"[np.float64(0.2837364690919332), np.float64(-0.2415455009916333)]",0,1,[-0.50644617],[0.01023202],10,0.021095484050149937,0.2227097039858147,-0.25200832593061884
0,11,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.41171500824600715), np.float64(-0.3020196128527096)]",0,"[np.float64(0.12131444612758546), np.float64(-0.16495093277369777)]",0,1,[0.46697055],[0.05242771],11,-0.021818243323056152,0.41171500824600715,-0.3020196128527096
0,11,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.29931855064063667), np.float64(-0.32930288624794146)]",0,"[np.float64(0.2047425383983445), np.float64(-0.16663602471307737)]",0,1,[-0.50406109],[0.00644617],11,0.019053256842633565,0.29931855064063667,-0.32930288624794146
0,12,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.3545990360081897), np.float64(-0.3826264141561262)]",0,"[np.float64(0.1479594500863684), np.float64(-0.1148150997493157)]",0,1,[-0.50255849],[0.00406109],12,0.016572175168526354,0.3545990360081897,-0.3826264141561262
0,12,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.4444699087004552), np.float64(-0.3548039113402929)]",0,"[np.float64(0.07633864755490816), np.float64(-0.12438753240434375)]",0,1,[0.47919144],[0.03302945],12,-0.024024442424717796,0.4444699087004552,-0.3548039113402929
0,11,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.3745820885091348), np.float64(-0.3292919678051429)]",0,"[np.float64(-0.757166854280708), np.float64(-0.05329279796643027)]",0,1,[0.38258477],[-0.60727741],11,-0.4052298261235691,0.3745820885091348,-0.3292919678051429
0,11,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.25537938582191383), np.float64(-0.4100345027851953)]",0,"[np.float64(0.15423841479125044), np.float64(-0.18034769660164035)]",0,1,[-0.4096178],[-0.14346381],11,-0.013054640905194953,0.25537938582191383,-0.4100345027851953
0,12,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.29702375781555146), np.float64(-0.46774576569772025)]",0,"[np.float64(0.14603545657074202), np.float64(-0.08919501991598627)]",0,1,[-0.44305921],[-0.0903822],12,0.028420218327377872,0.29702375781555146,-0.46774576569772025
0,12,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.17014703785334367), np.float64(-0.34634566315440063)]",0,"[np.float64(-0.41117544028943476), np.float64(0.10531726071830952)]",0,1,[0.2410284],[-0.38258477],12,-0.15292908978556263,0.17014703785334367,-0.34634566315440063
