block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[0, 0]",0,1,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]",1,"[0, 1]",0,0,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[np.float64(0.0), np.float64(-1.0)]",0,0,[0.5 0.5],[np.float64(0.0)],2,-0.5,0.5,0.5
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[0, 0]",0,1,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.050000000000000044), np.float64(-0.95)]",0,1,[0.97674419 0.02325581],[np.float64(0.95)],2,-0.44999999999999996,0.9767441860465116,0.023255813953488372
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",1,"[np.float64(0.050000000000000044), np.float64(-0.95)]",0,0,[0.02325581 0.97674419],[np.float64(0.95)],2,-0.44999999999999996,0.023255813953488372,0.9767441860465116
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[0.5 0.5],[np.float64(0.0)],2,-0.5,0.5,0.5
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.0024999999999999467), np.float64(-0.9975)]",0,1,[ 0.55096718 -0.44903282],[np.float64(0.9975)],3,-0.49750000000000005,0.5509671782550318,-0.4490328217449681
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.00012500000000004174), np.float64(-0.999875)]",0,1,[ 0.29379648 -0.70620352],[np.float64(0.999875)],4,-0.49987499999999996,0.2937964835761882,-0.7062035164238117
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[np.float64(0.9525), np.float64(-0.04749999999999999)]",0,0,[0.10275907 0.89724093],[np.float64(0.04749999999999999)],3,0.4525,0.1027590740313039,0.8972409259686961
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.050000000000000044), np.float64(-0.050000000000000044)]",0,1,[0.84745763 0.15254237],[np.float64(-0.95)],3,-0.050000000000000044,0.8474576271186439,0.15254237288135594
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.997625), np.float64(0.997625)]",0,1,[0.51737293 0.48262707],[np.float64(0.002375000000000002)],4,0.997625,0.5173729255557074,0.4826270744442926
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.56818182 -0.43181818],[np.float64(0.0)],3,-0.5,0.5681818181818182,-0.4318181818181818
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.9975), np.float64(-0.0024999999999999467)]",0,1,[0.88397395 0.11602605],[np.float64(-0.9975)],4,0.49750000000000005,0.8839739466794698,0.11602605332053012
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.30222437 -0.69777563],[np.float64(0.0)],4,-0.5,0.3022243713733076,-0.6977756286266925
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",1,"[np.float64(0.04988124999999999), np.float64(-0.95011875)]",0,0,[0.40508308 0.59491692],[np.float64(0.95011875)],5,-0.45011875,0.4050830780944188,0.5949169219055811
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[ 0.16075764 -0.83924236],[np.float64(0.0)],5,0.0,0.16075764434750406,-0.839242355652496
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(6.249999999985434e-06), np.float64(-0.99999375)]",0,1,[ 0.15630687 -0.84369313],[np.float64(0.99999375)],5,-0.49999375,0.15630687053448516,-0.8436931294655148
0,6,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.9524940624999999), np.float64(0.9524940624999999)]",0,1,[0.68614773 0.31385227],[np.float64(0.047505937500000095)],6,0.9524940624999999,0.6861477270425596,0.31385227295744056
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.049875), np.float64(0.049875)]",0,1,[0.91908724 0.08091276],[np.float64(-0.049875)],5,0.049875,0.9190872361816708,0.08091276381832926
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.002493750000000003), np.float64(0.002493750000000003)]",0,1,[0.8827415 0.1172585],[np.float64(-0.002493750000000003)],6,0.002493750000000003,0.8827415014079594,0.11725849859204061
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-1.0), np.float64(-1.0)]",0,1,[ 0.16075764 -0.83924236],[np.float64(0.0)],6,-1.0,0.16075764434750406,-0.839242355652496
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(3.1249999998816946e-07), np.float64(-0.9999996875)]",0,1,[ 0.08314345 -0.91685655],[np.float64(0.9999996875)],6,-0.4999996875,0.08314344535550845,-0.9168565546444916
0,7,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",1,"[np.float64(-0.952375296875), np.float64(-0.952375296875)]",0,0,[0.48308966 0.51691034],[np.float64(0.952375296875)],7,-0.952375296875,0.4830896556696726,0.5169103443303276
0,7,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.95), np.float64(-0.050000000000000044)]",0,1,[-0.12661635 -0.87338365],[np.float64(-0.95)],7,0.44999999999999996,-0.12661635328996923,-0.8733836467100308
