block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[0, 0]",0,"[-1, 0]",0,1,1,-0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,1,-0.5,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[0, 0]",0,0,1,0.0,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,1,0.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.85)]",0,"[np.float64(0.0), np.float64(-0.15000000000000002)]",0,1,2,-0.07500000000000001,0.0,-0.85
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.85), np.float64(0.0)]",1,"[np.float64(-0.15000000000000002), np.float64(0.0)]",0,0,2,-0.07500000000000001,-0.85,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,2,0.0,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,2,0.0,0.0,0.0
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.9369999999999999)]",0,"[np.float64(0.0), np.float64(-0.06300000000000006)]",0,1,3,-0.03150000000000003,0.0,-0.9369999999999999
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.97354)]",0,"[np.float64(0.0), np.float64(-0.02646000000000004)]",0,1,4,-0.01323000000000002,0.0,-0.97354
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,3,0.5,0.0,0.0
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,3,0.5,0.0,0.0
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.85), np.float64(0.0)]",0,"[np.float64(0.15000000000000002), np.float64(0.0)]",0,1,4,0.07500000000000001,0.85,0.0
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.9369999999999999), np.float64(0.0)]",1,"[np.float64(-0.06300000000000006), np.float64(0.0)]",0,0,3,-0.03150000000000003,-0.9369999999999999,0.0
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(-0.97354), np.float64(0.0)]",1,"[np.float64(-0.02646000000000004), np.float64(0.0)]",0,0,4,-0.01323000000000002,-0.97354,0.0
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.85), np.float64(0.0)]",0,"[np.float64(0.15000000000000002), np.float64(0.0)]",0,1,4,0.07500000000000001,0.85,0.0
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.9775), np.float64(0.0)]",0,"[np.float64(0.022499999999999964), np.float64(1.0)]",0,1,5,0.51125,0.9775,0.0
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.9888868), np.float64(0.0)]",1,"[np.float64(0.9888868), np.float64(-1.0)]",0,0,5,-0.005556600000000023,-0.9888868,0.0
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.415332456), np.float64(-0.85)]",0,"[np.float64(0.415332456), np.float64(-0.15000000000000002)]",0,1,6,0.132666228,-0.415332456,-0.85
0,5,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.9775), np.float64(0.0)]",0,"[np.float64(0.022499999999999964), np.float64(0.0)]",0,1,5,0.011249999999999982,0.9775,0.0
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.9888868)]",0,"[np.float64(0.0), np.float64(-0.011113200000000045)]",0,1,5,-0.005556600000000023,0.0,-0.9888868
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.996625), np.float64(0.0)]",0,"[np.float64(0.003375000000000017), np.float64(0.0)]",0,1,6,0.0016875000000000084,0.996625,0.0
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.996625), np.float64(0.58)]",0,"[np.float64(0.003375000000000017), np.float64(0.42000000000000004)]",0,1,6,0.21168750000000003,0.996625,0.58
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.995332456)]",0,"[np.float64(0.0), np.float64(-0.0046675440000000235)]",0,1,6,-0.0023337720000000117,0.0,-0.995332456
0,7,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.99949375), np.float64(0.8236)]",1,"[np.float64(0.0005062500000000414), np.float64(-0.8236)]",0,0,7,-0.411546875,0.99949375,0.8236
