block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,"[0, 0]",0,0,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[-1, -1]",0,0,[-0.97],[-1.],1,-1.0,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.485],[0.5],1,0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.66), np.float64(0.0)]",0,"[np.float64(-0.14500000000000002), np.float64(-0.485)]",0,1,[0.49955],[0.015],2,-0.315,0.66,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.485],[0.5],1,0.5,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.66), np.float64(0.0)]",0,"[np.float64(-0.14500000000000002), np.float64(-0.485)]",0,1,[0.49955],[0.015],2,-0.315,0.66,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.66), np.float64(-0.9)]",0,"[np.float64(1.63), np.float64(1.87)]",0,1,[-0.0291],[0.97],2,1.75,-0.66,-0.9
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[-0.485],[-0.5],2,-0.5,0.0,0.0
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.8069999999999998), np.float64(0.33420000000000016)]",0,"[np.float64(-0.7778999999999998), np.float64(-1.3051000000000001)]",0,1,[-0.485873],[-0.4709],3,-1.0415,0.8069999999999998,0.33420000000000016
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.66)]",0,"[np.float64(0.485), np.float64(0.14500000000000002)]",0,1,[-0.49955],[-0.015],3,0.315,0.0,-0.66
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(0.4365), np.float64(-0.5643)]",0,"[np.float64(-0.9369500000000001), np.float64(1.06385)]",0,1,[-0.4999865],[-0.00045],4,0.06344999999999995,0.4365,-0.5643
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5295), np.float64(-0.3201)]",0,"[np.float64(-0.02904999999999991), np.float64(-0.17945)]",0,1,[0.4999865],[0.00045],3,-0.10424999999999995,0.5295,-0.3201
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.5295), np.float64(-0.3201)]",0,"[np.float64(-1.02905), np.float64(-0.17945)]",0,1,[0.0149865],[-0.49955],3,-0.60425,0.5295,-0.3201
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(-0.396645), np.float64(-0.438537)]",1,"[np.float64(1.3816585), np.float64(0.4235505)]",0,0,[0.4854496],[0.4850135],4,0.9026044999999999,-0.396645,-0.438537
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.10688999999999993), np.float64(-0.527166)]",0,"[np.float64(0.37898300000000007), np.float64(0.013039000000000023)]",0,1,[-0.49957619],[-0.014127],4,0.19601100000000005,0.10688999999999993,-0.527166
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.503355), np.float64(-0.438537)]",0,"[np.float64(-0.0033414999999999973), np.float64(-0.06144949999999999)]",0,1,[0.4999996],[1.35e-05],4,-0.032395499999999994,0.503355,-0.438537
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.4479747), np.float64(-0.51856026)]",0,"[np.float64(0.05160148999999997), np.float64(0.01813644999999997)]",0,1,[-0.49998729],[-0.00042381],5,0.03486896999999997,0.4479747,-0.51856026
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.4067550000000001), np.float64(0.137841)]",1,"[np.float64(-0.09325849999999991), np.float64(-0.6378545)]",0,0,[-0.9849996],[-0.5000135],5,-0.36555649999999995,-0.4067550000000001,0.137841
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.494416041), np.float64(-0.506590203)]",0,"[np.float64(0.005571244700000033), np.float64(1.0065774887)]",0,1,[-0.01499962],[0.49998729],6,0.5060743667000001,0.494416041,-0.506590203
