block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[np.float64(0.56), np.float64(0.56)]",0,0,1,0.56,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.78), np.float64(-0.22)]",0,1,1,0.28,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.22), np.float64(-0.78)]",0,1,1,-0.28,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[np.float64(-0.56), np.float64(-0.56)]",0,0,1,-0.56,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0924), np.float64(-0.10920000000000002)]",0,"[np.float64(0.1276), np.float64(-0.6708000000000001)]",0,1,2,-0.27160000000000006,0.0924,-0.10920000000000002
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.3276), np.float64(-0.030800000000000004)]",0,"[np.float64(0.4524), np.float64(-0.1892)]",0,1,2,0.1316,0.3276,-0.030800000000000004
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.07840000000000001), np.float64(-0.23520000000000002)]",1,"[np.float64(0.07840000000000001), np.float64(0.23520000000000002)]",0,0,2,0.15680000000000002,-0.07840000000000001,-0.23520000000000002
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.07840000000000001), np.float64(0.23520000000000002)]",1,"[np.float64(0.7016), np.float64(-0.45520000000000005)]",0,0,2,0.12319999999999998,0.07840000000000001,0.23520000000000002
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(0.14599199999999998), np.float64(-0.20311200000000004)]",1,"[np.float64(-0.925992), np.float64(0.42311200000000004)]",0,0,3,-0.25144,0.14599199999999998,-0.20311200000000004
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.06742400000000001), np.float64(-0.136416)]",0,"[np.float64(0.287424), np.float64(-0.643584)]",0,1,3,-0.17808000000000002,-0.06742400000000001,-0.136416
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.053294079999999994), np.float64(-0.22651776)]",0,"[np.float64(0.16670592), np.float64(-0.55348224)]",0,1,4,-0.19338816,0.053294079999999994,-0.22651776
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.5176080000000001), np.float64(-0.057288000000000006)]",0,"[np.float64(-0.5176080000000001), np.float64(0.057288000000000006)]",0,1,3,-0.23016000000000003,0.5176080000000001,-0.057288000000000006
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.30021264000000003), np.float64(-0.04926768000000001)]",0,"[np.float64(0.47978736), np.float64(-0.17073232)]",0,1,4,0.15452752,0.30021264000000003,-0.04926768000000001
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.176624), np.float64(0.044016)]",0,"[np.float64(-0.176624), np.float64(-0.044016)]",0,1,3,-0.11032,0.176624,0.044016
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.01635311999999997), np.float64(-0.025404960000000032)]",0,"[np.float64(0.20364688000000003), np.float64(-0.75459504)]",0,1,4,-0.27547407999999995,0.01635311999999997,-0.025404960000000032
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.10244192), np.float64(0.03785376)]",0,"[np.float64(0.6775580800000001), np.float64(-0.25785376)]",0,1,4,0.20985216000000004,0.10244192,0.03785376
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.38701631360000005), np.float64(0.001754233600000002)]",0,"[np.float64(0.3929836864), np.float64(-0.22175423360000002)]",0,1,5,0.08561472639999998,0.38701631360000005,0.001754233600000002
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.10188480959999999), np.float64(-0.13104826560000005)]",0,"[np.float64(0.11811519040000001), np.float64(-0.6489517344)]",0,1,5,-0.265418272,0.10188480959999999,-0.13104826560000005
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.5017233312), np.float64(-0.07317020480000001)]",0,"[np.float64(0.2782766688), np.float64(-0.1468297952)]",0,1,5,0.0657234368,0.5017233312,-0.07317020480000001
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.618599532096), np.float64(-0.09372637612800001)]",0,"[np.float64(0.16140046790399998), np.float64(-0.12627362387199997)]",0,1,6,0.017563422016000002,0.618599532096,-0.09372637612800001
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.12331056639999999), np.float64(-0.3040052736)]",0,"[np.float64(-0.6833105664000001), np.float64(-0.25599472640000004)]",0,1,5,-0.46965264640000004,0.12331056639999999,-0.3040052736
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.16367987148800006), np.float64(-0.339844535296)]",0,"[np.float64(0.3836798714880001), np.float64(-0.440155464704)]",0,1,6,-0.028237796607999965,-0.16367987148800006,-0.339844535296
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.15149318956799998), np.float64(-0.22190150841600004)]",0,"[np.float64(0.06850681043200002), np.float64(-0.5580984915839999)]",0,1,6,-0.24479584057599996,0.15149318956799998,-0.22190150841600004
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.552069461888), np.float64(-0.029291359104000003)]",0,"[np.float64(0.007930538112000063), np.float64(0.5892913591040001)]",0,1,6,0.2986109486080001,0.552069461888,-0.029291359104000003
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.002534325463040027), np.float64(-0.40146630035456)]",0,"[np.float64(0.002534325463040027), np.float64(0.40146630035456)]",0,1,7,0.2020003129088,-0.002534325463040027,-0.40146630035456
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.18026604994943998), np.float64(-0.30003529723776)]",0,"[np.float64(0.03973395005056002), np.float64(-0.47996470276224)]",0,1,7,-0.22011537635584,0.18026604994943998,-0.30003529723776
0,7,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.6863877286156801), np.float64(-0.11140468347008001)]",0,"[np.float64(-0.12638772861568004), np.float64(0.6714046834700801)]",0,1,7,0.2725084774272,0.6863877286156801,-0.11140468347008001
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.1969543089706752), np.float64(-0.3672303556244736)]",0,"[np.float64(0.0230456910293248), np.float64(-0.41276964437552643)]",0,1,8,-0.19486197667310082,0.1969543089706752,-0.3672303556244736
0,7,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.55540028789504), np.float64(0.05320943117056001)]",0,"[np.float64(0.004599712104960019), np.float64(0.5067905688294401)]",0,1,7,0.25569514046720004,0.55540028789504,0.05320943117056001
0,8,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.5573321669791232), np.float64(0.12416011080668163)]",0,"[np.float64(-0.5573321669791232), np.float64(-0.12416011080668163)]",0,1,8,-0.34074613889290245,0.5573321669791232,0.12416011080668163
