block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,1,0.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.5349999999999999), np.float64(-0.465)]",0,0,1,0.03499999999999995,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.24609999999999999), np.float64(-0.12555000000000002)]",0,"[np.float64(0.28889999999999993), np.float64(-0.33945000000000003)]",0,1,2,-0.025275000000000047,0.24609999999999999,-0.12555000000000002
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.465), np.float64(-0.5349999999999999)]",0,0,2,-0.03499999999999995,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.5349999999999999), np.float64(-0.465)]",0,0,2,0.03499999999999995,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(-0.06999999999999995), np.float64(-0.06999999999999995)]",0,0,2,-0.06999999999999995,0.0,0.0
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.2139), np.float64(-0.14445)]",0,"[np.float64(0.2511), np.float64(-0.39054999999999995)]",0,1,3,-0.06972499999999998,0.2139,-0.14445
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.324103), np.float64(-0.28169700000000003)]",0,"[np.float64(-0.324103), np.float64(0.28169700000000003)]",0,1,3,-0.021202999999999972,0.324103,-0.28169700000000003
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.24609999999999999), np.float64(-0.12555000000000002)]",0,"[np.float64(-0.24609999999999999), np.float64(0.12555000000000002)]",0,1,3,-0.06027499999999998,0.24609999999999999,-0.12555000000000002
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.03219999999999998), np.float64(-0.01889999999999999)]",0,"[np.float64(0.03219999999999998), np.float64(0.01889999999999999)]",0,1,3,0.025549999999999982,-0.03219999999999998,-0.01889999999999999
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.281697), np.float64(-0.324103)]",0,"[np.float64(0.18330300000000005), np.float64(-0.21089699999999995)]",0,1,4,-0.013796999999999948,0.281697,-0.324103
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.023505999999999985), np.float64(-0.010205999999999995)]",1,"[np.float64(-0.046493999999999966), np.float64(-0.05979399999999996)]",0,0,4,-0.05314399999999996,-0.023505999999999985,-0.010205999999999995
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.17965299999999998), np.float64(-0.06779700000000001)]",0,"[np.float64(-0.10965300000000003), np.float64(0.13779699999999995)]",0,1,4,0.01407199999999996,0.17965299999999998,-0.06779700000000001
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.23659518999999996), np.float64(-0.15211638000000002)]",0,"[np.float64(-0.16659519), np.float64(0.22211637999999997)]",0,1,4,0.027760594999999985,0.23659518999999996,-0.15211638000000002
0,5,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.15004668999999998), np.float64(-0.004410380000000033)]",1,"[np.float64(0.38495330999999994), np.float64(-0.46058962)]",0,0,5,-0.03781815500000002,0.15004668999999998,-0.004410380000000033
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.19161448869999995), np.float64(-0.04994284520000003)]",0,"[np.float64(0.34338551129999995), np.float64(-0.4150571548)]",0,1,5,-0.035835821750000024,0.19161448869999995,-0.04994284520000003
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.04489323999999997), np.float64(-0.026350379999999986)]",1,"[np.float64(0.04489323999999997), np.float64(0.026350379999999986)]",0,0,5,0.035621809999999976,-0.04489323999999997,-0.026350379999999986
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.33118881), np.float64(-0.42111561999999997)]",0,"[np.float64(0.13381119000000002), np.float64(-0.11388437999999995)]",0,1,5,0.009963405000000036,0.33118881,-0.42111561999999997
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.32712521259999994), np.float64(-0.12876957740000003)]",0,"[np.float64(0.20787478739999998), np.float64(-0.3362304226)]",0,1,6,-0.06417781760000002,0.32712521259999994,-0.12876957740000003
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.024242349599999984), np.float64(-0.019235777399999987)]",1,"[np.float64(0.4892423496), np.float64(-0.5157642225999999)]",0,0,6,-0.013260936499999931,-0.024242349599999984,-0.019235777399999987
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.3673178313), np.float64(-0.4735024347999999)]",0,"[np.float64(0.09768216870000002), np.float64(-0.06149756519999999)]",0,1,6,0.01809230175000001,0.3673178313,-0.4735024347999999
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.28432857675099993), np.float64(-0.24086913640800003)]",0,"[np.float64(0.250671423249), np.float64(-0.224130863592)]",0,1,6,0.0132702798285,0.28432857675099993,-0.24086913640800003
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.393692016849), np.float64(-0.5017913147919999)]",0,"[np.float64(0.07130798315100001), np.float64(-0.03320868520800002)]",0,1,7,0.019049648971499994,0.393692016849,-0.5017913147919999
0,7,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.20080913121600003), np.float64(-0.15849211750199996)]",0,"[np.float64(0.264190868784), np.float64(-0.37650788249799994)]",0,1,7,-0.05615850685699997,0.20080913121600003,-0.15849211750199996
0,7,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.35200986102822995), np.float64(-0.34396933366032)]",0,"[np.float64(0.18299013897176997), np.float64(-0.12103066633968002)]",0,1,7,0.030979736316044976,0.35200986102822995,-0.34396933366032
0,8,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.40141719855060787), np.float64(-0.39964344017657283)]",0,"[np.float64(0.13358280144939205), np.float64(-0.0653565598234272)]",0,1,8,0.03411312081298243,0.40141719855060787,-0.39964344017657283
0,7,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.38325140519799994), np.float64(-0.28343557179600004)]",0,"[np.float64(-0.8482514051979999), np.float64(0.8184355717959999)]",0,1,7,-0.014907916701000001,0.38325140519799994,-0.28343557179600004
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.41294517229977), np.float64(-0.5170673099876799)]",0,"[np.float64(0.05205482770023001), np.float64(-0.017932690012320007)]",0,1,8,0.017061068843955002,0.41294517229977,-0.5170673099876799
0,8,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.15422352579453996), np.float64(0.0930447912301599)]",0,"[np.float64(-0.15422352579453996), np.float64(-0.0930447912301599)]",0,1,8,-0.12363415851234993,0.15422352579453996,0.0930447912301599
0,8,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.27214066578768004), np.float64(-0.33168574345107993)]",0,"[np.float64(-0.34214066578768), np.float64(0.26168574345108)]",0,1,8,-0.040227461168300005,0.27214066578768004,-0.33168574345107993
0,9,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.17976268602500645), np.float64(-0.21131030146358315)]",0,"[np.float64(0.2852373139749936), np.float64(-0.32368969853641677)]",0,1,9,-0.019226192280711596,0.17976268602500645,-0.21131030146358315
0,9,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.11258317383001418), np.float64(0.050244187264286345)]",0,"[np.float64(0.42241682616998577), np.float64(-0.5152441872642863)]",0,1,9,-0.04641368054715028,0.11258317383001418,0.050244187264286345
0,9,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.42699997577883214), np.float64(-0.5253163473933471)]",0,"[np.float64(0.03800002422116788), np.float64(-0.009683652606652826)]",0,1,9,0.014158185807257528,0.42699997577883214,-0.5253163473933471
0,10,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.25677676079825473), np.float64(-0.36020756279033483)]",0,"[np.float64(0.2082232392017453), np.float64(-0.17479243720966509)]",0,1,10,0.016715400996040103,0.25677676079825473,-0.36020756279033483
0,10,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.22663571689591033), np.float64(-0.18676813887728538)]",0,"[np.float64(-0.22663571689591033), np.float64(0.18676813887728538)]",0,1,10,-0.019933789009312475,0.22663571689591033,-0.18676813887728538
