block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[np.float64(0.43999999999999995), np.float64(0.43999999999999995)]",0,1,[0.56],[1.],1,0.43999999999999995,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.42679999999999996), np.float64(0.18039999999999998)]",0,"[np.float64(-0.23319999999999996), np.float64(0.013200000000000017)]",0,1,[0.8064],[0.44],2,-0.10999999999999997,0.42679999999999996,0.18039999999999998
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.28), np.float64(-0.72)]",0,1,[-0.28],[-0.5],1,-0.21999999999999997,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[np.float64(-0.43999999999999995), np.float64(-0.43999999999999995)]",0,0,[-0.56],[-1.],1,-0.43999999999999995,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.2716), np.float64(-0.29519999999999996)]",0,"[np.float64(0.1316), np.float64(-0.30160000000000003)]",0,1,[-0.4032],[-0.22],2,-0.08500000000000002,0.2716,-0.29519999999999996
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.],[0.],2,0.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.18039999999999998), np.float64(-0.42679999999999996)]",0,"[np.float64(-0.013200000000000017), np.float64(0.23319999999999996)]",0,1,[-0.8064],[-0.44],2,0.10999999999999997,-0.18039999999999998,-0.42679999999999996
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.200596), np.float64(0.18581199999999998)]",1,"[np.float64(-0.11541200000000007), np.float64(-0.10062800000000005)]",0,0,[0.914816],[0.1936],3,-0.10802000000000006,0.200596,0.18581199999999998
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.399252), np.float64(-0.41885599999999995)]",0,"[np.float64(0.05815600000000004), np.float64(-0.12373600000000001)]",0,1,[-0.457408],[-0.0968],3,-0.032789999999999986,0.399252,-0.41885599999999995
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.193204), np.float64(-0.331188)]",1,"[np.float64(0.82802), np.float64(-0.03399599999999997)]",0,0,[-0.634816],[0.3064],3,0.39701200000000003,-0.193204,-0.331188
0,4,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.15327707999999995), np.float64(0.08820283999999994)]",1,"[np.float64(-0.11579611999999995), np.float64(-0.05072187999999993)]",0,0,[0.96251904],[0.085184],4,-0.08325899999999994,0.15327707999999995,0.08820283999999994
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.45566332000000004), np.float64(-0.46958775999999997)]",0,"[np.float64(0.025596199999999958), np.float64(-0.04915271999999998)]",0,1,[-0.48125952],[-0.042592],4,-0.011778260000000013,0.45566332000000004,-0.46958775999999997
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.14628419999999998), np.float64(-0.36416412)]",0,"[np.float64(0.41303484), np.float64(-0.07651684000000003)]",0,1,[-0.55931904],[0.134816],4,0.168259,0.14628419999999998,-0.36416412
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.72), np.float64(-0.28)]",0,1,[0.28],[0.5],3,0.21999999999999997,0.0,0.0
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.6983999999999999), np.float64(-0.1148)]",0,"[np.float64(-0.10159999999999991), np.float64(-0.2884)]",0,1,[0.4032],[0.22],4,-0.19499999999999995,0.6983999999999999,-0.1148
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.5998479999999999), np.float64(-0.23304399999999997)]",0,"[np.float64(-0.057255999999999974), np.float64(-0.22436400000000006)]",0,1,[0.457408],[0.0968],5,-0.14081000000000002,0.5998479999999999,-0.23304399999999997
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.5469279948), np.float64(-0.3955360244)]",0,"[np.float64(-0.7408276172), np.float64(0.201636402)]",0,1,[-0.80610038],[-0.44068096],5,-0.2695956076,0.5469279948,-0.3955360244
