block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0079), np.float64(0.0079)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0079,0.0079
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0079), np.float64(0.0079)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0079,0.0079
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.01), np.float64(0.0)]",0,0,1,[np.float64(0.55)],[0.98076923 0.01923077],"[np.float64(0.7769076923076923), np.float64(0.015192307692307694)]","[np.float64(0.99), np.float64(0.0)]","[np.float64(0.44999999999999996), np.float64(-0.55)]",2,"[np.float64(0.44999999999999996), np.float64(-0.55), np.float64(0.99), np.float64(0.0)]",0.22249999999999998,0.7769076923076923,0.015192307692307694
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0079), np.float64(0.0079)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0079,0.0079
0,1,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0079), np.float64(0.0079)]","[0, 1]","[0, 1]",1,"[0, 1, 0, 1]",0.5,0.0079,0.0079
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.08)]",0,0,1,[np.float64(0.0)],[ 0.01470588 -0.98529412],"[np.float64(0.01161764705882353), np.float64(-0.7951823529411765)]","[np.float64(0.0), np.float64(-0.92)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.92)]",-0.48,0.01161764705882353,-0.7951823529411765
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.01)]",0,0,1,[np.float64(-0.55)],[ 0.02 -0.98],"[np.float64(0.0158), np.float64(-0.7763)]","[np.float64(0.0), np.float64(-0.99)]","[np.float64(0.55), np.float64(-0.44999999999999996)]",2,"[np.float64(0.55), np.float64(-0.44999999999999996), np.float64(0.0), np.float64(-0.99)]",-0.22249999999999998,0.0158,-0.7763
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.0), np.float64(0.01)]",1,0,0,[np.float64(0.55)],[0.01923077 0.98076923],"[np.float64(0.015192307692307694), np.float64(0.7769076923076923)]","[np.float64(0.0), np.float64(0.99)]","[np.float64(-0.55), np.float64(0.44999999999999996)]",2,"[np.float64(-0.55), np.float64(0.44999999999999996), np.float64(0.0), np.float64(0.99)]",0.22249999999999998,0.015192307692307694,0.7769076923076923
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0), np.float64(0.0199)]",1,0,0,[np.float64(0.7975000000000001)],[-0.2273377  0.7726623],"[np.float64(-0.17959678611918967), np.float64(0.6145822138808105)]","[np.float64(1.0), np.float64(0.9801)]","[np.float64(0.2024999999999999), np.float64(0.2024999999999999)]",3,"[np.float64(0.2024999999999999), np.float64(0.2024999999999999), np.float64(1.0), np.float64(0.9801)]",0.5962749999999999,-0.17959678611918967,0.6145822138808105
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0199), np.float64(0.0)]",0,0,1,[np.float64(0.7975000000000001)],[ 0.7726623 -0.2273377],"[np.float64(0.6145822138808105), np.float64(-0.17959678611918967)]","[np.float64(0.9801), np.float64(0.0)]","[np.float64(0.2024999999999999), np.float64(-0.7975000000000001)]",3,"[np.float64(0.2024999999999999), np.float64(-0.7975000000000001), np.float64(0.9801), np.float64(0.0)]",0.09627499999999994,0.6145822138808105,-0.17959678611918967
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.15360000000000001)]",0,0,1,[np.float64(0.0)],[ 0.0087535 -0.9912465],"[np.float64(0.006915266106442578), np.float64(-0.8153407338935574)]","[np.float64(-1.0), np.float64(-0.8464)]","[np.float64(-1.0), np.float64(-1.0)]",3,"[np.float64(-1.0), np.float64(-1.0), np.float64(-1.0), np.float64(-0.8464)]",-0.9616,0.006915266106442578,-0.8153407338935574
0,4,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.08), np.float64(0.029701)]",1,0,0,[np.float64(0.9088750000000001)],[-0.0930286  0.9069714],"[np.float64(-0.05669259106345256), np.float64(0.7227446189365474)]","[np.float64(0.92), np.float64(0.970299)]","[np.float64(0.0911249999999999), np.float64(0.0911249999999999)]",4,"[np.float64(0.0911249999999999), np.float64(0.0911249999999999), np.float64(0.92), np.float64(0.970299)]",0.5181372499999999,-0.05669259106345256,0.7227446189365474
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.0892)]",0,0,1,[np.float64(-0.2475)],[ 0.18659077 -0.81340923],"[np.float64(0.14740670461733082), np.float64(-0.6613252953826693)]","[np.float64(0.0), np.float64(-0.9108)]","[np.float64(0.2475), np.float64(-0.7525)]",3,"[np.float64(0.2475), np.float64(-0.7525), np.float64(0.0), np.float64(-0.9108)]",-0.35395,0.14740670461733082,-0.6613252953826693
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.029701), np.float64(0.0)]",0,0,1,[np.float64(0.9088750000000001)],[ 0.53172237 -0.46827763],"[np.float64(0.4262978798188739), np.float64(-0.36993933018112607)]","[np.float64(0.970299), np.float64(0.0)]","[np.float64(0.0911249999999999), np.float64(-0.9088750000000001)]",4,"[np.float64(0.0911249999999999), np.float64(-0.9088750000000001), np.float64(0.970299), np.float64(0.0)]",0.038137249999999956,0.4262978798188739,-0.36993933018112607
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.162064)]",0,0,1,[np.float64(-0.111375)],[ 0.18975864 -0.81024136],"[np.float64(0.14990932441672372), np.float64(-0.6741241155832763)]","[np.float64(0.0), np.float64(-0.837936)]","[np.float64(0.111375), np.float64(-0.888625)]",4,"[np.float64(0.111375), np.float64(-0.888625), np.float64(0.0), np.float64(-0.837936)]",-0.4037965,0.14990932441672372,-0.6741241155832763
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.01), np.float64(-0.221312)]",0,0,1,[np.float64(-0.55)],[-0.22716675 -0.77283325],"[np.float64(-0.18156172977033974), np.float64(-0.6570137902296602)]","[np.float64(-0.99), np.float64(-0.778688)]","[np.float64(-0.44999999999999996), np.float64(-0.44999999999999996)]",4,"[np.float64(-0.44999999999999996), np.float64(-0.44999999999999996), np.float64(-0.99), np.float64(-0.778688)]",-0.667172,-0.18156172977033974,-0.6570137902296602
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.03940399), np.float64(0.0)]",0,0,1,[np.float64(0.9589937500000001)],[ 0.34700994 -0.65299006],"[np.float64(0.2824126896453133), np.float64(-0.5158621482546867)]","[np.float64(0.96059601), np.float64(1.0)]","[np.float64(0.04100624999999991), np.float64(0.04100624999999991)]",5,"[np.float64(0.04100624999999991), np.float64(0.04100624999999991), np.float64(0.96059601), np.float64(1.0)]",0.5106521275,0.2824126896453133,-0.5158621482546867
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.15360000000000001), np.float64(0.03940399)]",1,0,0,[np.float64(0.9589937500000001)],[-0.03158161  0.96841839],"[np.float64(0.007306525175742498), np.float64(0.7733253630757426)]","[np.float64(0.8464), np.float64(-0.03940399)]","[np.float64(0.04100624999999991), np.float64(-0.9589937500000001)]",5,"[np.float64(0.04100624999999991), np.float64(-0.9589937500000001), np.float64(0.8464), np.float64(-0.03940399)]",-0.027747872500000034,0.007306525175742498,0.7733253630757426
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.0199), np.float64(-0.28360704000000003)]",0,0,1,[np.float64(-0.7975000000000001)],[-0.29534079 -0.70465921],"[np.float64(-0.23749822258023498), np.float64(-0.616238255819765)]","[np.float64(0.0199), np.float64(-0.71639296)]","[np.float64(0.7975000000000001), np.float64(-0.2024999999999999)]",5,"[np.float64(0.7975000000000001), np.float64(-0.2024999999999999), np.float64(0.0199), np.float64(-0.71639296)]",-0.025373239999999936,-0.23749822258023498,-0.616238255819765
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.221312), np.float64(0.0390099501)]",1,0,0,[np.float64(0.4315471875)],[-0.00750553  0.99249447],"[np.float64(0.04054615457676577), np.float64(0.7922627240977659)]","[np.float64(0.778688), np.float64(-0.0390099501)]","[np.float64(0.5684528125), np.float64(-0.4315471875)]",6,"[np.float64(0.5684528125), np.float64(-0.4315471875), np.float64(0.778688), np.float64(-0.0390099501)]",0.21914591872500003,0.04054615457676577,0.7922627240977659
0,6,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0490099501), np.float64(0.08)]",0,0,1,[np.float64(0.9815471875)],[ 0.3702459 -0.6297541],"[np.float64(0.3027863466902618), np.float64(-0.48070574283073825)]","[np.float64(0.9509900499), np.float64(0.92)]","[np.float64(0.01845281249999997), np.float64(0.01845281249999997)]",6,"[np.float64(0.01845281249999997), np.float64(0.01845281249999997), np.float64(0.9509900499), np.float64(0.92)]",0.476973918725,0.3027863466902618,-0.48070574283073825
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.019701), np.float64(-0.34091847680000004)]",0,0,1,[np.float64(-0.358875)],[ 0.10933883 -0.89066117],"[np.float64(0.08224046487248772), np.float64(-0.7752152052555124)]","[np.float64(0.019701), np.float64(-0.6590815232)]","[np.float64(0.358875), np.float64(-0.641125)]",6,"[np.float64(0.358875), np.float64(-0.641125), np.float64(0.019701), np.float64(-0.6590815232)]",-0.23040763079999999,0.08224046487248772,-0.7752152052555124
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.22909888)]",0,0,1,[np.float64(-0.05011875)],[ 0.14786335 -0.85213665],"[np.float64(0.11681204698129838), np.float64(-0.7212987178187016)]","[np.float64(0.0), np.float64(0.22909888)]","[np.float64(0.05011875), np.float64(0.05011875)]",5,"[np.float64(0.05011875), np.float64(0.05011875), np.float64(0.0), np.float64(0.22909888)]",0.082334095,0.11681204698129838,-0.7212987178187016
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.2107709696)]",0,0,1,[np.float64(-0.022553437499999995)],[ 0.17449693 -0.82550307],"[np.float64(0.13785257298692832), np.float64(-0.6964093306290717)]","[np.float64(0.0), np.float64(0.2107709696)]","[np.float64(0.022553437499999995), np.float64(0.022553437499999995)]",6,"[np.float64(0.022553437499999995), np.float64(0.022553437499999995), np.float64(0.0), np.float64(0.2107709696)]",0.06396946114999999,0.13785257298692832,-0.6964093306290717
