block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,1,0.0,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,1,-0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(1.0), np.float64(1.0)]",0,1,2,1.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,1,0.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[0, 0]",0,"[0, 1]",0,1,1,0.5,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(-1.0), np.float64(0.0)]",0,0,2,-0.5,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.77)]",0,"[np.float64(0.0), np.float64(-0.22999999999999998)]",0,1,2,-0.11499999999999999,0.0,-0.77
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.77)]",1,"[np.float64(0.0), np.float64(-0.77)]",0,0,2,-0.385,0.0,0.77
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.62), np.float64(0.77)]",1,"[np.float64(-0.62), np.float64(-0.77)]",0,0,3,-0.6950000000000001,0.62,0.77
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.2926)]",0,"[np.float64(1.0), np.float64(-0.2926)]",0,1,3,0.3537,0.0,0.2926
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.9471)]",0,"[np.float64(0.0), np.float64(0.9471)]",0,1,3,0.47355,0.0,-0.9471
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.77), np.float64(0.0)]",1,"[np.float64(0.77), np.float64(0.0)]",0,0,3,0.385,-0.77,0.0
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.62), np.float64(0.067298)]",0,"[np.float64(0.38), np.float64(-0.067298)]",0,1,4,0.15635100000000002,0.62,0.067298
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.21783299999999994)]",1,"[np.float64(0.0), np.float64(-0.7821670000000001)]",0,0,4,-0.39108350000000003,0.0,-0.21783299999999994
0,4,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.1426), np.float64(0.2926)]",0,"[np.float64(-0.1426), np.float64(-0.2926)]",0,1,4,-0.21760000000000002,0.1426,0.2926
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.17710000000000004), np.float64(0.0)]",1,"[np.float64(-0.8229), np.float64(0.0)]",0,0,4,-0.41145,-0.17710000000000004,0.0
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.810733), np.float64(0.0)]",1,"[np.float64(0.810733), np.float64(-1.0)]",0,0,5,-0.09463349999999998,-0.810733,0.0
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.7027765399999999)]",0,"[np.float64(-1.0), np.float64(-0.2972234600000001)]",0,1,5,-0.64861173,0.0,-0.7027765399999999
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.62), np.float64(-0.9316386042)]",1,"[np.float64(0.62), np.float64(-0.0683613958)]",0,0,6,0.2758193021,-0.62,-0.9316386042
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.8556), np.float64(0.015478539999999999)]",0,"[np.float64(0.14439999999999997), np.float64(-0.015478539999999999)]",0,1,5,0.06446073,0.8556,0.015478539999999999
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.18646859000000005), np.float64(-0.62)]",0,"[np.float64(0.18646859000000005), np.float64(-0.38)]",0,1,6,-0.09676570499999998,-0.18646859000000005,-0.62
0,5,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.054188), np.float64(0.067298)]",0,"[np.float64(0.945812), np.float64(-0.067298)]",0,1,5,0.439257,0.054188,0.067298
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.64059144), np.float64(0.015478539999999999)]",0,"[np.float64(0.35940856), np.float64(-0.015478539999999999)]",0,1,6,0.17196501,0.64059144,0.015478539999999999
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.945128), np.float64(0.003560064199999999)]",0,"[np.float64(0.05487200000000003), np.float64(-0.003560064199999999)]",0,1,6,0.025655967900000017,0.945128,0.003560064199999999
0,7,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.97914864), np.float64(0.0008188147659999997)]",0,"[np.float64(0.020851359999999985), np.float64(-0.0008188147659999997)]",0,1,7,0.010016272616999992,0.97914864,0.0008188147659999997
0,7,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.8634247472000001), np.float64(0.003560064199999999)]",0,"[np.float64(-0.8634247472000001), np.float64(-0.003560064199999999)]",0,1,7,-0.4334924057,0.8634247472000001,0.003560064199999999
0,7,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(-0.1426), np.float64(-0.974022669596)]",0,"[np.float64(-0.8573999999999999), np.float64(0.974022669596)]",0,1,7,0.05831133479800005,-0.1426,-0.974022669596
0,7,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.07085806420000001), np.float64(-0.9126000000000001)]",0,"[np.float64(0.07085806420000001), np.float64(-0.08739999999999992)]",0,1,7,-0.008270967899999954,-0.07085806420000001,-0.9126000000000001
0,8,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.026926064396000003), np.float64(-0.979898)]",0,"[np.float64(-0.973073935604), np.float64(-0.020101999999999953)]",0,1,8,-0.496587967802,-0.026926064396000003,-0.979898
0,8,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.674188), np.float64(-0.22402521400707998)]",1,"[np.float64(0.674188), np.float64(-0.77597478599292)]",0,0,8,-0.05089339299646001,-0.674188,-0.22402521400707998
