block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.006599999999999999), np.float64(0.006599999999999999)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.006599999999999999,0.006599999999999999
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.006599999999999999), np.float64(0.006599999999999999)]","[1, 1]","[1, 1]",1,"[1, 1, 1, 1]",1.0,0.006599999999999999,0.006599999999999999
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.006599999999999999), np.float64(0.006599999999999999)]","[-1, -1]","[-1, -1]",1,"[-1, -1, -1, -1]",-1.0,0.006599999999999999,0.006599999999999999
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.88), np.float64(0.82)]",1,0,0,[np.float64(0.47)],[0.4137931 0.5862069],"[np.float64(0.572303448275862), np.float64(0.6656965517241378)]","[np.float64(-0.88), np.float64(0.18000000000000005)]","[np.float64(-0.47), np.float64(0.53)]",2,"[np.float64(-0.47), np.float64(0.53), np.float64(-0.88), np.float64(0.18000000000000005)]",-0.15999999999999998,0.572303448275862,0.6656965517241378
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.006599999999999999), np.float64(0.006599999999999999)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.006599999999999999,0.006599999999999999
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.88), np.float64(-0.82)]",1,0,0,[np.float64(-0.47)],[-0.4 -0.6],"[np.float64(-0.5631999999999999), np.float64(-0.6748)]","[np.float64(0.88), np.float64(0.82)]","[np.float64(0.47), np.float64(0.47)]",2,"[np.float64(0.47), np.float64(0.47), np.float64(0.88), np.float64(0.82)]",0.6599999999999999,-0.5631999999999999,-0.6748
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.82)]",0,0,1,[np.float64(0.0)],[ 0.0625 -0.9375],"[np.float64(0.041249999999999995), np.float64(-0.8975499999999998)]","[np.float64(0.0), np.float64(-0.18000000000000005)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.18000000000000005)]",-0.29500000000000004,0.041249999999999995,-0.8975499999999998
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.82), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.94444444 0.05555556],"[np.float64(0.9021333333333332), np.float64(0.03666666666666666)]","[np.float64(-0.82), np.float64(0.0)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(-0.82), np.float64(0.0)]",-0.205,0.9021333333333332,0.03666666666666666
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.1584000000000001), np.float64(-0.09840000000000004)]",0,0,1,[np.float64(-0.2491)],[-0.37200779 -0.62799221],"[np.float64(-0.29938114030466156), np.float64(-0.44793085969533847)]","[np.float64(-0.8415999999999999), np.float64(-0.9016)]","[np.float64(-0.7509), np.float64(-0.7509)]",3,"[np.float64(-0.7509), np.float64(-0.7509), np.float64(-0.8415999999999999), np.float64(-0.9016)]",-0.81125,-0.29938114030466156,-0.44793085969533847
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.09840000000000004), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.94444444 0.05555556],"[np.float64(0.6567893333333333), np.float64(0.03666666666666666)]","[np.float64(0.9016), np.float64(0.0)]","[np.float64(1.0), np.float64(0.0)]",3,"[np.float64(1.0), np.float64(0.0), np.float64(0.9016), np.float64(0.0)]",0.4754,0.6567893333333333,0.03666666666666666
