block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0006999999999999996), np.float64(0.0006999999999999996)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0006999999999999996,0.0006999999999999996
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.89)]",0,0,1,[np.float64(-0.39)],[ 0.01754386 -0.98245614],"[np.float64(0.0012280701754385959), np.float64(-0.8964719298245615)]","[np.float64(0.0), np.float64(-0.10999999999999999)]","[np.float64(0.39), np.float64(-0.61)]",2,"[np.float64(0.39), np.float64(-0.61), np.float64(0.0), np.float64(-0.10999999999999999)]",-0.08249999999999999,0.0012280701754385959,-0.8964719298245615
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0006999999999999996), np.float64(0.0006999999999999996)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0006999999999999996,0.0006999999999999996
0,1,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0006999999999999996), np.float64(0.0006999999999999996)]","[0, 0]","[0, 0]",1,"[0, 0, 0, 0]",0.0,0.0006999999999999996,0.0006999999999999996
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.034999999999999976), np.float64(0.034999999999999976)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.0,0.034999999999999976,0.034999999999999976
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0006999999999999996), np.float64(0.0006999999999999996)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0006999999999999996,0.0006999999999999996
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.89)]",0,0,1,[np.float64(-0.39)],[ 0.01754386 -0.98245614],"[np.float64(0.0012280701754385959), np.float64(-0.8964719298245615)]","[np.float64(0.0), np.float64(0.89)]","[np.float64(0.39), np.float64(0.39)]",2,"[np.float64(0.39), np.float64(0.39), np.float64(0.0), np.float64(0.89)]",0.4175,0.0012280701754385959,-0.8964719298245615
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.25), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.92857143 0.07142857],"[np.float64(0.2975), np.float64(0.004999999999999997)]","[np.float64(0.75), np.float64(1.0)]","[np.float64(1.0), np.float64(1.0)]",2,"[np.float64(1.0), np.float64(1.0), np.float64(0.75), np.float64(1.0)]",0.9375,0.2975,0.004999999999999997
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.6675)]",0,0,1,[np.float64(-0.2379)],[ 0.20403561 -0.79596439],"[np.float64(0.014282492705604923), np.float64(-0.676492507294395)]","[np.float64(0.0), np.float64(0.6675)]","[np.float64(0.2379), np.float64(0.2379)]",3,"[np.float64(0.2379), np.float64(0.2379), np.float64(0.0), np.float64(0.6675)]",0.285825,0.014282492705604923,-0.676492507294395
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.9175)]",0,0,1,[np.float64(-0.2379)],[ 0.18513613 -0.81486387],"[np.float64(0.01295952927474997), np.float64(-0.91031547072525)]","[np.float64(0.0), np.float64(-0.08250000000000002)]","[np.float64(0.2379), np.float64(-0.7621)]",3,"[np.float64(0.2379), np.float64(-0.7621), np.float64(0.0), np.float64(-0.08250000000000002)]",-0.151675,0.01295952927474997,-0.91031547072525
