block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.005600000000000001), np.float64(0.005600000000000001)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.005600000000000001,0.005600000000000001
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.36), np.float64(0.0)]",0,0,1,[np.float64(0.8)],[0.95833333 0.04166667],"[np.float64(0.6950666666666666), np.float64(0.023333333333333334)]","[np.float64(0.64), np.float64(0.0)]","[np.float64(0.19999999999999996), np.float64(-0.8)]",2,"[np.float64(0.19999999999999996), np.float64(-0.8), np.float64(0.64), np.float64(0.0)]",0.009999999999999981,0.6950666666666666,0.023333333333333334
0,1,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.005600000000000001), np.float64(0.005600000000000001)]","[1, 1]","[1, 1]",1,"[1, 1, 1, 1]",1.0,0.005600000000000001,0.005600000000000001
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.005600000000000001), np.float64(0.005600000000000001)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.005600000000000001,0.005600000000000001
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.005600000000000001), np.float64(0.005600000000000001)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.005600000000000001,0.005600000000000001
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.36)]",0,0,1,[np.float64(-0.8)],[ 0.04545455 -0.95454545],"[np.float64(0.02545454545454546), np.float64(-0.6929454545454545)]","[np.float64(0.0), np.float64(-0.64)]","[np.float64(0.8), np.float64(-0.19999999999999996)]",2,"[np.float64(0.8), np.float64(-0.19999999999999996), np.float64(0.0), np.float64(-0.64)]",-0.009999999999999981,0.02545454545454546,-0.6929454545454545
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.02), np.float64(0.36)]",0,0,1,[np.float64(0.8)],[0.67605634 0.32394366],"[np.float64(0.38739154929577463), np.float64(0.3398084507042254)]","[np.float64(0.98), np.float64(0.64)]","[np.float64(0.19999999999999996), np.float64(0.19999999999999996)]",2,"[np.float64(0.19999999999999996), np.float64(0.19999999999999996), np.float64(0.98), np.float64(0.64)]",0.505,0.38739154929577463,0.3398084507042254
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.36)]",0,0,1,[np.float64(-0.8)],[ 0.04545455 -0.95454545],"[np.float64(0.02545454545454546), np.float64(-0.6929454545454545)]","[np.float64(0.0), np.float64(-0.64)]","[np.float64(0.8), np.float64(-0.19999999999999996)]",2,"[np.float64(0.8), np.float64(-0.19999999999999996), np.float64(0.0), np.float64(-0.64)]",-0.009999999999999981,0.02545454545454546,-0.6929454545454545
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5904), np.float64(0.0)]",0,0,1,[np.float64(0.96)],[ 0.74987531 -0.25012469],"[np.float64(0.6797061745635911), np.float64(-0.14006982543640897)]","[np.float64(0.40959999999999996), np.float64(0.0)]","[np.float64(0.040000000000000036), np.float64(-0.96)]",3,"[np.float64(0.040000000000000036), np.float64(-0.96), np.float64(0.40959999999999996), np.float64(0.0)]",-0.1276,0.6797061745635911,-0.14006982543640897
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.37279999999999996)]",0,0,1,[np.float64(-0.15999999999999992)],[ 0.17437366 -0.82562634],"[np.float64(0.09764924838940589), np.float64(-0.6263827516105941)]","[np.float64(0.0), np.float64(-0.6272)]","[np.float64(0.15999999999999992), np.float64(-0.8400000000000001)]",3,"[np.float64(0.15999999999999992), np.float64(-0.8400000000000001), np.float64(0.0), np.float64(-0.6272)]",-0.32680000000000003,0.09764924838940589,-0.6263827516105941
