block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[np.float64(0.9), np.float64(0.9)]",0,1,1,0.9,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.027), np.float64(0.45)]",1,"[np.float64(0.873), np.float64(0.45)]",0,0,2,0.6615,0.027,0.45
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,1,0.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[0, 0]",0,"[np.float64(-0.95), np.float64(0.05)]",0,1,1,-0.44999999999999996,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,2,0.0,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,2,0.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.028499999999999998), np.float64(0.025)]",0,"[np.float64(-0.9215), np.float64(0.025)]",0,1,2,-0.44825,-0.028499999999999998,0.025
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.05), np.float64(-0.95)]",0,1,3,-0.44999999999999996,0.0,0.0
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.056145), np.float64(0.037500000000000006)]",0,"[np.float64(0.106145), np.float64(-0.9874999999999999)]",0,1,3,-0.44067749999999994,-0.056145,0.037500000000000006
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.95), np.float64(-0.05)]",0,1,3,0.44999999999999996,0.0,0.0
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.4635), np.float64(0.4635)]",0,"[np.float64(-0.4635), np.float64(-0.4635)]",0,1,3,-0.4635,0.4635,0.4635
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.449595), np.float64(0.23175)]",0,"[np.float64(-0.449595), np.float64(-0.23175)]",0,1,4,-0.34067250000000004,0.449595,0.23175
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.05296065), np.float64(-0.45624999999999993)]",0,"[np.float64(0.10296065), np.float64(-0.49375)]",0,1,4,-0.19539467500000002,-0.05296065,-0.45624999999999993
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.028499999999999998), np.float64(-0.025)]",0,"[np.float64(0.9215), np.float64(-0.025)]",0,1,4,0.44825,0.028499999999999998,-0.025
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0015), np.float64(-0.475)]",0,"[np.float64(0.0485), np.float64(-0.475)]",0,1,4,-0.21325,0.0015,-0.475
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.056145), np.float64(-0.037500000000000006)]",0,"[np.float64(0.843855), np.float64(0.9375)]",0,1,5,0.8906775,0.056145,-0.037500000000000006
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.0498718305), np.float64(-0.703125)]",0,"[np.float64(0.09987183050000001), np.float64(-0.24687499999999996)]",0,1,5,-0.07350158474999997,-0.0498718305,-0.703125
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.046875675585), np.float64(-0.8265625)]",0,"[np.float64(0.096875675585), np.float64(-0.12343749999999998)]",0,1,6,-0.013280912207499988,-0.046875675585,-0.8265625
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.43610715), np.float64(0.115875)]",1,"[np.float64(0.51389285), np.float64(-0.165875)]",0,0,5,0.17400892499999998,0.43610715,0.115875
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.002955), np.float64(-0.7124999999999999)]",0,"[np.float64(0.047045000000000003), np.float64(-0.23750000000000004)]",0,1,5,-0.09522750000000002,0.002955,-0.7124999999999999
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.693053575), np.float64(0.11089875)]",0,"[np.float64(0.256946425), np.float64(-0.16089875)]",0,1,6,0.048023837499999986,0.693053575,0.11089875
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.08146065), np.float64(0.43125)]",1,"[np.float64(0.81853935), np.float64(0.46875)]",0,0,6,0.643644675,0.08146065,0.43125
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.00436635), np.float64(-0.8312499999999999)]",0,"[np.float64(0.045633650000000005), np.float64(-0.11875000000000002)]",0,1,6,-0.03655817500000001,0.00436635,-0.8312499999999999
0,7,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.70076196775), np.float64(0.030449375)]",0,"[np.float64(-0.70076196775), np.float64(-0.030449375)]",0,1,7,-0.365605671375,0.70076196775,0.030449375
0,7,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.490730325), np.float64(0.4453125)]",0,"[np.float64(0.45926967499999993), np.float64(-0.4953125)]",0,1,7,-0.018021412500000028,0.490730325,0.4453125
0,7,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.04396940531745), np.float64(-0.8882812499999999)]",0,"[np.float64(0.09396940531745), np.float64(-0.061718750000000044)]",0,1,7,0.01612532765872498,-0.04396940531745,-0.8882812499999999
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0057353595), np.float64(-0.890625)]",0,"[np.float64(-0.9057353595000001), np.float64(-0.009375000000000022)]",0,1,7,-0.45755517975000004,0.0057353595,-0.890625
0,8,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.50450841525), np.float64(0.19765625)]",0,"[np.float64(0.44549158474999995), np.float64(-0.24765625000000002)]",0,1,8,0.09891766737499996,0.50450841525,0.19765625
0,8,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.6797391087175), np.float64(0.0152246875)]",0,"[np.float64(-0.6797391087175), np.float64(-0.0152246875)]",0,1,8,-0.34748189810874996,0.6797391087175,0.0152246875
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.021436701285), np.float64(-0.8953125)]",0,"[np.float64(-0.878563298715), np.float64(-0.004687500000000067)]",0,1,8,-0.44162539935750006,-0.021436701285,-0.8953125
0,8,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.0411503231579265), np.float64(-0.9191406249999999)]",0,"[np.float64(0.09115032315792651), np.float64(-0.030859375000000022)]",0,1,8,0.030145474078963244,-0.0411503231579265,-0.9191406249999999
0,9,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.0384158134631887), np.float64(-0.9345703125)]",0,"[np.float64(0.0884158134631887), np.float64(-0.015429687499999956)]",0,1,9,0.036493062981594375,-0.0384158134631887,-0.9345703125
0,9,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.659346935455975), np.float64(0.00761234375)]",0,"[np.float64(0.29065306454402495), np.float64(-0.05761234375)]",0,1,9,0.11652036039701247,0.659346935455975,0.00761234375
0,10,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.03576333905929304), np.float64(-0.94228515625)]",0,"[np.float64(0.08576333905929304), np.float64(-0.007714843749999978)]",0,1,10,0.03902424765464653,-0.03576333905929304,-0.94228515625
0,10,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.6680665273922958), np.float64(-0.021193828125)]",0,"[np.float64(0.2819334726077042), np.float64(-0.028806171875)]",0,1,10,0.1265636503663521,0.6680665273922958,-0.021193828125
0,9,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5178731627925), np.float64(0.073828125)]",0,"[np.float64(0.4321268372075), np.float64(-0.123828125)]",0,1,9,0.15414935610375,0.5178731627925,0.073828125
0,9,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.04779360024645), np.float64(-0.89765625)]",0,"[np.float64(0.09779360024645001), np.float64(-0.05234374999999991)]",0,1,9,0.022724925123225048,-0.04779360024645,-0.89765625
0,10,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.5308369679087249), np.float64(0.011914062499999996)]",0,"[np.float64(0.41916303209127503), np.float64(-0.0619140625)]",0,1,10,0.17862448479563753,0.5308369679087249,0.011914062499999996
0,10,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.0448597922390565), np.float64(-0.923828125)]",0,"[np.float64(0.0948597922390565), np.float64(-0.026171874999999956)]",0,1,10,0.03434395861952827,-0.0448597922390565,-0.923828125
0,11,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.03319043888751425), np.float64(-0.9461425781249999)]",0,"[np.float64(0.08319043888751426), np.float64(-0.0038574218750000444)]",0,1,11,0.03966650850625711,-0.03319043888751425,-0.9461425781249999
0,11,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.5434118588714631), np.float64(-0.019042968750000003)]",0,"[np.float64(0.3565881411285369), np.float64(0.91904296875)]",0,1,11,0.6378155549392684,0.5434118588714631,-0.019042968750000003
0,11,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.6765245315705269), np.float64(-0.0355969140625)]",0,"[np.float64(0.273475468429473), np.float64(-0.014403085937500004)]",0,1,11,0.1295361912459865,0.6765245315705269,-0.0355969140625
0,11,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.042013998471884806), np.float64(-0.9369140625)]",0,"[np.float64(-0.8579860015281152), np.float64(0.036914062499999956)]",0,1,11,-0.41053596951405763,-0.042013998471884806,-0.9369140625
0,12,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.6847287956234112), np.float64(-0.04279845703125)]",0,"[np.float64(0.2652712043765888), np.float64(-0.007201542968750002)]",0,1,12,0.1290348307039194,0.6847287956234112,-0.04279845703125
