block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0013000000000000002), np.float64(0.0013000000000000002)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0013000000000000002,0.0013000000000000002
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0013000000000000002), np.float64(0.0013000000000000002)]","[1, 1]","[1, 1]",1,"[1, 1, 1, 1]",1.0,0.0013000000000000002,0.0013000000000000002
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0013000000000000002), np.float64(0.0013000000000000002)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0013000000000000002,0.0013000000000000002
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0013000000000000002), np.float64(0.0013000000000000002)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0013000000000000002,0.0013000000000000002
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.61)]",0,0,1,[np.float64(0.0)],[ 0.01818182 -0.98181818],"[np.float64(0.0023636363636363638), np.float64(-0.6583363636363636)]","[np.float64(0.0), np.float64(-0.39)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.39)]",-0.34750000000000003,0.0023636363636363638,-0.6583363636363636
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.61), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.98245614 0.01754386],"[np.float64(0.658419298245614), np.float64(0.0022807017543859647)]","[np.float64(0.39), np.float64(0.0)]","[np.float64(1.0), np.float64(0.0)]",2,"[np.float64(1.0), np.float64(0.0), np.float64(0.39), np.float64(0.0)]",0.34750000000000003,0.658419298245614,0.0022807017543859647
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.43), np.float64(0.61)]",1,0,0,[np.float64(0.69)],[0.53719008 0.46280992],"[np.float64(0.44393471074380164), np.float64(0.5908652892561983)]","[np.float64(0.5700000000000001), np.float64(0.39)]","[np.float64(0.31000000000000005), np.float64(0.31000000000000005)]",2,"[np.float64(0.31000000000000005), np.float64(0.31000000000000005), np.float64(0.5700000000000001), np.float64(0.39)]",0.395,0.44393471074380164,0.5908652892561983
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.61)]",0,0,1,[np.float64(0.0)],[ 0.01818182 -0.98181818],"[np.float64(0.0023636363636363638), np.float64(-0.6583363636363636)]","[np.float64(0.0), np.float64(-0.39)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.39)]",-0.34750000000000003,0.0023636363636363638,-0.6583363636363636
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.8479)]",0,0,1,[np.float64(0.0)],[ 0.01173021 -0.98826979],"[np.float64(0.0015249266862170088), np.float64(-0.8661480733137831)]","[np.float64(0.0), np.float64(0.8479)]","[np.float64(0.0), np.float64(0.0)]",3,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.8479)]",0.211975,0.0015249266862170088,-0.8661480733137831
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.330681)]",0,0,1,[np.float64(0.0)],[ 0.01173021 -0.98826979],"[np.float64(0.0015249266862170084), np.float64(-0.416167543313783)]","[np.float64(0.0), np.float64(0.330681)]","[np.float64(0.0), np.float64(0.0)]",4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.330681)]",0.08267025,0.0015249266862170084,-0.416167543313783
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.7777000000000001), np.float64(0.0)]",0,0,1,[np.float64(0.69)],[0.98930252 0.01069748],"[np.float64(0.8052083281985452), np.float64(0.0013906718014548565)]","[np.float64(0.22229999999999994), np.float64(1.0)]","[np.float64(0.31000000000000005), np.float64(0.31000000000000005)]",3,"[np.float64(0.31000000000000005), np.float64(0.31000000000000005), np.float64(0.22229999999999994), np.float64(1.0)]",0.460575,0.8052083281985452,0.0013906718014548565
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.8479)]",0,0,1,[np.float64(0.0)],[ 0.01173021 -0.98826979],"[np.float64(0.0015249266862170088), np.float64(-0.8661480733137831)]","[np.float64(0.0), np.float64(-0.1521)]","[np.float64(0.0), np.float64(-1.0)]",3,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.1521)]",-0.288025,0.0015249266862170088,-0.8661480733137831
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.7777000000000001), np.float64(0.7777000000000001)]",1,0,0,[np.float64(0.9038999999999999)],[0.5169772 0.4830228],"[np.float64(0.7438060353888536), np.float64(0.7393919646111465)]","[np.float64(-0.7777000000000001), np.float64(-0.7777000000000001)]","[np.float64(-0.9038999999999999), np.float64(-0.9038999999999999)]",3,"[np.float64(-0.9038999999999999), np.float64(-0.9038999999999999), np.float64(-0.7777000000000001), np.float64(-0.7777000000000001)]",-0.8408,0.7438060353888536,0.7393919646111465
0,4,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.30330300000000004), np.float64(0.44328900000000004)]",0,0,1,[np.float64(0.28020900000000004)],[ 0.17199712 -0.82800288],"[np.float64(0.28623323582051174), np.float64(0.27802105582051173)]","[np.float64(-0.30330300000000004), np.float64(-0.44328900000000004)]","[np.float64(-0.28020900000000004), np.float64(-0.28020900000000004)]",4,"[np.float64(-0.28020900000000004), np.float64(-0.28020900000000004), np.float64(-0.30330300000000004), np.float64(-0.44328900000000004)]",-0.32675250000000006,0.28623323582051174,0.27802105582051173
0,4,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.873289), np.float64(0.61)]",0,0,1,[np.float64(0.9038999999999999)],[0.86763279 0.13236721],"[np.float64(0.8725536925455074), np.float64(0.5479077374544925)]","[np.float64(0.12671100000000002), np.float64(0.39)]","[np.float64(0.09610000000000007), np.float64(0.09610000000000007)]",4,"[np.float64(0.09610000000000007), np.float64(0.09610000000000007), np.float64(0.12671100000000002), np.float64(0.39)]",0.17722775000000004,0.8725536925455074,0.5479077374544925
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.940681)]",0,0,1,[np.float64(0.0)],[ 0.00756787 -0.99243213],"[np.float64(0.0009838236685271024), np.float64(-0.9474086463314729)]","[np.float64(0.0), np.float64(-0.05931900000000001)]","[np.float64(0.0), np.float64(-1.0)]",4,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.05931900000000001)]",-0.26482975,0.0009838236685271024,-0.9474086463314729
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.12896559000000002)]",0,0,1,[np.float64(0.0)],[ 0.01173021 -0.98826979],"[np.float64(0.0015249266862170086), np.float64(-0.240675136613783)]","[np.float64(0.0), np.float64(-0.87103441)]","[np.float64(0.0), np.float64(-1.0)]",5,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.87103441)]",-0.4677586025,0.0015249266862170086,-0.240675136613783
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.97686559)]",0,0,1,[np.float64(0.0)],[ 0.0048825 -0.9951175],"[np.float64(0.0006347249474368402), np.float64(-0.9792383383525631)]","[np.float64(0.0), np.float64(-0.02313441000000005)]","[np.float64(0.0), np.float64(-1.0)]",5,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.02313441000000005)]",-0.2557836025,0.0006347249474368402,-0.9792383383525631
0,5,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.92777473), np.float64(0.8479)]",0,0,1,[np.float64(0.970209)],[0.83378587 0.16621413],"[np.float64(0.9155561782588272), np.float64(0.7592808368411729)]","[np.float64(0.07222527000000001), np.float64(0.1521)]","[np.float64(0.029791000000000012), np.float64(0.029791000000000012)]",5,"[np.float64(0.029791000000000012), np.float64(0.029791000000000012), np.float64(0.07222527000000001), np.float64(0.1521)]",0.07097681750000001,0.9155561782588272,0.7592808368411729
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.9909775801)]",0,0,1,[np.float64(0.0)],[ 0.00315 -0.99685],"[np.float64(0.000409499966088284), np.float64(-0.9917409947209117)]","[np.float64(0.0), np.float64(-0.009022419899999967)]","[np.float64(0.0), np.float64(-1.0)]",6,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.009022419899999967)]",-0.252255604975,0.000409499966088284,-0.9917409947209117
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.6602965801)]",0,0,1,[np.float64(0.0)],[ 0.00756787 -0.99243213],"[np.float64(0.0009838236685271024), np.float64(-0.7034742010184729)]","[np.float64(0.0), np.float64(-0.33970341989999997)]","[np.float64(0.0), np.float64(-1.0)]",6,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.33970341989999997)]",-0.334925854975,0.0009838236685271024,-0.7034742010184729
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.17288271000000002), np.float64(0.17288271000000005)]",0,0,1,[np.float64(0.08686479000000003)],[-0.00741483 -0.99258517],"[np.float64(0.14944402958438047), np.float64(0.02137188581561958)]","[np.float64(0.82711729), np.float64(-0.17288271000000005)]","[np.float64(0.91313521), np.float64(-0.08686479000000003)]",5,"[np.float64(0.91313521), np.float64(-0.08686479000000003), np.float64(0.82711729), np.float64(-0.17288271000000005)]",0.37012625,0.14944402958438047,0.02137188581561958
