block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,1,-0.5,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.42)]",0,"[np.float64(0.0), np.float64(0.42)]",0,1,2,0.21,0.0,-0.42
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[1, 1]",0,1,1,1.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[0, 0]",0,0,1,0.0,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.87), np.float64(0.42)]",0,"[np.float64(0.13), np.float64(-0.42)]",0,1,2,-0.145,0.87,0.42
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(1.0), np.float64(0.0)]",0,0,2,0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[-1, -1]",0,1,1,-1.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.87), np.float64(-0.42)]",1,"[np.float64(0.87), np.float64(-0.5800000000000001)]",0,0,2,0.14499999999999996,-0.87,-0.42
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.5045999999999999), np.float64(-0.9246000000000001)]",0,"[np.float64(0.5045999999999999), np.float64(-0.07539999999999991)]",0,1,3,0.2146,-0.5045999999999999,-0.9246000000000001
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.9831), np.float64(0.2436)]",0,"[np.float64(-0.9831), np.float64(-0.2436)]",0,1,3,-0.61335,0.9831,0.2436
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.2436)]",0,"[np.float64(-1.0), np.float64(-0.7564)]",0,1,3,-0.8782,0.0,-0.2436
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.42), np.float64(0.0)]",0,"[np.float64(0.5800000000000001), np.float64(0.0)]",0,1,3,0.29000000000000004,0.42,0.0
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.06559799999999999), np.float64(-0.956268)]",0,"[np.float64(0.06559799999999999), np.float64(0.956268)]",0,1,4,0.510933,-0.06559799999999999,-0.956268
