block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0079), np.float64(0.0079)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0079,0.0079
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0079), np.float64(0.0079)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0079,0.0079
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0079), np.float64(0.0079)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0079,0.0079
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.55)]",0,0,1,[np.float64(-0.99)],[ 0.0106383 -0.9893617],"[np.float64(0.008404255319148938), np.float64(-0.8970957446808512)]","[np.float64(-1.0), np.float64(-0.44999999999999996)]","[np.float64(-0.010000000000000009), np.float64(-0.010000000000000009)]",2,"[np.float64(-0.010000000000000009), np.float64(-0.010000000000000009), np.float64(-1.0), np.float64(-0.44999999999999996)]",-0.3675,0.008404255319148938,-0.8970957446808512
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.55)]",0,0,1,[np.float64(-0.99)],[ 0.0106383 -0.9893617],"[np.float64(0.008404255319148938), np.float64(-0.8970957446808512)]","[np.float64(0.0), np.float64(0.55)]","[np.float64(0.99), np.float64(0.99)]",2,"[np.float64(0.99), np.float64(0.99), np.float64(0.0), np.float64(0.55)]",0.6325000000000001,0.008404255319148938,-0.8970957446808512
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0079), np.float64(0.0079)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0079,0.0079
0,2,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.81), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.96 0.04],"[np.float64(0.9285000000000001), np.float64(0.0316)]","[np.float64(-0.81), np.float64(1.0)]","[np.float64(0.0), np.float64(1.0)]",2,"[np.float64(0.0), np.float64(1.0), np.float64(-0.81), np.float64(1.0)]",0.2975,0.9285000000000001,0.0316
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.55), np.float64(0.0)]",0,0,1,[np.float64(0.99)],[0.98958333 0.01041667],"[np.float64(0.8972708333333335), np.float64(0.008229166666666668)]","[np.float64(-0.55), np.float64(0.0)]","[np.float64(-0.99), np.float64(-0.99)]",2,"[np.float64(-0.99), np.float64(-0.99), np.float64(-0.55), np.float64(0.0)]",-0.6325000000000001,0.8972708333333335,0.008229166666666668
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.3645), np.float64(0.81)]",0,0,1,[np.float64(0.0)],[0.7804878 0.2195122],"[np.float64(0.6931303658536586), np.float64(0.34351463414634154)]","[np.float64(0.6355), np.float64(-0.81)]","[np.float64(1.0), np.float64(0.0)]",3,"[np.float64(1.0), np.float64(0.0), np.float64(0.6355), np.float64(-0.81)]",0.20637499999999998,0.6931303658536586,0.34351463414634154
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.2475), np.float64(0.0)]",0,0,1,[np.float64(0.00990000000000002)],[ 0.21350145 -0.78649855],"[np.float64(0.22064114382239391), np.float64(-0.6213338561776061)]","[np.float64(0.7525), np.float64(0.0)]","[np.float64(0.9901), np.float64(-0.00990000000000002)]",3,"[np.float64(0.9901), np.float64(-0.00990000000000002), np.float64(0.7525), np.float64(0.0)]",0.433175,0.22064114382239391,-0.6213338561776061
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.55), np.float64(-0.9145000000000001)]",0,0,1,[np.float64(-0.9999)],[ 0.00124715 -0.99875285],"[np.float64(-0.11451474940160244), np.float64(-0.9810597494016025)]","[np.float64(0.55), np.float64(-0.08549999999999991)]","[np.float64(0.9999), np.float64(-9.999999999998899e-05)]",3,"[np.float64(0.9999), np.float64(-9.999999999998899e-05), np.float64(0.55), np.float64(-0.08549999999999991)]",0.36607500000000004,-0.11451474940160244,-0.9810597494016025
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.10449999999999998)]",0,0,1,[np.float64(-0.00990000000000002)],[ 0.5527267 -0.4472733],"[np.float64(0.43665409320520815), np.float64(-0.3752909067947919)]","[np.float64(0.0), np.float64(-0.8955)]","[np.float64(0.00990000000000002), np.float64(-0.9901)]",3,"[np.float64(0.00990000000000002), np.float64(-0.9901), np.float64(0.0), np.float64(-0.8955)]",-0.468925,0.43665409320520815,-0.3752909067947919
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.829855)]",0,0,1,[np.float64(-9.900000000000013e-05)],[ 0.45434076 -0.54565924],"[np.float64(0.35892920311909265), np.float64(-0.6053403468809073)]","[np.float64(0.0), np.float64(-0.170145)]","[np.float64(9.900000000000013e-05), np.float64(-0.999901)]",4,"[np.float64(9.900000000000013e-05), np.float64(-0.999901), np.float64(0.0), np.float64(-0.170145)]",-0.29248675,0.35892920311909265,-0.6053403468809073
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.714025), np.float64(0.15389999999999993)]",0,0,1,[np.float64(0.99)],[0.88684938 0.11315062],"[np.float64(0.8505562633266283), np.float64(0.12170798667337189)]","[np.float64(0.285975), np.float64(-0.15389999999999993)]","[np.float64(0.010000000000000009), np.float64(-0.99)]",4,"[np.float64(0.010000000000000009), np.float64(-0.99), np.float64(0.285975), np.float64(-0.15389999999999993)]",-0.21198124999999998,0.8505562633266283,0.12170798667337189
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.661375), np.float64(0.0)]",0,0,1,[np.float64(0.990099)],[ 0.59193617 -0.40806383],"[np.float64(0.6065183232436719), np.float64(-0.322370426756328)]","[np.float64(-0.661375), np.float64(0.0)]","[np.float64(-0.990099), np.float64(-0.990099)]",4,"[np.float64(-0.990099), np.float64(-0.990099), np.float64(-0.661375), np.float64(0.0)]",-0.66039325,0.6065183232436719,-0.322370426756328
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.2475), np.float64(-0.983755)]",0,0,1,[np.float64(-0.00999899999999998)],[ 0.48514825 -0.51485175],"[np.float64(0.33129211472347575), np.float64(-0.6133214352765243)]","[np.float64(-0.7525), np.float64(-0.016244999999999954)]","[np.float64(-0.990001), np.float64(-0.990001)]",4,"[np.float64(-0.990001), np.float64(-0.990001), np.float64(-0.7525), np.float64(-0.016244999999999954)]",-0.6871867500000001,0.33129211472347575,-0.6133214352765243
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.29761875), np.float64(0.0)]",0,0,1,[np.float64(0.009900989999999998)],[-0.34760572 -0.65239428],"[np.float64(-0.21210858040406672), np.float64(-0.5153914820959333)]","[np.float64(0.70238125), np.float64(0.0)]","[np.float64(0.99009901), np.float64(-0.009900989999999998)]",5,"[np.float64(0.99009901), np.float64(-0.009900989999999998), np.float64(0.70238125), np.float64(0.0)]",0.4206448175,-0.21210858040406672,-0.5153914820959333
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.661375), np.float64(-0.99691345)]",1,0,0,[np.float64(-0.99009999)],[-0.3749587 -0.6250413],"[np.float64(-0.4351061258074203), np.float64(-0.7031344486925797)]","[np.float64(0.661375), np.float64(0.99691345)]","[np.float64(0.99009999), np.float64(0.99009999)]",5,"[np.float64(0.99009999), np.float64(0.99009999), np.float64(0.661375), np.float64(0.99691345)]",0.9096221075,-0.4351061258074203,-0.7031344486925797
0,5,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.87131125), np.float64(0.029240999999999975)]",0,0,1,[np.float64(0.9999)],[ 0.88667439 -0.11332561],"[np.float64(0.8834481329474292), np.float64(-0.08338661955257096)]","[np.float64(-0.87131125), np.float64(0.970759)]","[np.float64(-0.9999), np.float64(9.999999999998899e-05)]",5,"[np.float64(-0.9999), np.float64(9.999999999998899e-05), np.float64(-0.87131125), np.float64(0.970759)]",-0.2250880625,0.8834481329474292,-0.08338661955257096
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.96767245)]",0,0,1,[np.float64(-9.900000000000024e-07)],[ 0.36943728 -0.63056272],"[np.float64(0.2918554520320076), np.float64(-0.7013557624679924)]","[np.float64(-1.0), np.float64(-0.03232754999999998)]","[np.float64(-0.99999901), np.float64(-0.99999901)]",5,"[np.float64(-0.99999901), np.float64(-0.99999901), np.float64(-1.0), np.float64(-0.03232754999999998)]",-0.7580813925000001,0.2918554520320076,-0.7013557624679924
