block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0078000000000000005), np.float64(0.0078000000000000005)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0078000000000000005,0.0078000000000000005
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0078000000000000005), np.float64(0.0078000000000000005)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0078000000000000005,0.0078000000000000005
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0078000000000000005), np.float64(0.0078000000000000005)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0078000000000000005,0.0078000000000000005
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.84), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.96551724 0.03448276],"[np.float64(0.937903448275862), np.float64(0.02689655172413793)]","[np.float64(0.16000000000000003), np.float64(0.0)]","[np.float64(1.0), np.float64(0.0)]",2,"[np.float64(1.0), np.float64(0.0), np.float64(0.16000000000000003), np.float64(0.0)]",0.29000000000000004,0.937903448275862,0.02689655172413793
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.56)]",0,0,1,[np.float64(-0.33)],[ 0.01282051 -0.98717949],"[np.float64(0.01), np.float64(-0.8932)]","[np.float64(0.0), np.float64(-0.43999999999999995)]","[np.float64(0.33), np.float64(-0.6699999999999999)]",2,"[np.float64(0.33), np.float64(-0.6699999999999999), np.float64(0.0), np.float64(-0.43999999999999995)]",-0.19499999999999995,0.01,-0.8932
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.84), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.96551724 0.03448276],"[np.float64(0.937903448275862), np.float64(0.02689655172413793)]","[np.float64(-0.84), np.float64(1.0)]","[np.float64(0.0), np.float64(1.0)]",2,"[np.float64(0.0), np.float64(1.0), np.float64(-0.84), np.float64(1.0)]",0.29000000000000004,0.937903448275862,0.02689655172413793
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0078000000000000005), np.float64(0.0078000000000000005)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0078000000000000005,0.0078000000000000005
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.84)]",0,0,1,[np.float64(0.0)],[ 0.03703704 -0.96296296],"[np.float64(0.028888888888888888), np.float64(-0.935911111111111)]","[np.float64(0.0), np.float64(-0.16000000000000003)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.16000000000000003)]",-0.29000000000000004,0.028888888888888888,-0.935911111111111
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.9296), np.float64(0.0)]",0,0,1,[np.float64(0.33)],[0.98062766 0.01937234],"[np.float64(0.9694015776830687), np.float64(0.015110422316931424)]","[np.float64(0.07040000000000002), np.float64(0.0)]","[np.float64(0.6699999999999999), np.float64(-0.33)]",3,"[np.float64(0.6699999999999999), np.float64(-0.33), np.float64(0.07040000000000002), np.float64(0.0)]",0.10259999999999998,0.9694015776830687,0.015110422316931424
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.36959999999999993), np.float64(0.84)]",0,0,1,[np.float64(0.0)],[0.7602498 0.2397502],"[np.float64(0.674306841162096), np.float64(0.3718051588379039)]","[np.float64(0.6304000000000001), np.float64(-0.84)]","[np.float64(1.0), np.float64(0.0)]",3,"[np.float64(1.0), np.float64(0.0), np.float64(0.6304000000000001), np.float64(-0.84)]",0.19760000000000003,0.674306841162096,0.3718051588379039
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.969024), np.float64(0.0)]",0,0,1,[np.float64(0.5511)],[ 0.95567092 -0.04432908],"[np.float64(0.9586085970288264), np.float64(-0.03457668297117367)]","[np.float64(0.030976000000000004), np.float64(0.0)]","[np.float64(0.44889999999999997), np.float64(-0.5511)]",4,"[np.float64(0.44889999999999997), np.float64(-0.5511), np.float64(0.030976000000000004), np.float64(0.0)]",-0.017806000000000016,0.9586085970288264,-0.03457668297117367
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.9743999999999999)]",0,0,1,[np.float64(0.0)],[ 0.02916302 -0.97083698],"[np.float64(0.022747156605424323), np.float64(-0.9716208433945758)]","[np.float64(-1.0), np.float64(-0.025600000000000067)]","[np.float64(-1.0), np.float64(-1.0)]",3,"[np.float64(-1.0), np.float64(-1.0), np.float64(-1.0), np.float64(-0.025600000000000067)]",-0.7564,0.022747156605424323,-0.9716208433945758
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.9296)]",0,0,1,[np.float64(-0.22110000000000002)],[ 0.18787493 -0.81212507],"[np.float64(0.14654244594312732), np.float64(-0.8379695540568727)]","[np.float64(0.0), np.float64(-0.07040000000000002)]","[np.float64(0.22110000000000002), np.float64(-0.7788999999999999)]",3,"[np.float64(0.22110000000000002), np.float64(-0.7788999999999999), np.float64(0.0), np.float64(-0.07040000000000002)]",-0.15704999999999997,0.14654244594312732,-0.8379695540568727
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.56), np.float64(-0.995904)]",0,0,1,[np.float64(-0.33)],[-0.3769879 -0.6230121],"[np.float64(-0.4172505604404455), np.float64(-0.7050483195595545)]","[np.float64(0.56), np.float64(-0.0040959999999999885)]","[np.float64(0.33), np.float64(-0.6699999999999999)]",4,"[np.float64(0.33), np.float64(-0.6699999999999999), np.float64(0.56), np.float64(-0.0040959999999999885)]",0.05397600000000004,-0.4172505604404455,-0.7050483195595545
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.988736)]",0,0,1,[np.float64(-0.14813700000000002)],[ 0.26058945 -0.73941055],"[np.float64(0.20325977225502265), np.float64(-0.7942621477449774)]","[np.float64(-1.0), np.float64(-0.011264000000000052)]","[np.float64(-0.851863), np.float64(-0.851863)]",4,"[np.float64(-0.851863), np.float64(-0.851863), np.float64(-1.0), np.float64(-0.011264000000000052)]",-0.6787475000000001,0.20325977225502265,-0.7942621477449774
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.7226239999999999), np.float64(0.13440000000000007)]",0,0,1,[np.float64(0.33)],[0.86530887 0.13469113],"[np.float64(0.8339182020011776), np.float64(0.13462707799882243)]","[np.float64(0.27737600000000007), np.float64(-0.13440000000000007)]","[np.float64(0.6699999999999999), np.float64(-0.33)]",4,"[np.float64(0.6699999999999999), np.float64(-0.33), np.float64(0.27737600000000007), np.float64(-0.13440000000000007)]",0.12074399999999996,0.8339182020011776,0.13462707799882243
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.2464), np.float64(-0.99934464)]",1,0,0,[np.float64(-0.22110000000000002)],[-0.1294942 -0.8705058],"[np.float64(-0.15521347963231774), np.float64(-0.8988503411676821)]","[np.float64(0.2464), np.float64(0.99934464)]","[np.float64(0.22110000000000002), np.float64(0.22110000000000002)]",5,"[np.float64(0.22110000000000002), np.float64(0.22110000000000002), np.float64(0.2464), np.float64(0.99934464)]",0.42198616,-0.15521347963231774,-0.8988503411676821
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.98637056), np.float64(0.0)]",0,0,1,[np.float64(0.699237)],[ 0.87115815 -0.12884185],"[np.float64(0.8965048765911829), np.float64(-0.10049664660881709)]","[np.float64(0.013629439999999993), np.float64(1.0)]","[np.float64(0.300763), np.float64(0.300763)]",5,"[np.float64(0.300763), np.float64(0.300763), np.float64(0.013629439999999993), np.float64(1.0)]",0.40378886,0.8965048765911829,-0.10049664660881709
0,5,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.87795456), np.float64(0.021504000000000023)]",0,0,1,[np.float64(0.5511)],[0.96819594 0.03180406],"[np.float64(0.9483428333368522), np.float64(0.029538049863147828)]","[np.float64(0.12204543999999995), np.float64(0.978496)]","[np.float64(0.44889999999999997), np.float64(0.44889999999999997)]",5,"[np.float64(0.44889999999999997), np.float64(0.44889999999999997), np.float64(0.12204543999999995), np.float64(0.978496)]",0.49958536,0.9483428333368522,0.029538049863147828
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.56), np.float64(-0.99819776)]",0,0,1,[np.float64(-0.42925179)],[-0.29408751 -0.70591249],"[np.float64(-0.35258825913205094), np.float64(-0.770215248067949)]","[np.float64(0.56), np.float64(-0.001802239999999955)]","[np.float64(0.42925179), np.float64(-0.57074821)]",5,"[np.float64(0.42925179), np.float64(-0.57074821), np.float64(0.56), np.float64(-0.001802239999999955)]",0.10417533500000004,-0.35258825913205094,-0.770215248067949
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.9940030464), np.float64(0.84)]",0,0,1,[np.float64(0.79848879)],[ 0.95869924 -0.04130076],"[np.float64(0.9664660794490104), np.float64(0.15258540924101038)]","[np.float64(-0.9940030464), np.float64(-0.84)]","[np.float64(-0.79848879), np.float64(-0.79848879)]",6,"[np.float64(-0.79848879), np.float64(-0.79848879), np.float64(-0.9940030464), np.float64(-0.84)]",-0.8577451566,0.9664660794490104,0.15258540924101038
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.2464), np.float64(-0.9997116416)]",0,0,1,[np.float64(-0.28759869930000004)],[ 0.04521697 -0.95478303],"[np.float64(-0.018938765415740737), np.float64(-0.9646673265677408)]","[np.float64(0.2464), np.float64(-0.00028835839999996615)]","[np.float64(0.28759869930000004), np.float64(-0.7124013007)]",6,"[np.float64(0.28759869930000004), np.float64(-0.7124013007), np.float64(0.2464), np.float64(-0.00028835839999996615)]",-0.04467273994999997,-0.018938765415740737,-0.9646673265677408
