block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.355],[-0.5],1,-0.5,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.1)]",0,"[np.float64(0.355), np.float64(0.45499999999999996)]",0,1,[-0.10295],[0.355],2,0.40499999999999997,0.0,-0.1
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[1, 1]",0,0,[0.71],[1.],1,1.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.1), np.float64(0.92)]",1,"[np.float64(0.19000000000000003), np.float64(-1.63)]",0,0,[0.5609],[-0.21],2,-0.72,0.1,0.92
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.355],[0.5],2,0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[-1, -1]",0,1,[-0.71],[-1.],1,-1.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.92), np.float64(-0.1)]",1,"[np.float64(1.63), np.float64(-0.19000000000000003)]",0,0,[-0.5609],[0.21],2,0.72,-0.92,-0.1
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.757), np.float64(-0.27480000000000004)]",1,"[np.float64(1.3178999999999998), np.float64(-0.1643)]",0,0,[-0.517661],[0.0609],3,0.5768,-0.757,-0.27480000000000004
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.11900000000000001), np.float64(-0.5796)]",0,"[np.float64(-0.6799), np.float64(0.01870000000000005)]",0,1,[0.162661],[-0.5609],3,-0.33059999999999995,0.11900000000000001,-0.5796
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.3266), np.float64(-0.05450000000000001)]",0,"[np.float64(-1.2236500000000001), np.float64(-0.84255)]",0,1,[-0.7398555],[-0.89705],3,-1.0331000000000001,0.3266,-0.05450000000000001
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.92), np.float64(0.0)]",0,"[np.float64(-0.275), np.float64(-0.355)]",0,1,[0.45795],[0.145],3,-0.315,0.92,0.0
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.62521), np.float64(-0.42595600000000006)]",1,"[np.float64(1.142871), np.float64(0.9436170000000002)]",0,0,[-0.15012169],[0.517661],4,1.043244,-0.62521,-0.42595600000000006
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.7991580000000003), np.float64(-0.13875500000000002)]",1,"[np.float64(1.5390135000000003), np.float64(0.8786105)]",0,0,[-0.2145581],[0.7398555],4,1.208812,-0.7991580000000003,-0.13875500000000002
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.667), np.float64(-0.0355)]",0,"[np.float64(-0.12495), np.float64(0.57755)]",0,1,[0.8428055],[0.54205],4,0.2263,0.667,-0.0355
0,4,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(-0.506508), np.float64(-0.57773)]",0,"[np.float64(0.34384699999999996), np.float64(0.41506899999999997)]",0,1,[0.04717169],[-0.162661],4,0.37945799999999996,-0.506508,-0.57773
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.552046), np.float64(0.022255000000000004)]",0,"[np.float64(-0.3948515), np.float64(-0.8650605)]",0,1,[0.5994136],[-0.3428055],5,-0.629956,0.552046,0.022255000000000004
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.5109229000000001), np.float64(0.44217164000000014)]",1,"[np.float64(-0.33895540999999996), np.float64(-0.2920499500000001)]",0,0,[-0.39853529],[-0.34987831],5,-0.31550268000000004,-0.5109229000000001,0.44217164000000014
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.18878262), np.float64(-0.06425105)]",0,"[np.float64(0.21180378499999997), np.float64(0.46483745499999995)]",0,1,[0.88382994],[0.4005864],6,0.33832061999999996,0.18878262,-0.06425105
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.6452566500000002), np.float64(0.6695666600000001)]",1,"[np.float64(0.8598147450000002), np.float64(-0.4550085650000001)]",0,0,[-0.06222185],[0.2145581],5,0.20240309000000006,-0.6452566500000002,0.6695666600000001
0,5,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(-0.19016876), np.float64(-0.5362231)]",0,"[np.float64(1.14299707), np.float64(1.48905141)]",0,1,[0.72367979],[0.95282831],5,1.31602424,-0.19016876,-0.5362231
0,6,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.8613885444000002), np.float64(-0.38731795899999993)]",0,"[np.float64(-1.5850683345000003), np.float64(-0.3363618311)]",0,1,[0.20986714],[-0.72367979],6,-0.9607150828000002,0.8613885444000002,-0.38731795899999993
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.5592751755000002), np.float64(0.2509587802)]",1,"[np.float64(0.6214970230500002), np.float64(-1.18873693265)]",0,0,[-0.37304434],[-0.43777815],6,-0.28361995479999985,-0.5592751755000002,0.2509587802
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.5448184410000001), np.float64(0.17348568600000003)]",1,"[np.float64(0.9433537311000001), np.float64(0.22504960409999997)]",0,0,[-0.11557523],[0.39853529],6,0.5842016676,-0.5448184410000001,0.17348568600000003
0,7,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.3836421022), np.float64(-0.017767304500000004)]",0,"[np.float64(-0.26747204475), np.float64(-0.86606263805)]",0,1,[0.61131068],[-0.38382994],7,-0.5667673414000001,0.3836421022,-0.017767304500000004
0,7,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(-0.59687432334), np.float64(-0.42095414210999993)]",0,"[np.float64(1.3870071842109999), np.float64(0.21108700298099992)]",0,1,[0.41586147],[0.29013286],7,0.7990470935959999,-0.59687432334,-0.42095414210999993
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.4504830678900001), np.float64(0.380531321772)]",1,"[np.float64(-0.43394169798099996), np.float64(-1.2649560876430002)]",0,0,[-0.74351682],[-0.88442477],7,-0.8494488928120001,-0.4504830678900001,0.380531321772
0,8,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.13756782102999995), np.float64(-0.10437356830500003)]",0,"[np.float64(0.2511214956305), np.float64(-0.5069371150345)]",0,1,[0.5322801],[-0.11131068],8,-0.127907809702,0.13756782102999995,-0.10437356830500003
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.4971254731950001), np.float64(-0.8426791978379999)]",0,"[np.float64(0.8701698089845), np.float64(0.21572353362749985)]",0,1,[-0.46318286],[-0.12695566],7,0.5429466713059999,-0.4971254731950001,-0.8426791978379999
0,8,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.3034307510707399), np.float64(-0.82110684447525)]",0,"[np.float64(0.15975210630821507), np.float64(0.2842897018542049)]",0,1,[-0.48932303],[-0.03681714],8,0.22202090408120997,0.3034307510707399,-0.82110684447525
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.4938772376881001), np.float64(-0.7832282788595603)]",0,"[np.float64(0.2373940555855102), np.float64(0.5267450967569703)]",0,1,[-0.92561988],[-0.25648318],8,0.38206957617124027,-0.4938772376881001,-0.7832282788595603
0,8,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.6791722861341198), np.float64(-0.39984544181189996)]",0,"[np.float64(-0.09503375648152979), np.float64(0.98398397146449)]",0,1,[0.83059983],[0.58413853],8,0.4444751074914801,0.6791722861341198,-0.39984544181189996
0,9,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.4504026888742978), np.float64(-0.7926778742898295)]",0,"[np.float64(0.038920339765599166), np.float64(0.28200090292972646)]",0,1,[-0.49690368],[-0.01067697],9,0.1604606213476628,0.4504026888742978,-0.7926778742898295
0,9,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.27547470654943074), np.float64(-0.7305537691838633)]",0,"[np.float64(1.2010945837396796), np.float64(0.6561736463741121)]",0,1,[-0.62342976],[0.42561988],9,0.9286341150568959,-0.27547470654943074,-0.7305537691838633
0,9,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.36859959701005995), np.float64(-0.15506727980845003)]",1,"[np.float64(-0.900879695178515), np.float64(-0.377212818360005)]",0,0,[0.15436123],[-0.5322801],9,-0.63904625676926,0.36859959701005995,-0.15506727980845003
0,10,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.8295323104910746), np.float64(-0.6649364045464521)]",0,"[np.float64(-0.2061025461059024), np.float64(0.28836616893162426)]",0,1,[-0.53579463],[0.12342976],10,0.04113181141286093,0.8295323104910746,-0.6649364045464521
0,10,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.2785116274922085), np.float64(-0.5021030726996547)]",0,"[np.float64(0.5671271440389395), np.float64(1.3477418442308027)]",0,1,[0.75476476],[0.84563877],10,0.9574344941348711,0.2785116274922085,-0.5021030726996547
0,9,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5917412301711125), np.float64(-0.30144704466545097)]",0,"[np.float64(-0.4223410565718614), np.float64(-0.5291527817352979)]",0,1,[0.59587395],[-0.33059983],9,-0.47574691915357964,0.5917412301711125,-0.30144704466545097
0,10,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.203187458125), np.float64(-0.3543623228389808)]",0,"[np.float64(0.2009385922187828), np.float64(-0.24151162681723642)]",0,1,[0.52780345],[-0.09587395],10,-0.020286517299226814,0.203187458125,-0.3543623228389808
0,10,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.48620940145864905), np.float64(-0.7644777839968568)]",0,"[np.float64(0.010694276846921091), np.float64(0.261381462302427)]",0,1,[-0.49910207],[-0.00309632],10,0.13603786957467404,0.48620940145864905,-0.7644777839968568
0,11,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.49604813615781645), np.float64(-0.7383396377666142)]",0,"[np.float64(-0.9969460694492012), np.float64(0.2374417044752295)]",0,1,[-0.8547396],[-0.50089793],11,-0.37975218248698583,0.49604813615781645,-0.7383396377666142
0,11,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.8002686000080328), np.float64(-0.3673288882765744)]",0,"[np.float64(-0.5550333562639997), np.float64(0.6125641320206074)]",0,1,[0.92888178],[0.24523524],11,0.02876538787830385,0.8002686000080328,-0.3673288882765744
0,12,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.289637912245153), np.float64(-0.30607247507451363)]",0,"[np.float64(-1.2185196915593834), np.float64(0.3771906957602832)]",0,1,[0.62437572],[-0.42888178],12,-0.4206644978995501,0.289637912245153,-0.30607247507451363
0,11,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.6399179680736443), np.float64(-0.6360997876532897)]",0,"[np.float64(-0.10412333640194438), np.float64(0.1718944193249896)]",0,1,[-0.51038044],[0.03579463],11,0.03388554146152262,0.6399179680736443,-0.6360997876532897
0,12,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.5441244985838555), np.float64(-0.6189103457207907)]",0,"[np.float64(-0.033744055399062445), np.float64(0.12929078890558376)]",0,1,[-0.50301033],[0.01038044],12,0.04777336675326066,0.5441244985838555,-0.6189103457207907
0,12,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.42114224773544867), np.float64(-0.7145954673190912)]",0,"[np.float64(1.2758818470809472), np.float64(0.5693350666645897)]",0,1,[-0.60287448],[0.3547396],12,0.9226084568727684,-0.42114224773544867,-0.7145954673190912
0,11,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.38805096296628017), np.float64(-0.3785134855207044)]",0,"[np.float64(-0.9158544083665832), np.float64(-0.1492899598795986)]",0,1,[0.153063],[-0.52780345],11,-0.5325721841230908,0.38805096296628017,-0.3785134855207044
0,12,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(-0.45453509273097636), np.float64(-0.3934424815086643)]",1,"[np.float64(0.30147209356488847), np.float64(0.2403794823425764)]",0,0,[0.04438827],[-0.153063],12,0.27092578795373246,-0.45453509273097636,-0.3934424815086643
0,13,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.7526690515790229), np.float64(-0.6576619606526322)]",0,"[np.float64(-0.14979456776882827), np.float64(1.2605364444628266)]",0,1,[-0.1748336],[0.60287448],13,0.5553709383469991,0.7526690515790229,-0.6576619606526322
0,13,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(-0.8314002039894798), np.float64(-0.2683534054984853)]",1,"[np.float64(1.207024487988353), np.float64(0.6439776894973585)]",0,0,[0.89106896],[0.37562428],13,0.9255010887428556,-0.8314002039894798,-0.2683534054984853
0,14,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(-0.7106977551906445), np.float64(0.32410606883908455)]",1,"[np.float64(0.8196287975503177), np.float64(-1.2151750264794114)]",0,0,[0.61341],[-0.39106896],14,-0.19777311446454687,-0.7106977551906445,0.32410606883908455
0,14,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.6148580492317008), np.float64(-0.5316083162063495)]",0,"[np.float64(-0.4400244489267444), np.float64(-0.29355808348869405)]",0,1,[-0.40570174],[-0.3251664],14,-0.36679126620771924,0.6148580492317008,-0.5316083162063495
