block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0), np.float64(0.0)]","[0, 1]","[0, 1]",1,"[0, 1, 0, 1]",0.5,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0), np.float64(0.0)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0), np.float64(0.0)]","[1, 1]","[1, 1]",1,"[1, 1, 1, 1]",1.0,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0), np.float64(0.0)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.97)]",0,0,1,[np.float64(0.0)],[ 0.1 -0.9],"[np.float64(0.0), np.float64(-0.97)]","[np.float64(-1.0), np.float64(-0.030000000000000027)]","[np.float64(-1.0), np.float64(-1.0)]",2,"[np.float64(-1.0), np.float64(-1.0), np.float64(-1.0), np.float64(-0.030000000000000027)]",-0.7575000000000001,0.0,-0.97
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.97), np.float64(0.92)]",0,0,1,[np.float64(0.61)],[0.0990991 0.9009009],"[np.float64(0.97), np.float64(0.92)]","[np.float64(0.030000000000000027), np.float64(-0.92)]","[np.float64(0.39), np.float64(-0.61)]",2,"[np.float64(0.39), np.float64(-0.61), np.float64(0.030000000000000027), np.float64(-0.92)]",-0.27749999999999997,0.97,0.92
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.92)]",1,0,0,[np.float64(0.61)],[0.00990099 0.99009901],"[np.float64(0.0), np.float64(0.92)]","[np.float64(1.0), np.float64(-0.92)]","[np.float64(0.39), np.float64(-0.61)]",2,"[np.float64(0.39), np.float64(-0.61), np.float64(1.0), np.float64(-0.92)]",-0.035,0.0,0.92
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.97)]",0,0,1,[np.float64(0.0)],[ 0.1 -0.9],"[np.float64(0.0), np.float64(-0.97)]","[np.float64(0.0), np.float64(-0.030000000000000027)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.030000000000000027)]",-0.2575,0.0,-0.97
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.97), np.float64(0.0736)]",0,0,1,[np.float64(0.2379)],[0.11239023 0.88760977],"[np.float64(0.97), np.float64(0.0736)]","[np.float64(0.030000000000000027), np.float64(0.9264)]","[np.float64(0.7621), np.float64(0.7621)]",3,"[np.float64(0.7621), np.float64(0.7621), np.float64(0.030000000000000027), np.float64(0.9264)]",0.62015,0.97,0.0736
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.9991)]",0,0,1,[np.float64(0.0)],[ 0.09090909 -0.90909091],"[np.float64(0.0), np.float64(-0.9991)]","[np.float64(0.0), np.float64(-0.0009000000000000119)]","[np.float64(0.0), np.float64(-1.0)]",3,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.0009000000000000119)]",-0.25022500000000003,0.0,-0.9991
