block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0016000000000000003), np.float64(0.0016000000000000003)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0016000000000000003,0.0016000000000000003
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0016000000000000003), np.float64(0.0016000000000000003)]","[0, 0]","[0, 0]",1,"[0, 0, 0, 0]",0.0,0.0016000000000000003,0.0016000000000000003
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.08000000000000002), np.float64(0.08000000000000002)]","[np.float64(0.0), np.float64(-1.0)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-1.0)]",-0.5,0.08000000000000002,0.08000000000000002
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0016000000000000003), np.float64(0.0016000000000000003)]","[-1, -1]","[-1, -1]",1,"[-1, -1, -1, -1]",-1.0,0.0016000000000000003,0.0016000000000000003
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.23), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.97619048 0.02380952],"[np.float64(0.34939047619047625), np.float64(0.00380952380952381)]","[np.float64(0.77), np.float64(0.0)]","[np.float64(1.0), np.float64(0.0)]",2,"[np.float64(1.0), np.float64(0.0), np.float64(0.77), np.float64(0.0)]",0.4425,0.34939047619047625,0.00380952380952381
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0016000000000000003), np.float64(0.0016000000000000003)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0016000000000000003,0.0016000000000000003
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.55), np.float64(-0.23)]",1,0,0,[np.float64(-0.87)],[-0.58947368 -0.41052632],"[np.float64(-0.5563157894736842), np.float64(-0.2588842105263158)]","[np.float64(0.55), np.float64(-0.77)]","[np.float64(0.87), np.float64(-0.13)]",2,"[np.float64(0.87), np.float64(-0.13), np.float64(0.55), np.float64(-0.77)]",0.13,-0.5563157894736842,-0.2588842105263158
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.23), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.97619048 0.02380952],"[np.float64(0.34939047619047625), np.float64(0.00380952380952381)]","[np.float64(-0.23), np.float64(0.0)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(-0.23), np.float64(0.0)]",-0.0575,0.34939047619047625,0.00380952380952381
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.6535000000000001), np.float64(0.0)]",0,0,1,[np.float64(0.87)],[0.9848347 0.0151653],"[np.float64(0.7065135517136792), np.float64(0.0024264482863208983)]","[np.float64(-0.6535000000000001), np.float64(0.0)]","[np.float64(-0.87), np.float64(-0.87)]",3,"[np.float64(-0.87), np.float64(-0.87), np.float64(-0.6535000000000001), np.float64(0.0)]",-0.598375,0.7065135517136792,0.0024264482863208983
0,4,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.29407500000000003), np.float64(0.0)]",0,0,1,[np.float64(0.11309999999999998)],[ 0.59497798 -0.40502202],"[np.float64(0.3422194773261068), np.float64(-0.06480352267389325)]","[np.float64(0.7059249999999999), np.float64(1.0)]","[np.float64(0.8869), np.float64(0.8869)]",4,"[np.float64(0.8869), np.float64(0.8869), np.float64(0.7059249999999999), np.float64(1.0)]",0.86993125,0.3422194773261068,-0.06480352267389325
