block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0026000000000000003), np.float64(0.0026000000000000003)]","[0, 0]","[0, 0]",1,"[0, 0, 0, 0]",0.0,0.0026000000000000003,0.0026000000000000003
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0026000000000000003), np.float64(0.0026000000000000003)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0026000000000000003,0.0026000000000000003
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0026000000000000003), np.float64(0.0026000000000000003)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0026000000000000003,0.0026000000000000003
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0026000000000000003), np.float64(0.0026000000000000003)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0026000000000000003,0.0026000000000000003
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.13), np.float64(0.13)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.0,0.13,0.13
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.24), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.97674419 0.02325581],"[np.float64(0.431553488372093), np.float64(0.0060465116279069765)]","[np.float64(0.76), np.float64(0.0)]","[np.float64(1.0), np.float64(0.0)]",2,"[np.float64(1.0), np.float64(0.0), np.float64(0.76), np.float64(0.0)]",0.44,0.431553488372093,0.0060465116279069765
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.24)]",0,0,1,[np.float64(0.0)],[ 0.02439024 -0.97560976],"[np.float64(0.006341463414634147), np.float64(-0.43125853658536584)]","[np.float64(0.0), np.float64(-0.76)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.76)]",-0.44,0.006341463414634147,-0.43125853658536584
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.78), np.float64(0.0)]",0,0,1,[np.float64(0.61)],[0.96296296 0.03703704],"[np.float64(0.8275703703703704), np.float64(0.009629629629629629)]","[np.float64(0.21999999999999997), np.float64(1.0)]","[np.float64(0.39), np.float64(0.39)]",2,"[np.float64(0.39), np.float64(0.39), np.float64(0.21999999999999997), np.float64(1.0)]",0.5,0.8275703703703704,0.009629629629629629
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.4224)]",0,0,1,[np.float64(0.0)],[ 0.01729805 -0.98270195],"[np.float64(0.004497491783428473), np.float64(-0.5680785082165716)]","[np.float64(0.0), np.float64(0.4224)]","[np.float64(0.0), np.float64(0.0)]",3,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4224)]",0.1056,0.004497491783428473,-0.5680785082165716
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.321024)]",0,0,1,[np.float64(0.0)],[ 0.01729805 -0.98270195],"[np.float64(0.004497491783428473), np.float64(-0.49306026821657156)]","[np.float64(-1.0), np.float64(-0.678976)]","[np.float64(-1.0), np.float64(-1.0)]",4,"[np.float64(-1.0), np.float64(-1.0), np.float64(-1.0), np.float64(-0.678976)]",-0.919744,0.004497491783428473,-0.49306026821657156
