block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.005600000000000001), np.float64(0.005600000000000001)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.005600000000000001,0.005600000000000001
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.005600000000000001), np.float64(0.005600000000000001)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.005600000000000001,0.005600000000000001
0,2,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.99), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.98795181 0.01204819],"[np.float64(0.9888530120481928), np.float64(0.006746987951807229)]","[np.float64(0.010000000000000009), np.float64(1.0)]","[np.float64(1.0), np.float64(1.0)]",2,"[np.float64(1.0), np.float64(1.0), np.float64(0.010000000000000009), np.float64(1.0)]",0.7525,0.9888530120481928,0.006746987951807229
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.005600000000000001), np.float64(0.005600000000000001)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.005600000000000001,0.005600000000000001
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.69), np.float64(0.0)]",0,0,1,[np.float64(0.58)],[0.98863636 0.01136364],"[np.float64(0.8572363636363637), np.float64(0.006363636363636365)]","[np.float64(0.31000000000000005), np.float64(0.0)]","[np.float64(0.42000000000000004), np.float64(-0.58)]",2,"[np.float64(0.42000000000000004), np.float64(-0.58), np.float64(0.31000000000000005), np.float64(0.0)]",0.03750000000000003,0.8572363636363637,0.006363636363636365
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.99)]",0,0,1,[np.float64(0.0)],[ 0.01234568 -0.98765432],"[np.float64(0.006913580246913581), np.float64(-0.9886864197530865)]","[np.float64(0.0), np.float64(0.99)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.99)]",0.2475,0.006913580246913581,-0.9886864197530865
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.005600000000000001), np.float64(0.005600000000000001)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.005600000000000001,0.005600000000000001
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.69)]",0,0,1,[np.float64(-0.58)],[ 0.01162791 -0.98837209],"[np.float64(0.0065116279069767444), np.float64(-0.8570883720930232)]","[np.float64(0.0), np.float64(-0.31000000000000005)]","[np.float64(0.58), np.float64(-0.42000000000000004)]",2,"[np.float64(0.58), np.float64(-0.42000000000000004), np.float64(0.0), np.float64(-0.31000000000000005)]",-0.03750000000000003,0.0065116279069767444,-0.8570883720930232
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.9969)]",0,0,1,[np.float64(-0.24359999999999998)],[ 0.27755732 -0.72244268],"[np.float64(0.1554320978286986), np.float64(-0.8432039021713015)]","[np.float64(0.0), np.float64(0.9969)]","[np.float64(0.24359999999999998), np.float64(0.24359999999999998)]",3,"[np.float64(0.24359999999999998), np.float64(0.24359999999999998), np.float64(0.0), np.float64(0.9969)]",0.371025,0.1554320978286986,-0.8432039021713015
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.00990000000000002)]",0,0,1,[np.float64(0.0)],[ 0.01234568 -0.98765432],"[np.float64(0.006913580246913581), np.float64(-0.5574424197530865)]","[np.float64(-1.0), np.float64(-0.9901)]","[np.float64(-1.0), np.float64(-1.0)]",3,"[np.float64(-1.0), np.float64(-1.0), np.float64(-1.0), np.float64(-0.9901)]",-0.997525,0.006913580246913581,-0.5574424197530865
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.69), np.float64(-0.990099)]",1,0,0,[np.float64(-0.58)],[-0.32043683 -0.67956317],"[np.float64(-0.4830446259392356), np.float64(-0.8161989340607645)]","[np.float64(0.69), np.float64(-0.009901000000000049)]","[np.float64(0.58), np.float64(-0.42000000000000004)]",4,"[np.float64(0.58), np.float64(-0.42000000000000004), np.float64(0.69), np.float64(-0.009901000000000049)]",0.21002474999999995,-0.4830446259392356,-0.8161989340607645
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.009969000000000006)]",0,0,1,[np.float64(-0.10231200000000001)],[ 0.48119239 -0.51880761],"[np.float64(0.26946774074640734), np.float64(-0.2949186192535927)]","[np.float64(0.0), np.float64(-0.990031)]","[np.float64(0.10231200000000001), np.float64(-0.897688)]",4,"[np.float64(0.10231200000000001), np.float64(-0.897688), np.float64(0.0), np.float64(-0.990031)]",-0.44635175000000005,0.26946774074640734,-0.2949186192535927
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9038999999999999), np.float64(0.0)]",0,0,1,[np.float64(0.8236)],[ 0.74647831 -0.25352169],"[np.float64(0.8157438517922678), np.float64(-0.14197214820773216)]","[np.float64(0.09610000000000007), np.float64(0.0)]","[np.float64(0.1764), np.float64(-0.8236)]",3,"[np.float64(0.1764), np.float64(-0.8236), np.float64(0.09610000000000007), np.float64(0.0)]",-0.13777499999999998,0.8157438517922678,-0.14197214820773216
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9969), np.float64(0.99)]",1,0,0,[np.float64(0.58)],[0.69211678 0.30788322],"[np.float64(0.8262213977708588), np.float64(0.6080146022291413)]","[np.float64(0.0030999999999999917), np.float64(-0.99)]","[np.float64(0.42000000000000004), np.float64(-0.58)]",3,"[np.float64(0.42000000000000004), np.float64(-0.58), np.float64(0.0030999999999999917), np.float64(-0.99)]",-0.286725,0.8262213977708588,0.6080146022291413
0,4,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.970209), np.float64(0.0)]",0,0,1,[np.float64(0.925912)],[ 0.49382694 -0.50617306],"[np.float64(0.7034350438633113), np.float64(-0.2834569161366887)]","[np.float64(0.029791000000000012), np.float64(1.0)]","[np.float64(0.07408800000000004), np.float64(0.07408800000000004)]",4,"[np.float64(0.07408800000000004), np.float64(0.07408800000000004), np.float64(0.029791000000000012), np.float64(1.0)]",0.29449175000000005,0.7034350438633113,-0.2834569161366887
0,4,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.999969), np.float64(0.30690000000000006)]",0,0,1,[np.float64(0.24359999999999998)],[ 0.84392451 -0.15607549],"[np.float64(0.9125840838003476), np.float64(0.04763372380034751)]","[np.float64(-0.999969), np.float64(0.6930999999999999)]","[np.float64(-0.24359999999999998), np.float64(0.7564)]",4,"[np.float64(-0.24359999999999998), np.float64(0.7564), np.float64(-0.999969), np.float64(0.6930999999999999)]",0.051482749999999966,0.9125840838003476,0.04763372380034751
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.006900000000000017), np.float64(-0.99693069)]",0,0,1,[np.float64(-0.8236)],[ 0.12550194 -0.87449806],"[np.float64(0.06724508826388713), np.float64(-0.9283684153361129)]","[np.float64(-0.9931), np.float64(0.99693069)]","[np.float64(-0.1764), np.float64(0.8236)]",5,"[np.float64(-0.1764), np.float64(0.8236), np.float64(-0.9931), np.float64(0.99693069)]",0.1627576725,0.06724508826388713,-0.9283684153361129
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.30999039000000006), np.float64(0.993069)]",0,0,1,[np.float64(0.10231200000000001)],[0.58149128 0.41850872],"[np.float64(0.46203088698161376), np.float64(0.6713152446183863)]","[np.float64(0.6900096099999999), np.float64(-0.993069)]","[np.float64(0.897688), np.float64(-0.10231200000000001)]",5,"[np.float64(0.897688), np.float64(-0.10231200000000001), np.float64(0.6900096099999999), np.float64(-0.993069)]",0.12307915250000001,0.46203088698161376,0.6713152446183863
0,5,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.99076479), np.float64(0.99)]",0,0,1,[np.float64(0.96888304)],[ 0.55548488 -0.44451512],"[np.float64(0.7470080388828273), np.float64(0.18667153128282715)]","[np.float64(-0.99076479), np.float64(0.010000000000000009)]","[np.float64(-0.96888304), np.float64(0.03111695999999997)]",5,"[np.float64(-0.96888304), np.float64(0.03111695999999997), np.float64(-0.99076479), np.float64(0.010000000000000009)]",-0.47963271749999997,0.7470080388828273,0.18667153128282715
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.7860970209), np.float64(0.00993069000000002)]",0,0,1,[np.float64(0.6229710399999999)],[0.80129758 0.19870242],"[np.float64(0.7946093328473984), np.float64(0.11564285994860161)]","[np.float64(0.2139029791), np.float64(-0.00993069000000002)]","[np.float64(0.3770289600000001), np.float64(-0.6229710399999999)]",6,"[np.float64(0.3770289600000001), np.float64(-0.6229710399999999), np.float64(0.2139029791), np.float64(-0.00993069000000002)]",-0.010492447724999965,0.7946093328473984,0.11564285994860161
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.99009969)]",0,0,1,[np.float64(-0.04297104000000001)],[ 0.31357822 -0.68642178],"[np.float64(0.17560380173384402), np.float64(-0.8200400618661561)]","[np.float64(0.0), np.float64(-0.009900310000000023)]","[np.float64(0.04297104000000001), np.float64(-0.95702896)]",5,"[np.float64(0.04297104000000001), np.float64(-0.95702896), np.float64(0.0), np.float64(-0.009900310000000023)]",-0.23098955750000003,0.17560380173384402,-0.8200400618661561
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.9999009969)]",0,0,1,[np.float64(-0.018047836800000005)],[ 0.1934352 -0.8065648],"[np.float64(0.10832371020642685), np.float64(-0.8916327284295732)]","[np.float64(-1.0), np.float64(-9.900309999999468e-05)]","[np.float64(-0.9819521632), np.float64(-0.9819521632)]",6,"[np.float64(-0.9819521632), np.float64(-0.9819521632), np.float64(-1.0), np.float64(-9.900309999999468e-05)]",-0.7410008323749999,0.10832371020642685,-0.8916327284295732
0,6,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.3071370849), np.float64(0.9999)]",1,0,0,[np.float64(0.40693087680000006)],[-0.39846294 -0.60153706],"[np.float64(-0.08799892810501689), np.float64(0.1030952454610169)]","[np.float64(-0.3071370849), np.float64(9.999999999998899e-05)]","[np.float64(-0.40693087680000006), np.float64(0.5930691231999999)]",6,"[np.float64(-0.40693087680000006), np.float64(0.5930691231999999), np.float64(-0.3071370849), np.float64(9.999999999998899e-05)]",-0.03022470962500004,-0.08799892810501689,0.1030952454610169
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(-0.692139), np.float64(-0.009969306899999975)]",0,0,1,[np.float64(-0.925912)],[-0.11217397 -0.88782603],"[np.float64(-0.3673585816392454), np.float64(-0.5015690733967546)]","[np.float64(-0.30786100000000005), np.float64(0.009969306899999975)]","[np.float64(-0.07408800000000004), np.float64(0.925912)]",6,"[np.float64(-0.07408800000000004), np.float64(0.925912), np.float64(-0.30786100000000005), np.float64(0.009969306899999975)]",0.13848307672499996,-0.3673585816392454,-0.5015690733967546
0,7,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.69), np.float64(-0.999999009969)]",0,0,1,[np.float64(-0.587580091456)],[-0.28896877 -0.71103123],"[np.float64(-0.465422510118097), np.float64(-0.8381770542682632)]","[np.float64(-0.31000000000000005), np.float64(-9.900309999588686e-07)]","[np.float64(-0.412419908544), np.float64(-0.412419908544)]",7,"[np.float64(-0.412419908544), np.float64(-0.412419908544), np.float64(-0.31000000000000005), np.float64(-9.900309999588686e-07)]",-0.28371020177975004,-0.465422510118097,-0.8381770542682632
