block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[1, 1]",0,0,"[0.01, 0.01]",[0],1,1.0,0.01,0.01
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",0,"[-1, 0]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[0, -1]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[np.float64(0.24), np.float64(-0.76)]",0,0,[-0.97368421  0.02631579],[np.float64(-0.24)],2,-0.26,-0.9736842105263158,0.02631578947368421
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.76), np.float64(-0.24)]",0,1,[0.975 0.025],[np.float64(0.24)],2,0.26,0.975,0.024999999999999998
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]",0,"[np.float64(-1.0), np.float64(0.0)]",0,1,[ 0.04761905 -0.95238095],[np.float64(0.0)],2,-0.5,0.04761904761904762,-0.9523809523809523
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[np.float64(0.76), np.float64(-0.24)]",0,0,[0.36065574 0.63934426],[np.float64(0.24)],2,0.26,0.36065573770491804,0.639344262295082
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[np.float64(0.24), np.float64(-0.76)]",0,0,[-0.25871016 -0.74128984],[np.float64(-0.24)],3,-0.26,-0.2587101556708673,-0.7412898443291327
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",1,"[np.float64(0.4224), np.float64(0.4224)]",0,0,[-0.77863788 -0.22136212],[np.float64(-0.4224)],3,0.4224,-0.7786378808323273,-0.22136211916767273
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.4224), np.float64(-0.5776)]",0,1,[-0.16820911 -0.83179089],[np.float64(-0.4224)],4,-0.0776,-0.16820910503138511,-0.8317908949686149
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",1,"[np.float64(0.8176), np.float64(-0.1824)]",0,0,[0.48694846 0.51305154],[np.float64(0.1824)],3,0.3176,0.48694846284623555,0.5130515371537646
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.5776), np.float64(-0.4224)]",0,1,[ 0.98029786 -0.01970214],[np.float64(0.4224)],3,0.0776,0.9802978591374495,-0.019702140862550413
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.43897600000000003), np.float64(-0.561024)]",0,1,[ 0.91713285 -0.08286715],[np.float64(0.561024)],4,-0.06102399999999997,0.917132851399068,-0.08286714860093197
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",1,"[np.float64(-0.678976), np.float64(-0.678976)]",0,0,[-0.91895123 -0.08104877],[np.float64(-0.321024)],4,-0.678976,-0.918951230756552,-0.08104876924344782
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.861376), np.float64(-0.138624)]",0,1,[0.59747281 0.40252719],[np.float64(0.138624)],4,0.36137600000000003,0.5974728069767299,0.40252719302327006
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.321024), np.float64(-0.678976)]",0,1,[-0.00801128 -0.99198872],[np.float64(-0.321024)],5,-0.17897600000000002,-0.008011275199613156,-0.9919887248003869
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.65464576), np.float64(-0.34535424000000003)]",0,1,[0.71236116 0.28763884],[np.float64(0.34535424000000003)],5,0.15464575999999997,0.7123611559240824,0.2876388440759176
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",1,"[np.float64(0.48397824), np.float64(-0.51602176)]",0,0,[-0.75791757 -0.24208243],[np.float64(-0.48397824)],5,-0.016021759999999996,-0.7579175665383614,-0.2420824334616386
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.6078234624), np.float64(0.6078234624)]",0,1,[-0.59964405 -0.40035595],[np.float64(-0.6078234624)],6,0.6078234624,-0.5996440532766966,-0.4003559467233034
0,5,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.66637824), np.float64(-0.66637824)]",0,1,[ 0.84378161 -0.15621839],[np.float64(0.66637824)],5,-0.66637824,0.8437816134046774,-0.15621838659532258
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.4975307776), np.float64(-0.5024692224)]",0,1,[0.81711702 0.18288298],[np.float64(0.5024692224)],6,-0.0024692224000000262,0.8171170245140832,0.1828829754859169
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.49355253759999995), np.float64(-0.5064474624)]",0,1,[ 0.66600589 -0.33399411],[np.float64(0.5064474624)],6,-0.006447462400000048,0.6660058942651879,-0.3339941057348121
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.24397823999999999), np.float64(-0.75602176)]",0,1,[ 0.09128806 -0.90871194],[np.float64(-0.24397823999999999)],6,-0.25602176,0.09128805828048718,-0.9087119417195129
0,7,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.378123390976), np.float64(-0.621876609024)]",0,1,[0.9286005 0.0713995],[np.float64(0.621876609024)],7,-0.121876609024,0.9286005009078377,0.07139949909216231
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.1854234624), np.float64(-0.8145765376)]",0,1,[ 0.14702619 -0.85297381],[np.float64(-0.1854234624)],7,-0.31457653760000004,0.1470261876815935,-0.8529738123184064
0,7,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.37509992857599994), np.float64(0.37509992857599994)]",0,1,[ 0.65967483 -0.34032517],[np.float64(0.6249000714240001)],7,0.37509992857599994,0.6596748319907495,-0.3403251680092505
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.140921831424), np.float64(-0.8590781685760001)]",0,1,[ 0.17517781 -0.82482219],[np.float64(-0.140921831424)],8,-0.35907816857600006,0.1751778102918991,-0.824822189708101
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",1,"[np.float64(0.461945831424), np.float64(0.461945831424)]",0,0,[-0.57480549 -0.42519451],[np.float64(-0.461945831424)],7,0.461945831424,-0.5748054943909885,-0.4251945056090115
0,8,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.28737377714176005), np.float64(-0.71262622285824)]",0,1,[ 0.94768402 -0.05231598],[np.float64(0.71262622285824)],8,-0.21262622285823995,0.9476840197730964,-0.05231598022690356
0,8,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.28507594571775996), np.float64(-0.71492405428224)]",0,1,[ 0.75412455 -0.24587545],[np.float64(0.71492405428224)],8,-0.21492405428224004,0.7541245535970472,-0.24587544640295275
0,8,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",1,"[np.float64(-0.64892116811776), np.float64(-0.64892116811776)]",0,0,[-0.65680883 -0.34319117],[np.float64(-0.35107883188224)],8,-0.64892116811776,-0.6568088291998421,-0.3431911708001579
0,9,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",1,"[np.float64(-0.4931800877694976), np.float64(-0.4931800877694976)]",0,0,[-0.57350728 -0.42649272],[np.float64(-0.5068199122305024)],9,-0.4931800877694976,-0.5735072772580118,-0.4264927227419883
0,9,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.2184040706277376), np.float64(-0.7815959293722624)]",0,1,[ 0.83956236 -0.16043764],[np.float64(0.7815959293722624)],9,-0.2815959293722624,0.839562363475617,-0.16043763652438303
0,9,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.10710059188224), np.float64(-0.89289940811776)]",0,1,[ 0.18536153 -0.81463847],[np.float64(-0.10710059188224)],9,-0.39289940811776003,0.18536153183546375,-0.8146384681645362
0,10,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[np.float64(0.6251831332951818), np.float64(-0.3748168667048182)]",0,0,[-0.52446751 -0.47553249],[np.float64(-0.6251831332951818)],10,0.12518313329518183,-0.5244675064734571,-0.47553249352654303
0,9,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.21665771874549755), np.float64(0.21665771874549755)]",0,1,[ 0.68532287 -0.31467713],[np.float64(0.7833422812545024)],9,0.21665771874549755,0.6853228693412295,-0.31467713065877034
0,10,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0813964498305024), np.float64(-0.9186035501694976)]",0,1,[ 0.18405671 -0.81594329],[np.float64(-0.0813964498305024)],10,-0.4186035501694976,0.18405670886986675,-0.8159432911301332
