block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.00010000000000000009), np.float64(0.00010000000000000009)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.00010000000000000009,0.00010000000000000009
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.00010000000000000009), np.float64(0.00010000000000000009)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.00010000000000000009,0.00010000000000000009
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.00010000000000000009), np.float64(0.00010000000000000009)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.00010000000000000009,0.00010000000000000009
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.85), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.97916667 0.02083333],"[np.float64(0.8512916666666667), np.float64(0.0002083333333333335)]","[np.float64(0.15000000000000002), np.float64(1.0)]","[np.float64(1.0), np.float64(1.0)]",2,"[np.float64(1.0), np.float64(1.0), np.float64(0.15000000000000002), np.float64(1.0)]",0.7875,0.8512916666666667,0.0002083333333333335
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.00010000000000000009), np.float64(0.00010000000000000009)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.00010000000000000009,0.00010000000000000009
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.85)]",0,0,1,[np.float64(0.0)],[ 0.02173913 -0.97826087],"[np.float64(0.00021739130434782628), np.float64(-0.8512826086956522)]","[np.float64(0.0), np.float64(-0.15000000000000002)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.15000000000000002)]",-0.2875,0.00021739130434782628,-0.8512826086956522
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.68), np.float64(0.0)]",0,0,1,[np.float64(0.93)],[0.98837209 0.01162791],"[np.float64(0.6830837209302326), np.float64(0.00011627906976744196)]","[np.float64(0.31999999999999995), np.float64(0.0)]","[np.float64(0.06999999999999995), np.float64(-0.93)]",2,"[np.float64(0.06999999999999995), np.float64(-0.93), np.float64(0.31999999999999995), np.float64(0.0)]",-0.13500000000000004,0.6830837209302326,0.00011627906976744196
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.85)]",0,0,1,[np.float64(0.0)],[ 0.02173913 -0.97826087],"[np.float64(0.00021739130434782628), np.float64(-0.8512826086956522)]","[np.float64(-1.0), np.float64(-0.15000000000000002)]","[np.float64(-1.0), np.float64(-1.0)]",2,"[np.float64(-1.0), np.float64(-1.0), np.float64(-1.0), np.float64(-0.15000000000000002)]",-0.7875,0.00021739130434782628,-0.8512826086956522
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.952), np.float64(0.85)]",1,0,0,[np.float64(0.93)],[0.79094203 0.20905797],"[np.float64(0.9503894202898551), np.float64(0.843590579710145)]","[np.float64(0.04800000000000004), np.float64(-0.85)]","[np.float64(0.06999999999999995), np.float64(-0.93)]",3,"[np.float64(0.06999999999999995), np.float64(-0.93), np.float64(0.04800000000000004), np.float64(-0.85)]",-0.4155,0.9503894202898551,0.843590579710145
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.9775)]",0,0,1,[np.float64(0.0)],[ 0.01488982 -0.98511018],"[np.float64(0.0001488981536628947), np.float64(-0.9775761018463371)]","[np.float64(0.0), np.float64(-0.022499999999999964)]","[np.float64(0.0), np.float64(-1.0)]",3,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.022499999999999964)]",-0.255625,0.0001488981536628947,-0.9775761018463371
