block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0070999999999999995), np.float64(0.0070999999999999995)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0070999999999999995,0.0070999999999999995
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0070999999999999995), np.float64(0.0070999999999999995)]","[1, 0]","[1, 0]",1,"[1, 0, 1, 0]",0.5,0.0070999999999999995,0.0070999999999999995
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0070999999999999995), np.float64(0.0070999999999999995)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0070999999999999995,0.0070999999999999995
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.75), np.float64(0.0)]",0,0,1,[np.float64(0.03)],[0.98809524 0.01190476],"[np.float64(0.9190476190476191), np.float64(0.008452380952380953)]","[np.float64(0.25), np.float64(0.0)]","[np.float64(0.97), np.float64(-0.03)]",2,"[np.float64(0.97), np.float64(-0.03), np.float64(0.25), np.float64(0.0)]",0.2975,0.9190476190476191,0.008452380952380953
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.75)]",0,0,1,[np.float64(-0.03)],[ 0.01219512 -0.98780488],"[np.float64(0.008658536585365853), np.float64(-0.918841463414634)]","[np.float64(0.0), np.float64(-0.25)]","[np.float64(0.03), np.float64(-0.97)]",2,"[np.float64(0.03), np.float64(-0.97), np.float64(0.0), np.float64(-0.25)]",-0.2975,0.008658536585365853,-0.918841463414634
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.75), np.float64(0.0)]",0,0,1,[np.float64(0.03)],[0.98809524 0.01190476],"[np.float64(0.9190476190476191), np.float64(0.008452380952380953)]","[np.float64(0.25), np.float64(0.0)]","[np.float64(0.97), np.float64(-0.03)]",2,"[np.float64(0.97), np.float64(-0.03), np.float64(0.25), np.float64(0.0)]",0.2975,0.9190476190476191,0.008452380952380953
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0070999999999999995), np.float64(0.0070999999999999995)]","[-1, -1]","[-1, -1]",1,"[-1, -1, -1, -1]",-1.0,0.0070999999999999995,0.0070999999999999995
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.12), np.float64(-0.75)]",0,0,1,[np.float64(-0.03)],[-0.08988764 -0.91011236],"[np.float64(-0.09862022471910113), np.float64(-0.8636797752808989)]","[np.float64(-0.88), np.float64(-0.25)]","[np.float64(-0.97), np.float64(-0.97)]",2,"[np.float64(-0.97), np.float64(-0.97), np.float64(-0.88), np.float64(-0.25)]",-0.7675,-0.09862022471910113,-0.8636797752808989
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.78)]",0,0,1,[np.float64(-0.029099999999999997)],[ 0.03309211 -0.96690789],"[np.float64(0.023495401191982956), np.float64(-0.912704598808017)]","[np.float64(0.0), np.float64(0.78)]","[np.float64(0.029099999999999997), np.float64(0.029099999999999997)]",3,"[np.float64(0.029099999999999997), np.float64(0.029099999999999997), np.float64(0.0), np.float64(0.78)]",0.20955000000000001,0.023495401191982956,-0.912704598808017
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.9375), np.float64(0.0)]",0,0,1,[np.float64(0.0591)],[0.99486542 0.00513458],"[np.float64(0.9782294480658331), np.float64(0.003645551934166873)]","[np.float64(-0.9375), np.float64(1.0)]","[np.float64(-0.0591), np.float64(0.9409)]",3,"[np.float64(-0.0591), np.float64(0.9409), np.float64(-0.9375), np.float64(1.0)]",0.23607499999999998,0.9782294480658331,0.003645551934166873
