block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,1,-0.5,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,1,0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.05), np.float64(0.0)]",0,"[np.float64(0.95), np.float64(1.0)]",0,1,2,0.975,0.05,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,1,0.5,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.05), np.float64(0.0)]",0,"[np.float64(0.95), np.float64(0.0)]",0,1,2,0.475,0.05,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.26)]",0,"[np.float64(0.0), np.float64(0.26)]",0,1,2,0.13,0.0,-0.26
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,1,-0.5,0.0,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.26)]",0,"[np.float64(0.0), np.float64(-0.74)]",0,1,2,-0.37,0.0,-0.26
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.297)]",0,"[np.float64(0.0), np.float64(0.297)]",0,1,3,0.1485,0.0,-0.297
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.247)]",1,"[np.float64(-1.0), np.float64(-0.753)]",0,0,3,-0.8765000000000001,0.0,-0.247
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.05), np.float64(-0.44278)]",0,"[np.float64(0.05), np.float64(-0.55722)]",0,1,4,-0.25361,-0.05,-0.44278
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.28215)]",0,"[np.float64(0.0), np.float64(-0.71785)]",0,1,4,-0.358925,0.0,-0.28215
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.297), np.float64(0.0)]",0,"[np.float64(0.7030000000000001), np.float64(0.0)]",0,1,3,0.35150000000000003,0.297,0.0
