block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0017000000000000003), np.float64(0.0017000000000000003)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0017000000000000003,0.0017000000000000003
0,1,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,0,1,[0],"[0.01, 0.01]","[np.float64(0.0017000000000000003), np.float64(0.0017000000000000003)]","[0, 0]","[0, 0]",1,"[0, 0, 0, 0]",0.0,0.0017000000000000003,0.0017000000000000003
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0017000000000000003), np.float64(0.0017000000000000003)]","[1, 1]","[1, 1]",1,"[1, 1, 1, 1]",1.0,0.0017000000000000003,0.0017000000000000003
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,0,0,[0],"[0.01, 0.01]","[np.float64(0.0017000000000000003), np.float64(0.0017000000000000003)]","[0, -1]","[0, -1]",1,"[0, -1, 0, -1]",-0.5,0.0017000000000000003,0.0017000000000000003
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.03), np.float64(0.6)]",1,0,0,[np.float64(0.88)],[0.34615385 0.65384615],"[np.float64(0.08374615384615386), np.float64(0.6091538461538462)]","[np.float64(0.97), np.float64(0.4)]","[np.float64(0.12), np.float64(0.12)]",2,"[np.float64(0.12), np.float64(0.12), np.float64(0.97), np.float64(0.4)]",0.40249999999999997,0.08374615384615386,0.6091538461538462
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.03)]",1,0,0,[np.float64(0.0)],[ 0.125 -0.875],"[np.float64(0.021250000000000005), np.float64(-0.17365000000000005)]","[np.float64(0.0), np.float64(-0.97)]","[np.float64(0.0), np.float64(-1.0)]",2,"[np.float64(0.0), np.float64(-1.0), np.float64(0.0), np.float64(-0.97)]",-0.4925,0.021250000000000005,-0.17365000000000005
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.6)]",0,0,1,[np.float64(-0.88)],[ 0.0625 -0.9375],"[np.float64(0.010625000000000002), np.float64(-0.657375)]","[np.float64(0.0), np.float64(-0.4)]","[np.float64(0.88), np.float64(-0.12)]",2,"[np.float64(0.88), np.float64(-0.12), np.float64(0.0), np.float64(-0.4)]",0.09,0.010625000000000002,-0.657375
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.08500000000000002), np.float64(0.08500000000000002)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(0.0), np.float64(0.0)]",2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.0,0.08500000000000002,0.08500000000000002
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.612)]",0,0,1,[np.float64(-0.88)],[ 0.10775862 -0.89224138],"[np.float64(0.01831896551724138), np.float64(-0.6596410344827586)]","[np.float64(0.0), np.float64(-0.388)]","[np.float64(0.88), np.float64(-0.12)]",3,"[np.float64(0.88), np.float64(-0.12), np.float64(0.0), np.float64(-0.388)]",0.093,0.01831896551724138,-0.6596410344827586
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",1,0,0,[np.float64(0.0)],[0.5 0.5],"[np.float64(0.08500000000000002), np.float64(0.08500000000000002)]","[np.float64(1.0), np.float64(0.0)]","[np.float64(1.0), np.float64(0.0)]",3,"[np.float64(1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0)]",0.5,0.08500000000000002,0.08500000000000002
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.612)]",0,0,1,[np.float64(-0.10560000000000003)],[ 0.17672114 -0.82327886],"[np.float64(0.030042593880389434), np.float64(-0.6479174061196106)]","[np.float64(-1.0), np.float64(-0.388)]","[np.float64(-0.8944), np.float64(-0.8944)]",3,"[np.float64(-0.8944), np.float64(-0.8944), np.float64(-1.0), np.float64(-0.388)]",-0.7942,0.030042593880389434,-0.6479174061196106
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.62364)]",0,0,1,[np.float64(-0.10560000000000003)],[ 0.21606278 -0.78393722],"[np.float64(0.036730672389813444), np.float64(-0.6508905276101866)]","[np.float64(0.0), np.float64(-0.37636000000000003)]","[np.float64(0.10560000000000003), np.float64(-0.8944)]",4,"[np.float64(0.10560000000000003), np.float64(-0.8944), np.float64(0.0), np.float64(-0.37636000000000003)]",-0.29129,0.036730672389813444,-0.6508905276101866
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.03), np.float64(0.0)]",0,0,1,[np.float64(0.0)],[0.53703704 0.46296296],"[np.float64(0.1161962962962963), np.float64(0.0787037037037037)]","[np.float64(0.97), np.float64(0.0)]","[np.float64(1.0), np.float64(0.0)]",4,"[np.float64(1.0), np.float64(0.0), np.float64(0.97), np.float64(0.0)]",0.4925,0.1161962962962963,0.0787037037037037
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0591), np.float64(0.84)]",1,0,0,[np.float64(0.9856)],[0.34579495 0.65420505],"[np.float64(0.10783814176336884), np.float64(0.8084148582366312)]","[np.float64(0.9409), np.float64(-0.84)]","[np.float64(0.014399999999999968), np.float64(-0.9856)]",3,"[np.float64(0.014399999999999968), np.float64(-0.9856), np.float64(0.9409), np.float64(-0.84)]",-0.21757500000000002,0.10783814176336884,0.8084148582366312
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.087327), np.float64(0.33599999999999997)]",1,0,0,[np.float64(0.11827200000000004)],[0.41133972 0.58866028],"[np.float64(0.14240916173022522), np.float64(0.3789522482697748)]","[np.float64(0.912673), np.float64(-0.33599999999999997)]","[np.float64(0.881728), np.float64(-0.11827200000000004)]",4,"[np.float64(0.881728), np.float64(-0.11827200000000004), np.float64(0.912673), np.float64(-0.33599999999999997)]",0.33503225000000003,0.14240916173022522,0.3789522482697748
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.6), np.float64(-0.62364)]",1,0,0,[np.float64(-0.892672)],[ 0.03620789 -0.96379211],"[np.float64(-0.4918446591727383), np.float64(-0.6814658591727384)]","[np.float64(-0.4), np.float64(-0.37636000000000003)]","[np.float64(-0.10732799999999998), np.float64(-0.10732799999999998)]",4,"[np.float64(-0.10732799999999998), np.float64(-0.10732799999999998), np.float64(-0.4), np.float64(-0.37636000000000003)]",-0.247754,-0.4918446591727383,-0.6814658591727384
0,5,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.11470719), np.float64(0.1344)]",1,0,0,[np.float64(0.014192640000000006)],[0.45822671 0.54177329],"[np.float64(0.17310550884083264), np.float64(0.20365345885916736)]","[np.float64(0.88529281), np.float64(-0.1344)]","[np.float64(0.98580736), np.float64(-0.014192640000000006)]",5,"[np.float64(0.98580736), np.float64(-0.014192640000000006), np.float64(0.88529281), np.float64(-0.1344)]",0.4306268825,0.17310550884083264,0.20365345885916736
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.6349308)]",0,0,1,[np.float64(-0.012672000000000003)],[ 0.2140284 -0.7859716],"[np.float64(0.036384827194145646), np.float64(-0.6606077368058543)]","[np.float64(0.0), np.float64(-0.3650692)]","[np.float64(0.012672000000000003), np.float64(-0.987328)]",5,"[np.float64(0.012672000000000003), np.float64(-0.987328), np.float64(0.0), np.float64(-0.3650692)]",-0.3349313,0.036384827194145646,-0.6606077368058543
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.14126597429999999), np.float64(0.05376)]",0,0,1,[np.float64(0.0017031168000000013)],[0.49888019 0.50111981],"[np.float64(0.20206039075719917), np.float64(0.12981116791180086)]","[np.float64(0.8587340257), np.float64(-0.05376)]","[np.float64(0.9982968832), np.float64(-0.0017031168000000013)]",6,"[np.float64(0.9982968832), np.float64(-0.0017031168000000013), np.float64(0.8587340257), np.float64(-0.05376)]",0.450391948025,0.20206039075719917,0.12981116791180086
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.612), np.float64(-0.849456)]",0,0,1,[np.float64(-0.98712064)],[ 0.0273865 -0.9726135],"[np.float64(-0.5033042949734653), np.float64(-0.8703927749734655)]","[np.float64(0.612), np.float64(-0.150544)]","[np.float64(0.98712064), np.float64(-0.012879360000000006)]",5,"[np.float64(0.98712064), np.float64(-0.012879360000000006), np.float64(0.612), np.float64(-0.150544)]",0.35892431999999996,-0.5033042949734653,-0.8703927749734655
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.24480000000000002), np.float64(-0.85397232)]",0,0,1,[np.float64(-0.11845447679999999)],[ 0.15990566 -0.84009434],"[np.float64(-0.17600003845112436), np.float64(-0.8516130640511244)]","[np.float64(0.24480000000000002), np.float64(-0.14602768)]","[np.float64(0.11845447679999999), np.float64(-0.8815455232)]",6,"[np.float64(0.11845447679999999), np.float64(-0.8815455232), np.float64(0.24480000000000002), np.float64(-0.14602768)]",-0.1660796816,-0.17600003845112436,-0.8516130640511244
